"EKSTRAK KUNING TELUR (YOLK EXTRACT)",No,No,Aktif
"Ekstrak Kunyit (Turmeric Extract)",No,No,Aktif
"Ekstrak Lada (Pepper Extract)",No,No,Aktif
"EKSTRAK LICORICE-LIQUORICE- SUCCUS LIQUIRITIAE (GLYCYRRHIZA GLABRA)",No,No,Aktif
"Ekstrak Licorice-Liquorice- Succus Liquiritiae (Glycyrrhiza Glabra/leguminous weed)",No,No,Aktif
"Ekstrak Lidah Buaya (Aloe Vera Extract)",No,No,Aktif
"Ekstrak Lobak (Radish Extract)",No,No,Aktif
"Ekstrak Madu (Honey Extract)",No,No,Aktif
"Ekstrak Malt (Malt Extract)",No,No,Aktif
"Ekstrak Mangga (Mango Extract)",No,No,Aktif
"Ekstrak Manggis (Mangosteen Extract)",No,No,Aktif
"Ekstrak Melati (Jasmine Extract)",No,No,Aktif
"Ekstrak Melon (Melon Extract)",No,No,Aktif
"Ekstrak Mint (Mint Extract)",No,No,Aktif
"Ekstrak Minyak Ikan (Fish Oil Extract)",No,No,Aktif
"Ekstrak Muscat (Muscat Extract)",No,No,Aktif
"Ekstrak Mustard (Mustard Extract)",No,No,Aktif
"Ekstrak Nanas (Pineapple Extact)",No,No,Aktif
"Ekstrak Nangka (Jackfruit Extract)",No,No,Aktif
"Ekstrak Pala (Nutmeg Extract)",No,No,Aktif
"EKSTRAK PANDAN",No,No,Nonaktif
"Ekstrak Paprika (Paprika Extract)",No,No,Aktif
"EKSTRAK PEGAGAN (PENNYWORTH EXTRACT)",No,No,Nonaktif
"EKSTRAK PEPAYA (PAPAYA EXTRACT)",No,No,Aktif
"ekstrak perilla seed",No,No,Nonaktif
"Ekstrak Pir (Pear Extract)",No,No,Aktif
"Ekstrak Protein.... (Asal Bahan...)",No,No,Aktif
"EKSTRAK QUILLAILA",No,No,Nonaktif
"Ekstrak Ragi (Yeast Extract)",No,No,Aktif
"Ekstrak Remis (Mussels Extract)",No,No,Aktif
"Ekstrak Ricola (Ricola Extract)",No,No,Aktif
"EKSTRAK ROSELLA (HIBISCUS SABDARIFFA EXTRACT)",No,No,Aktif
"EKSTRAK ROSEMARY (ROSMARINUS OFFICINALIS EXTRACT)",No,No,Nonaktif
"Ekstrak Rum (Rhum Extract)",No,No,Aktif
"Ekstrak Rumput Laut (Seaweed Extract)",No,No,Aktif
"EKSTRAK SARSAPARILA - SARSI (SARSAPARILLA EXTRACT)",No,No,Aktif
"Ekstrak Sayuran (Vegetable Extract)",No,No,Aktif
"Ekstrak Seafood (Seafood Extract)",No,No,Aktif
"EKSTRAK SEREALIA (CEREALS EXTRACT)",No,No,Aktif
"Ekstrak Sereh (Lemongrass Extract)",No,No,Aktif
"EKSTRAK STEVIA (STEVIA EXTRACT)",No,No,Nonaktif
"Ekstrak Tebu (Cane Extract)",No,No,Aktif
"Ekstrak Teh (Tea Extract)",No,No,Aktif
"Ekstrak Teh Hijau (Green Tea Extract)",No,No,Aktif
"Ekstrak Teh Hitam (Black Tea Extract)",No,No,Aktif
"EKSTRAK TEMU HITAM (CURCUMA AERUGINOSA EXTRACT)",No,No,Aktif
"Ekstrak Temulawak (Curcuma xanthorrhiza Extract)",No,No,Aktif
"Ekstrak Tiram (Oyster Extract)",No,No,Aktif
"Ekstrak Tulang Babi (Pig Bone Extract)",Yes,Yes,Aktif
"Ekstrak Tulang Sapi (Beef Bone Extract)",No,No,Aktif
"Ekstrak Udang (Shrimp Extract)",No,No,Aktif
"ekstrak vanillin",No,No,Nonaktif
"Ekstrak Wasabi (Wasabi Extract)",No,No,Aktif
"Ekstrak Wildberry (Wildberry Extract)",No,No,Aktif
"EKSTRAK WOLFBERRY (WOLFBERRY EXTRACT)",No,No,Aktif
"Ekstrak Wortel (Carrot Extract)",No,No,Aktif
"EKSTRAK WORTEL UNGU/WORTEL HITAM (PURPLE/BLACK CARROTS EXTRACT)",No,No,Aktif
"Ekstrak Zizania Latifolia (Zizania Latifolia Extract)",No,No,Aktif
"ELDERBERRY (SAMBUCUS EBULUS)",No,No,Aktif
"ELDERBERRY (SAMBUCUS NIGRA)",No,No,Aktif
"EMPING BARLEY ",No,No,Aktif
"EMPING JAGUNG (CORN FLAKES)",No,No,Aktif
"EMPING MELINJO - GNETUM GNEMON ",No,No,Aktif
"Endo-1,3(4)-ßglukanase (Endo1,3(4)-Beta-glucanase) (Bahan Penolong)",No,No,Aktif
"Endo-1,4-ß-xilanase (Endo-1,4-Betaxylanase) (Bahan Penolong)",No,No,Aktif
"Endo-arabinase (Endo-arabinase) (Bahan Penolong)",No,No,Aktif
"ENZIM AMILASE (AMILASE ENZYME)",No,No,Nonaktif
"ENZIM BROMELAIN (BROMELAINE ENZYME)",No,No,Nonaktif
"ENZIM LAKTASE (LACTASE ENZYME)",No,No,Nonaktif
"Enzim Laktoperoksidase (Lactoperoxidase Enzyme)",No,No,Nonaktif
"ENZIM PAPAIN (PAPAIN ENZYME)",No,No,Nonaktif
"ENZIM PROTEASE (PROTEASE ENZYME)",No,No,Nonaktif
"EPA (EICOSAPENTAENOIC ACID)",No,No,Aktif
"Es (Ice)",No,No,Aktif
"Es Batu (Ice Cube)",No,No,Aktif
"Ester Sterol",No,No,Aktif
"EUCOMMIA ULMOIDES",No,No,Nonaktif
"Feijoa / Pineapple Guava (Acca sellowiana)",No,No,Aktif
"Fenilalanin (Phenilalanin)",No,No,Aktif
"Fikain (Ficain) (Bahan Penolong)",No,No,Aktif
"FITOMENADION (VIT K1)",No,No,Nonaktif
Fitostanol,No,No,Aktif
"FITOSTANOL (PHYTOSTANOL)",No,No,Nonaktif
"Fitostanol Ester",No,No,Aktif
Fitosterol,No,No,Aktif
"Fitosterol (Phytosterol)",No,No,Aktif
"Fitosterol Ester",No,No,Aktif
"FONDAN (FONDANT)",No,No,Aktif
"Fosfolipase A1 (Phospholipase A1) (Bahan Penolong)",No,No,Aktif
"Fosfolipase A2 (Phospholipase A2) (Bahan Penolong)",No,No,Aktif
"Fosfolipase C (Phospholipase C) (Bahan Penolong)",No,No,Aktif
"Fosfolipid (Phospholipids)",No,No,Aktif
"Fruit Bromelain (Bahan Penolong)",No,No,Aktif
"FRUKTO OLIGOSAKARIDA (FOS)",No,No,Aktif
"Fruktooligosakarida (Fructooligosacchar ide FOS)",No,No,Aktif
"Fruktosa (Fructose)",No,No,Aktif
"GABAH PADI (RICE GRAIN)",No,No,Aktif
"Galakto Oligosakarida (GOS)",No,No,Aktif
"Galaktooligosakarida (Galactooligosacch aride – GOS)",No,No,Aktif
"GAMA KAROTEN",No,No,Aktif
"Gambir (Uncaria gambir)",No,No,Aktif
"Gandum (Wheat)",No,No,Aktif
"GANDUM DURUM SEMOLINA (DURUM SEMOLINA WHEAT)",No,No,Aktif
"GANDUM HITAM (RYE)",No,No,Aktif
"GANDUM MALT (WHEAT MALT)",No,No,Aktif
"Gandum Merah (Red Wheat)",No,No,Aktif
"Gandum Panggang (Roasted Wheat)",No,No,Aktif
"Gandum Semolina (Semolina Wheat)",No,No,Aktif
"Gandum Serpihan (Wheat Flakes)",No,No,Aktif
"Gandum Utuh (Whole Wheat)",No,No,Aktif
"Ganggang Laut (Sea Algae)",No,No,Aktif
"GANGLIOSIDA (GANGLIOSIDE)",No,No,Nonaktif
"Garam (Salt)",No,No,Aktif
"GARAM BERIODIUM (IODIZED SALT)",No,No,Nonaktif
"Garam Halus (Refined Salt)",No,No,Aktif
"Garam Hitam (Black Salt)",No,No,Aktif
"Garam Inggris (Epsom Salt)",No,No,Aktif
"Garam Laut (Sea Salt)",No,No,Aktif
"GARAM RAFINASI (REFINED SALT)",No,No,Nonaktif
"GARCINIA CAMBOGIA",No,No,Nonaktif
"GARDENIA BLUE",No,No,Nonaktif
"GELATIN (GELATINE)",Yes,No,Aktif
"GENMAICHA (ROASTED RICE TEA)",No,No,Aktif
"GIN (GIN)",No,No,Aktif
"Ginjal Sapi (Beef Kidney)",No,No,Aktif
"GINKGO BILOBA",No,No,Nonaktif
GLISERIN,No,No,Nonaktif
"Gliserolfosfolipid kolesterol asiltransferase (Glycerophospholipid cholesterol acyltransferase) (Bahan Penolong)",No,No,Aktif
"GLISIN (GLYCINE)",No,No,Aktif
"Glukan 1,3-ßglukosidase (Glucan 1,3-Beta-glucosidase) (Bahan Penolong)",No,No,Aktif
"Glukan 1,4-aglukosidase (Glucan 1,4-Alphaglucosidase) (Bahan Penolong)",No,No,Aktif
"Glukan 1,4-amaltohidrolase (Glucan 1,4-Alphamaltohydrolase) (Bahan Penolong)",No,No,Aktif
"Glukan 1,4-amaltotetraohidrolase (Glucan 1,4-Alphamaltotetraohydrolase) (Bahan Penolong)",No,No,Aktif
"Glukosa (Glucose)",No,No,Aktif
"Glukosa Anhidrat (Glucose Anhydrate)",No,No,Aktif
"Glukosa Bubuk (Glucose Powder)",No,No,Aktif
"Glukosa oksidase (Glucose oxidase) (Bahan Penolong)",No,No,Aktif
"Glukosamin (Glucosamine)",No,No,Aktif
"Glukosamin Hidroklorida (Glucosamine Hydrochloride)",No,No,Aktif
"Glukosamin Sulfat (Glucosamine Sulphate)",No,No,Aktif
"GLUTEN (GLUTEN)",No,No,Nonaktif
"GLYCYRRHIZA GLABRA (LICORICE)",No,No,Aktif
GOBO,No,No,Nonaktif
"GOBO BUBUK (GOBO POWDER)",No,No,Nonaktif
"GOJI (LYCIUM BARBARUM)",No,No,Nonaktif
"GOJI BERRY (LYCIUM BARBARUM)",No,No,Aktif
"GOJI BERRY - WOLBERRY",No,No,Aktif
"Great Northern Beans",No,No,Aktif
"GUARANA (PAULLINIA CUPANA)",No,No,Aktif
"GULA AREN (PALM SUGAR)",No,No,Aktif
"Gula Batu (Rock Sugar)",No,No,Aktif
"Gula Bit (Sugar Beet)",No,No,Aktif
"Gula Cair (Liquid Sugar)",No,No,Aktif
"Gula Cokelat (Brown Sugar-Demerara)",No,No,Aktif
"Gula Halus (Refined Sugar)",No,No,Aktif
"Gula Hitam (Raw Cane Sugar)",No,No,Aktif
"Gula Icing (Icing Sugar)",No,No,Aktif
"Gula Invert (Invert Sugar)",No,No,Aktif
"Gula Jawa (Palm Sugar)",No,No,Aktif
"GULA KASTOR (CASTOR SUGAR ATAU CASTER SUGAR)",No,No,Aktif
"GULA KELAPA (COCONUT SUGAR)",No,No,Aktif
"Gula Kristal (Sugar Crystals)",No,No,Aktif
"Gula Merah (Brown Sugar)",No,No,Aktif
"Gula Palem (Palm Sugar)",No,No,Aktif
"Gula Pasir (Granulated Sugar)",No,No,Aktif
"GULA SIWALAN (PALM SUGAR)",No,No,Aktif
"Gula Tebu (Cane Sugar)",No,No,Aktif
"Gula Terfermentasi (Fermented Sugar)",No,No,Nonaktif
"GUM BASE",No,No,Aktif
"Gurita (Octopus)",No,No,Aktif
"HALBA (HALBA)",No,No,Nonaktif
"Halia (Halia)",No,No,Aktif
"Hancuran Permen/ Butiran Permen (Crushed candy)",No,No,Aktif
"Hasil Destilasi Minyak Peppermint (Peppermint Oil Distillation)",No,No,Aktif
"HASIL DISTILASI FERMENTASI ANGGUR (DISTILLED FERMENTED GRAPE)",No,No,Aktif
"HASIL DISTILASI FERMENTASI ANGGUR HIJAU (DISTILLED FERMENTED GREEN GRAPE) ",No,No,Aktif
"Hasil Distilasi Fermentasi Beras (Distilled Fermented Rice)",No,No,Aktif
"Hasil Distilasi Fermentasi Jambu Mente (Distilled Fermented Cashew)",No,No,Aktif
"Hasil Distilasi Fermentasi Malt-Gandum-....... (Distilled Fermented Malt-Wheat-.....)",No,No,Aktif
"HASIL FERMENTASI .....(SEREALIA, BUAH, ....)",No,No,Aktif
"Hasil Fermentasi Apel (Fermented Apple)",No,No,Aktif
"Hasil Fermentasi Arbei (Fermented Berries)",No,No,Aktif
"Hasil Fermentasi Beras (Fermented Rice)",No,No,Aktif
"Hasil Fermentasi Beras Ketan Hitam (Fermented Black Glutinous Rice)",No,No,Aktif
"Hasil Fermentasi Beras Ketan Putih (Fermented White Glutinous Rice)",No,No,Aktif
"Hasil Fermentasi Buah Agave (Fermented Agave)",No,No,Aktif
"Hasil Fermentasi Buah Anggur Hijau (Fermented Green Grape)",No,No,Aktif
"Hasil Fermentasi Buah Anggur Merah (Fermented Red Grape)",No,No,Aktif
"Hasil Fermentasi Buah Lontar (Fermented Palmyra) ",No,No,Aktif
"Hasil Fermentasi Gandum (Fermented Wheat)",No,No,Aktif
"Hasil Fermentasi Gula Merah (Fermented Brown Sugar)",No,No,Aktif
"Hasil Fermentasi Jagung (Fermented Corn)",No,No,Aktif
"Hasil Fermentasi Jeruk (Fermented Orange)",No,No,Aktif
"HASIL FERMENTASI KEDELAI (FERMENTED SOYBEAN)",No,No,Aktif
"Hasil Fermentasi Kedelai Hitam (Fermented Black Soybeans)",No,No,Aktif
"HASIL FERMENTASI KETAN HITAM (FERMENTED BLACK GLUTINOUS RICE)",No,No,Nonaktif
"Hasil Fermentasi Malt (Fermented Malt)",No,No,Aktif
"Hasil Fermentasi Markisa (Fermented Passion Fruit)",No,No,Aktif
"Hasil Fermentasi Molases (Fermented Molases)",No,No,Aktif
"Hasil Fermentasi Nanas (Fermented Pineapple)",No,No,Aktif
"Hasil Fermentasi Nira (Fermented Sap)",No,No,Aktif
"Hasil Fermentasi Pepaya (Fermented Papaya)",No,No,Aktif
"Hasil Fermentasi Salak (Fermented Salak)",No,No,Aktif
"Hasil Fermentasi Sawo (Fermented Sapodilla)",No,No,Aktif
"Hasil Fermentasi Singkong (Fermented Cassava)",No,No,Aktif
"Hasil Fermentasi Tepung Rye (Fermented Rye Flour)",No,No,Aktif
"Hasil Fermentasi Tomat (Fermented Tomato)",No,No,Aktif
"Hati Ayam  (Chicken Liver)",No,No,Aktif
"Hati Ayam Bubuk (Chicken Liver Powder)",No,No,Aktif
"Hati Babi (Pig Liver)",No,No,Aktif
"Hati Sapi (Cow Liver)",No,No,Aktif
"HEATHER (ERICA VULGARIS)",No,No,Aktif
"Heksosa oksidase (Hexose oxidase) (Bahan Penolong)",No,No,Aktif
"Hemiselulase (Hemicellulase)",No,No,Aktif
"Hemiselulase endo1,3-ß-xilanase (Hemicellulase endo1,3-Beta-xylanase) (Bahan Penolong)",No,No,Aktif
"Hidrolisat Kasein Protein (Hydrolysed Casein Protein)",No,No,Aktif
"Hidrolisat Protein (Hydrolyzed Protein)",No,No,Aktif
"Hidrolisat Protein Ikan (Hydrolyzed Fish Protein)",No,No,Aktif
"Hidrolisat Protein Kedelai (Hydrolyzed Soy Protein)",No,No,Aktif
"Hidrolisat Protein Nabati (Hydrolyzed Vegetable Protein)",No,No,Aktif
"HIDROLISAT PROTEIN WHEY (HYDROLIZED WHEY PROTEIN)",No,Yes,Aktif
"Histidin (Histidine)",No,No,Aktif
"Hojicha Bubuk (Hojicha Powder)",No,No,Aktif
"honeybush (cyclopia maculate)",No,No,Nonaktif
"Honeybush (Cyclopia maculate, Cyclopia genistoides, Cyclopia sessiliflora (""Heidelbergtee"")",No,No,Aktif
HONEYSUCKLE,No,No,Nonaktif
HOPS,No,No,Aktif
"HUPERSZINE (HUPERZINE SERRATA)",No,No,Nonaktif
"HYDRATED DEXTRATES",No,No,Nonaktif
"ICE STRUCTURING PROTEIN",No,No,Aktif
"Iga Babi (Pork Ribs)",No,No,Aktif
"IGA SAPI (BEEF RIBS)",No,No,Aktif
"Ikan (Fish)",No,No,Aktif
"Ikan Asap Bubuk (Smoked Fish Powder)",No,No,Aktif
"Ikan Asin (Salted Fish)",No,No,Aktif
"Ikan Bandeng (Milkfish)",No,No,Aktif
"IKAN BELIDA (BELIDA FISH)",No,No,Aktif
"IKAN BILIS",No,No,Aktif
"IKAN BONITO (BONITO FISH)",No,No,Aktif
"IKAN BONITO BUBUK (BONITO FISH POWDER)",No,No,Aktif
"Ikan Bubuk (Fish Powder)",No,No,Aktif
"IKAN CAKALANG (SKIPJACK TUNA FISH)",No,No,Aktif
"IKAN DACE (DACE FISH)",No,No,Aktif
"Ikan Fillet (FISH FILLET)",No,No,Aktif
"Ikan Gindara",No,No,Aktif
"IKAN HARING (HERRING FISH)",No,No,Aktif
"IKAN HARING FILLET (HERRING FISH FILLET)",No,No,Aktif
"IKAN KAKAP (SNAPPER FISH)",No,No,Aktif
"IKAN KISU (KISU FISH)",No,No,Aktif
"Ikan Kod (Cod Fish)",No,No,Aktif
"Ikan Kod Bubuk (Cod Fish Powder)",No,No,Aktif
"IKAN KORVINA KUNING (YELLOW CORVINA FISH)",No,No,Aktif
"Ikan Layar (Sailfish)",No,No,Aktif
"IKAN LAYUR (LAYUR FISH)",No,No,Aktif
"Ikan Lele (Catfish)",No,No,Aktif
"Ikan Lemuru (Sardine)",No,No,Aktif
"IKAN MAKAREL (MACKEREL FISH)",No,No,Aktif
"IKAN MARLIN (MARLIN FISH)",No,No,Aktif
"Ikan Nila (Tilapia Fish)",No,No,Aktif
"Ikan Patin",No,No,Aktif
"IKAN POLLOCK (POLLOCK FISH)",No,No,Aktif
"IKAN SALMON (SALMON FISH)",No,No,Aktif
"IKAN SARDIN (SARDINES FISH)",No,No,Aktif
"IKAN SARDIN BUBUK (SARDINES FISH POWDER)",No,No,Aktif
"IKAN SLENGSENG (MACKEREL FISH)",No,No,Aktif
"IKAN TEMBANG (SARDINELLA)",No,No,Aktif
"Ikan Tenggiri (Mackerel)",No,No,Aktif
"Ikan Teri (Anchovy)",No,No,Aktif
"IKAN TUNA (TUNA FISH)",No,No,Aktif
"Inosin (Inosine)",No,No,Aktif
"INOSITOL (INOSITOL)",No,No,Nonaktif
"Inti Buah Sawit (palm kernel)",No,No,Aktif
"Inulin (Inulin)",No,No,Aktif
"Inulinase (Inulinase (Bahan Penolong)",No,No,Aktif
"Iodium (Kalium Iodat - KIO3)",No,No,Aktif
"Isian berbasis susu",Yes,Yes,Aktif
"Isoamilase (Isoamylase) (Bahan Penolong)",No,No,Aktif
"Isoflavon (Isoflavone)",No,No,Aktif
"Isolat Protein Kedelai (Soy Protein Isolate)",No,No,Aktif
"ISOLAT PROTEIN NABATI (VEGETABLE PROTEIN ISOLATE)",No,No,Aktif
"Isolat Protein Pea",No,No,Aktif
"ISOLAT PROTEIN SUSU (MILK PROTEIN ISOLATE)",No,Yes,Aktif
"ISOLAT PROTEIN WHEY (WHEY PROTEIN ISOLATE)",No,Yes,Aktif
"Isoleusin (Isoleucine)",No,No,Aktif
"ISOMALTO OLIGOSAKARIDA (ISOMALTOOLIGOSACCHARIDE)",No,No,Aktif
"Isomaltodekstrin (IMD)",No,No,Aktif
"Isomaltulosa (Isomaltulose)",No,No,Aktif
Jagung,No,No,Nonaktif
"Jagung (Corn)",No,No,Aktif
"JAGUNG BAKAR (ROASTED CORN)",No,No,Aktif
"Jagung Bakar Bubuk (Roasted Corn Powder)",No,No,Aktif
"Jagung Berondong (Pop Corn)",No,No,Aktif
"Jagung Butiran (Corn Grain)",No,No,Aktif
"Jagung Kering (Dried Corn)",No,No,Aktif
"Jagung Kernel Utuh (Whole Kernel Corn)",No,No,Aktif
"Jagung Manis (Sweet Corn)",No,No,Aktif
"Jagung Manis Bubuk (Sweet Corn Powder)",No,No,Aktif
"Jagung Muda (Baby Corn)",No,No,Aktif
"JAGUNG SEMOLINA (MAIZE SEMOLINA)",No,No,Aktif
"Jagung Serpihan (Corn Flakes)",No,No,Aktif
"Jahe (Ginger)",No,No,Aktif
"Jahe Bubuk (Ginger Powder)",No,No,Aktif
"Jahe Giling (Milled Ginger)",No,No,Aktif
"Jahe Kering (Dried Ginger)",No,No,Aktif
"JAHE MERAH- ZINGIBER OFFICINALE VAR RUBRU (RED GINGER)",No,No,Aktif
"JALI (COIX LACRYMA-JOBI)",No,No,Aktif
"JAMBU AIR (ROSE APPLE)",No,No,Aktif
"Jambu Biji (Guava)",No,No,Aktif
"Jambu Biji Bubuk (Guava Powder)",No,No,Aktif
"Jambu Mete (Cashew)",No,No,Aktif
"Jamur (Mushroom)",No,No,Aktif
"Jamur Boletes Kuning",No,No,Aktif
"Jamur Bubuk (Mushroom Powder)",No,No,Aktif
"Jamur Geotrichum candidum",No,No,Aktif
"Jamur Kancing (Champignon)",No,No,Aktif
"Jamur Kering (Dried Mushroom)",No,No,Aktif
"Jamur Kuping (Auricularia auricula)",No,No,Aktif
"JAMUR KUPING HITAM (AURICULARIA POLYTRICHA)",No,No,Aktif
"Jamur ling zhi (Lingzhi mushroom)",No,No,Aktif
"JAMUR MADU (ARMILLARIA OSTOYAE, HONEY MUSHROOM)",No,No,Nonaktif
"JAMUR MERAH BUBUK (RED MUSHROOM POWDER)",No,No,Nonaktif
"Jamur Merang (Volvariella volvacea)",No,No,Aktif
"JAMUR MESHAMA- JAMUR SANGHWANG, MESHIMAKOBU; SONG GEN (PHELLINUS LINTEUS)",No,No,Nonaktif
"JAMUR SALJU - ENOKITAKE (FLAMMULINA VELUTIPES)",No,No,Aktif
"JAMUR SANGHWANG (PHELLINUS LINTEUS)",No,No,Nonaktif
"JAMUR SHIITAKE (LENTINULA EDODES)",No,No,Aktif
"Jamur Shiitake Bubuk (Shiitake Mushroom Powder)",No,No,Aktif
"Jamur Tempe",No,No,Aktif
"JAMUR TEROMPET - JAMUR SARANG BURUNG",No,No,Aktif
"Jamur Tiram (Pleurotus ostreatus)",No,No,Aktif
"Jantung Pisang (Banana Heart)",No,No,Aktif
"Jantung Sapi (Beef Heart)",No,No,Aktif
"Jeli (Jelly)",No,No,Aktif
"Jeli Bubuk (Jelly Powder)",No,No,Aktif
"JENGKOL (DJENKOL)",No,No,Aktif
"Jeruk (Orange)",No,No,Aktif
"Jeruk Asam-Pahit (Seville Orange)",No,No,Aktif
"Jeruk Bali (Grapefruit- Pomelo)",No,No,Aktif
"JERUK BALI MERAH (GRAPEFRUIT)",No,No,Aktif
"JERUK BERGAMOT (CITRUS BERGAMIA)",No,No,Aktif
"Jeruk Besar (Grapefruit- Pomelo)",No,No,Aktif
"Jeruk Bubuk (orange powder)",No,No,Aktif
"Jeruk Citron-Jeruk Sukade (Citrus medica)",No,No,Aktif
"JERUK KEPROK (CITRUS RETICULATA)",No,No,Aktif
"JERUK LEMON (CITRUS LIMON)",No,No,Aktif
"Jeruk Lemon Bubuk (Lemon Powder)",No,No,Aktif
"JERUK LIMAU (CITRUS AMBLYCARPA)",No,No,Aktif
"Jeruk Mandarin (Mandarin Orange)",No,No,Aktif
"JERUK NIPIS (CITRUS AURANTIFOLIA)",No,No,Aktif
"Jeruk Nipis Bubuk (Lime Powder)",No,No,Aktif
"JERUK PURUT (KAFFIR LIME - CITRUS HYSTRIX)",No,No,Aktif
"JERUK TANGERINE (CITRUS TANGERINA)",No,No,Aktif
"JINTAN HITAM (NIGELLA SATIVA)",No,No,Aktif
"JINTAN-JINTEN (CARAWAY)",No,No,Aktif
"JINTAN-JINTEN BUBUK (CARAWAY POWDER)",No,No,Aktif
"JINTAN-JINTEN HITAM (HABBATUSSAUDA)",No,No,Aktif
"JINTAN-JINTEN MANIS (ANISE)",No,No,Aktif
"JINTAN-JINTEN PUTIH-CUNICUM CYMINUM (CUMIN)",No,No,Aktif
"JUNIPER BERRIES",No,No,Aktif
"Kacang Alas/ Biji Sengon",No,No,Aktif
"KACANG ALMOND (ALMOND)",No,No,Aktif
"KACANG ARAB - GARBANZO (CHICKPEA - CICER ARIETINUM)",No,No,Aktif
"Kacang Atom ",No,No,Aktif
"KACANG AZUKI - KACANG MERAH KECIL - KACANG TOLO MERAH (AZUKI BEANS) ",No,No,Aktif
"Kacang Blackeye (Blackeye Beans)",No,No,Aktif
"KACANG BOGOR (BAMBARA GROUNDNUTS - VIGNA SUBTERRANEA)",No,No,Aktif
"Kacang Brazil (Brazil Nut)",No,No,Aktif
"KACANG BUNCIS (COMMON BEAN)",No,No,Aktif
"KACANG DAL (DHAL PEANUTS) ",No,No,Aktif
"KACANG DAL URAD (DHAL URAD PEANUTS)",No,No,Aktif
"Kacang Flageolet (Flageolet Bean)",No,No,Nonaktif
"KACANG GARBANZO (GARBANZO BEANS)",No,No,Nonaktif
"KACANG GINKGO (GINKGO NUTS)",No,No,Aktif
"Kacang Hazel (Hazelnut)",No,No,Aktif
"Kacang Hazel Panggang (Roasted Hazelnut)",No,No,Aktif
"KACANG HIJAU (MUNG BEAN)",No,No,Aktif
"KACANG HIJAU BUBUK (MUNG BEAN POWDER)",No,No,Aktif
"KACANG HIJAU TANPA KULIT (SPLIT MUNG BEANS)",No,No,Aktif
"KACANG HITAM",No,No,Aktif
"KACANG KAPRI (PEAS)",No,No,Aktif
"KACANG KASTANYE (CHESTNUTS)",No,No,Aktif
"Kacang Kedelai (Soybean)",No,No,Aktif
"Kacang Kedelai Bubuk (Soybean Powder)",No,No,Aktif
"KACANG KEDELAI HITAM (BLACK SOYBEAN)",No,No,Aktif
"Kacang Kedelai Hitam Bubuk (Black Soybean Powder)",No,No,Aktif
"Kacang Kedelai Muda (Edamame)",No,No,Aktif
"KACANG KENARI (WALNUTS)",No,No,Aktif
"Kacang Koro (Broad Bean) ",No,No,Aktif
"KACANG KRANBERI (BORLOTTI BEANS)",No,No,Aktif
"Kacang Kuning (Yellow Beans)",No,No,Aktif
"KACANG LENTIL (LENTILS)",No,No,Aktif
"KACANG LENTIL COKLAT (BROWN LENTILS)",No,No,Aktif
"KACANG LENTIL MERAH (RED LENTILS)",No,No,Aktif
"KACANG LIMA (LIMA BEANS)",No,No,Aktif
"Kacang Macadamia (Macadamia Nut)",No,No,Aktif
"Kacang Mede (Cashewnut)",No,No,Aktif
"Kacang Merah (Red Bean-Kidney Bean)",No,No,Aktif
"KACANG NAVY - KACANG PUTIH (NAVY BEANS - WHITE PEA)",No,No,Aktif
"KACANG PANJANG (YARDLONG BEAN)",No,No,Aktif
"KACANG PARANG (JACK BEAN)",No,No,Aktif
"KACANG PIKAN (PECAN)",No,No,Aktif
"KACANG PINUS (PINE NUTS)",No,No,Aktif
"KACANG PISTACHIO (PISTACHIO NUTS)",No,No,Aktif
"KACANG PISTACHIO PANGGANG (ROASTED PISTACHIO)",No,No,Aktif
"KACANG POLONG HIJAU (GREEN SPLIT PEAS)",No,No,Nonaktif
"Kacang Polong Kering (Dried Greenpeas)",No,No,Aktif
"KACANG POLONG KUNING (YELLOW GREENPEAS)",No,No,Aktif
"Kacang Polong-Ercis (Greenpeas)",No,No,Aktif
"KACANG PUTIH ",No,No,Nonaktif
"Kacang Tanah (Peanut)",No,No,Aktif
"Kacang Tanah Kupas (Shelled Peanuts)",No,No,Aktif
"Kacang Tanah Panggang (Roasted Peanut)",No,No,Aktif
"KACANG TOLO-KACANG TUNGGAK-KACANG DADAP",No,No,Nonaktif
"Kacang Tunggak (Cowpea)",No,No,Aktif
"KACANG WALNUT (WALNUT)",No,No,Nonaktif
"KAFEIN (CAFFEIN)",No,No,Aktif
"Kailan (Kai-lan-Chinese Broccoli)",No,No,Aktif
"KAKAO (COCOA)",No,No,Aktif
"KAKAO BUBUK (COCOA POWDER)",No,No,Aktif
"KAKAO LIQUOR",No,No,Nonaktif
"KAKAO MASSA (COCOA MASS - COCOA LIQUOR)",No,No,Aktif
"KAKAO PASTA (COCOA PASTE)",No,No,Aktif
"Kaki Babi (Pigs Feet)",No,No,Aktif
"Kalamansi (Calamansi)",No,No,Aktif
"Kaldu Ayam (Chicken Broth)",No,No,Aktif
"Kaldu Babi (Pork Broth)",No,No,Aktif
"Kaldu Ikan (Fish Broth)",No,No,Aktif
"Kaldu Kalkun (Turkey Broth)",No,No,Aktif
"Kaldu Kerang (Scallop Broth)",No,No,Aktif
"Kaldu Sapi (Beef Broth)",No,No,Aktif
"Kaldu Sayuran (Vegetable Broth)",No,No,Aktif
"Kaldu Udang",No,No,Aktif
"Kalium Bikarbonat",No,No,Aktif
