"Sari Kacang Almond (Almond Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Kacang Kedelai (Soy Juice)","Bahan Baku",NO,NO,NO,YES
"SARI KACANG KEDELAI BUBUK (SOY JUICE POWDER)","Bahan Baku",NO,NO,NO,YES
"SARI KACANG KEDELAI HITAM (BLACK SOYBEAN JUICE)","Bahan Baku",NO,NO,NO,YES
"Sari Kelapa (Coconut Juice)","Bahan Baku",NO,NO,NO,YES
"SARI KERANG ABALONE (ABALONE JUICE)","Bahan Baku",NO,NO,NO,YES
"Sari Kopi (Coffee Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Kunyit (Turmeric Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Lidah Buaya (Aloe Vera Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Malt (Malt Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Rosella (Rosella Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Rumput Laut (Seaweed Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Sayuran (Vegetable Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Seledri (Celery Juice)","Bahan Baku",NO,NO,NO,YES
"SARI TAPE (TAPAI JUICE)","Bahan Baku",NO,NO,NO,YES
"Sari Tebu (Sugar Cane Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Tiram (Oyster Juice)","Bahan Baku",NO,NO,NO,YES
"Sari Wortel (Carrot Juice)","Bahan Baku",NO,NO,NO,YES
"SAUS (SAUCE)","Bahan Baku",YES,NO,NO,YES
"SAUS BARBEKUE (BARBEQUE SAUCE)","Bahan Baku",NO,NO,NO,YES
"SAUS BUAH (FRUIT SAUCE)","Bahan Baku",NO,NO,NO,YES
"Saus Buah Blueberry (Blueberry Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Buah Jambu (Guava Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Buah Markisa (Passion Fruit Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Buah Pepaya (Papaya Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Buah Pisang (Banana Sauce)","Bahan Baku",NO,NO,NO,YES
"SAUS BUAH STROBERI (STRAWBERRY SAUCE)","Bahan Baku",NO,NO,NO,YES
"Saus Buffalo Style (Buffalo Style Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Cabe (Chili Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Coklat (Chocolate Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Durian (Durian Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Ikan (Fish Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Ikan Teri (Anchovy Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Kacang (Peanut Sauce)","Bahan Baku",NO,NO,NO,YES
"SAUS KACANG KEDELAI (SOYBEAN SAUCE)","Bahan Baku",NO,NO,NO,YES
"SAUS KAPUCINO (CAPPUCINNO SAUCE)","Bahan Baku",NO,NO,NO,YES
"SAUS KEJU (CHEESE SAUCE)","Bahan Baku",YES,YES,NO,YES
"SAUS KOPI (COFFEE SAUCE)","Bahan Baku",NO,NO,NO,YES
"SAUS TAR TAR (TAR TAR SAUCE)","Bahan Baku",NO,NO,NO,YES
"Saus Teriyaki (Teriyaki Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Tiram (Oyster Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus Tomat (Tomato Sauce)","Bahan Baku",NO,NO,NO,YES
"Saus/ Topping/ Olesan/ Pasta Manis","Bahan Baku",NO,NO,NO,YES
"Sawi (Mustard Greens)","Bahan Baku",NO,NO,NO,YES
"SAWI PUTIH (CHINESE CABBAGE)","Bahan Baku",NO,NO,NO,YES
"Sawo (Sapodilla)","Bahan Baku",NO,NO,NO,YES
"Sayap Ayam (Chicken Wing)","Bahan Baku",NO,NO,NO,YES
"SAYUR BUBUK (VEGETABLE POWDER)","Bahan Baku",NO,NO,NO,YES
"Sayuran Beku (Frozen Vegetable)","Bahan Baku",NO,NO,NO,YES
"SAYURAN KERING (DRY VEGETABLE)","Bahan Baku",NO,NO,NO,YES
"Protein Susu (Milk Protein)","Bahan Baku",NO,NO,NO,YES
"Protein Susu Fermentasi (Fermented Milk Protein)","Bahan Baku",NO,NO,NO,YES
"PRUNELLA VULGARIS","Bahan Baku",NO,NO,YES,NO
"PSYLLIUM HUSK","Bahan Baku",NO,NO,NO,YES
"Puff Gandum (Wheat Puffed)","Bahan Baku",NO,NO,NO,YES
"Puree Apel (Apple Puree)","Bahan Baku",NO,NO,NO,YES
"PUREE BAWANG PUTIH (GARLIC PUREE)","Bahan Baku",NO,NO,NO,YES
"PUREE BLACKBERRY (BLACKBERRY PUREE)","Bahan Baku",NO,NO,NO,YES
"Puree Blackcurrant (Blackcurrant Puree)","Bahan Baku",NO,NO,NO,YES
"PUREE BLUBERI (BLUEBERRY PUREE)","Bahan Baku",NO,NO,NO,YES
"PUREE BUAH LAINNYA (FRUIT PUREE)","Bahan Baku",NO,NO,NO,YES
"Puree Ceri (Cherry Puree)","Bahan Baku",NO,NO,NO,YES
"Puree Jambu Biji (Guava Puree)","Bahan Baku",NO,NO,NO,YES
"PUREE JAMBU MERAH","Bahan Baku",NO,NO,NO,NO
"Puree Kurma","Bahan Baku",NO,NO,NO,YES
"Puree Leci (Lyche Puree)","Bahan Baku",NO,NO,NO,YES
"Puree Mangga (Mango Puree)","Bahan Baku",NO,NO,NO,YES
"PUREE MIX BERRY (MIX BERRY PUREE)","Bahan Baku",NO,NO,NO,YES
"Puree Persik (Peach Puree)","Bahan Baku",NO,NO,NO,YES
"PUREE PIR (PEAR PUREE)","Bahan Baku",NO,NO,NO,YES
"Puree Sirsak (Soursop Puree)","Bahan Baku",NO,NO,NO,YES
"Puree Stroberi (Strawberry Puree)","Bahan Baku",NO,NO,NO,YES
"Puree Tomat (Tomato Puree)","Bahan Baku",NO,NO,NO,YES
"PUTIH TELUR (EGG WHITE)","Bahan Baku",NO,NO,NO,YES
"PUTIH TELUR BUBUK (EGG WHITE POWDER)","Bahan Baku",NO,NO,NO,YES
"PUTIH TELUR PADAT (EGG WHITE SOLID)","Bahan Baku",NO,NO,NO,YES
"QUERCETIN (BERUPA ISOLAT DARI BANYAK TANAMAN)","Bahan Baku",NO,NO,NO,NO
"Rafinosa (Raffinose)","Bahan Baku",NO,NO,NO,YES
"Ragi (Yeast)","Bahan Baku",NO,NO,NO,YES
"Ragi Bubuk (Yeast Powder)","Bahan Baku",NO,NO,NO,YES
"Ragi Instan (Instant Yeast)","Bahan Baku",NO,NO,NO,YES
"Ragi Kering (Dried Yeast)","Bahan Baku",NO,NO,NO,YES
"Ragi Padat (Solid Yeast)","Bahan Baku",NO,NO,NO,YES
"PLANT STANOL ESTER-FITOSTANOL (PHYTOSTANOL)","Bahan Baku",NO,NO,NO,YES
"Polidekstrosa (Polydextrose)","Bahan Baku",NO,NO,NO,YES
"Polifruktosa (Polyfructose)","Bahan Baku",NO,NO,NO,YES
"Polisakarida (Polysaccharides)","Bahan Baku",NO,NO,NO,YES
"POTONGAN BUAH APEL (APPLE SLICES)","Bahan Baku",NO,NO,NO,YES
"POTONGAN KENTANG (POTATO SLICES)","Bahan Baku",NO,NO,NO,YES
"Pottasium Aspartate","Bahan Baku",NO,NO,NO,YES
"Praline (Praline)","Bahan Baku",NO,NO,NO,YES
"PREM (PLUM)","Bahan Baku",NO,NO,NO,YES
"PREM ASIN (SALTED PLUM)","Bahan Baku",NO,NO,NO,YES
"PREMIKS MINERAL (MINERAL PREMIX)","Bahan Baku",NO,NO,NO,YES
"Premiks Vitamin (Vitamin Premix)","Bahan Baku",NO,NO,NO,YES
"PREMIKS VITAMIN DAN MINERAL (VITAMIN AND MINERAL PREMIX)","Bahan Baku",NO,NO,NO,YES
"Preparat Perisa (Flavoring Preparation)","Bahan Baku",NO,NO,NO,NO
"PROPOLIS (PROPOLLIS)","Bahan Baku",NO,NO,NO,NO
"Protein Gandum (Wheat Protein)","Bahan Baku",NO,NO,NO,YES
"Protein Jagung Terhidrolisa (Hydrolized Corn Protein)","Bahan Baku",NO,NO,NO,YES
"Protein Kedelai (Soy Protein)","Bahan Baku",NO,NO,NO,YES
"PROTEIN KEDELAI TERHIDROLISA (HYDROLIZED SOY PROTEIN)","Bahan Baku",NO,NO,NO,NO
"PROTEIN NABATI (VEGETABLE PROTEIN)","Bahan Baku",NO,NO,NO,YES
"Pektin (Pectin)","Bahan Baku",NO,NO,NO,YES
"Pelapis Gula (Sugar Coating)","Bahan Baku",NO,NO,NO,YES
"Pelet (Pellet)","Bahan Baku",NO,NO,NO,NO
"Pengganti Lemak Kakao (Cacao Butter Substitute)","Bahan Baku",NO,NO,NO,YES
"PENGGANTI MENTEGA","Bahan Baku",YES,NO,NO,NO
"PENGGANTI MINYAK MENTEGA (BUTTER OIL SUBSTITUTE)","Bahan Baku",NO,NO,NO,YES
"Penicillium camemberti","Bahan Baku",NO,NO,NO,YES
"Penicillium candidum","Bahan Baku",NO,NO,NO,YES
"PENICILLIUM CASEICOLUM","Bahan Baku",NO,NO,NO,YES
"Penicillium roqueforti","Bahan Baku",NO,NO,NO,YES
"penyangga bunga teratai","Bahan Baku",NO,NO,NO,NO
"Pepaya Gunung/Karika","Bahan Baku",NO,NO,NO,YES
"Pepermint (Peppermint)","Bahan Baku",NO,NO,NO,YES
"Pepermint Bubuk (Peppermint Powder)","Bahan Baku",NO,NO,NO,YES
"Peptida Kolagen (Collagen Peptide)","Bahan Baku",YES,NO,NO,YES
"Perasan Air Jeruk (Lemon Juice)","Bahan Baku",NO,NO,NO,YES
"PETAI (BITTER BEAN)","Bahan Baku",NO,NO,NO,YES
"PETAI CINA (WHITE LEADTREE)","Bahan Baku",NO,NO,NO,YES
"Peterseli (Parsley)","Bahan Baku",NO,NO,NO,YES
"Peterseli Bubuk (Parsley Powder)","Bahan Baku",NO,NO,NO,YES
"Pimenta (Pimenta)","Bahan Baku",NO,NO,NO,YES
"Pimento (Allspice)","Bahan Baku",NO,NO,NO,YES
"Pimento Bubuk (Allspice Powder)","Bahan Baku",NO,NO,NO,YES
"PINANG (ARECA NUT)","Bahan Baku",NO,NO,NO,NO
"Pinto Beans (Kacang Pinto)","Bahan Baku",NO,NO,NO,YES
"PIR (PEAR)","Bahan Baku",NO,NO,NO,YES
"PIRIDOKSIN HIDROKLORIDA (VITAMIN B6)","Bahan Baku",NO,NO,NO,NO
"Pisang (Banana)","Bahan Baku",NO,NO,NO,YES
"Pisang Bubuk (Banana Powder)","Bahan Baku",NO,NO,NO,YES
"Pasta Kurma (Datess Paste)","Bahan Baku",NO,NO,NO,YES
"PASTA LADA MERAH (RED PEPPER PASTE)","Bahan Baku",NO,NO,NO,YES
"Pasta Leci (Lychee Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Mangga (Mango Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Nanas (Pineapple Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Pear (Pear Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Pepaya (Papaya Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Persik (Peach Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Pisang (Banana Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Plum (Plum Paste)","Bahan Baku",NO,NO,NO,YES
"PASTA RASPBERI (RASPBERRY PASTE)","Bahan Baku",NO,NO,NO,YES
"PASTA SARIKAYA (SARIKAYA PASTE)","Bahan Baku",NO,NO,NO,YES
"Pasta Srikaya (Soursop Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Stroberi (Strawberry Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Tomat (Tomato Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Udang (Shrimp Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Wijen (Sesame Paste)","Bahan Baku",NO,NO,NO,YES
"Pastri Samosa (Samosa Pastry)","Bahan Baku",NO,NO,NO,YES
"Pati (Starch)","Bahan Baku",NO,NO,NO,YES
"Pati Beras (Rice Starch)","Bahan Baku",NO,NO,NO,YES
"Pati Gandum (Wheat Starch)","Bahan Baku",NO,NO,NO,YES
"Pati Jagung (Corn Starch)","Bahan Baku",NO,NO,NO,YES
"Pati Jagung Terhidrolisa (Hydrolized Corn Starch)","Bahan Baku",NO,NO,NO,YES
"PATI JAGUNG TERMODIFIKASI (MODIFIED CORN STARCH)","Bahan Baku",NO,NO,NO,YES
"Pati Kacang Hijau (Mungbean Starch)","Bahan Baku",NO,NO,NO,YES
"PATI KACANG POLONG (PEAS STARCH)","Bahan Baku",NO,YES,NO,YES
"Pati Kedelai Terhidrolisa ((Hydrolized Soy Starch)","Bahan Baku",NO,NO,NO,YES
"Pati Kentang (Potato Starch)","Bahan Baku",NO,NO,NO,YES
"PATI KENTANG TERMODIFIKASI (MODIFIED POTATO STARCH)","Bahan Baku",NO,NO,NO,YES
"PATI MODIFIKASI (MODIFIED STARCH)","Bahan Baku",NO,NO,NO,YES
"Pati Sagu (Sago Starch)","Bahan Baku",NO,NO,NO,YES
"PATI SINGKONG (TAPIOCA STARCH) ","Bahan Baku",NO,NO,NO,NO
"PASAK BUMI (EURYCOMA LONGIFOLIA)","Bahan Baku",NO,NO,NO,NO
"Pasta (Fettucini, Lasagna, Macaroni, Spaghetti, dll)","Bahan Baku",NO,NO,NO,YES
"Pasta Almond (Almond Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Apel (Apple Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Ayam (Chicken Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Bawang Bombay (Onion Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Bawang Putih (Garlic Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Biji Wijen (Sesame Seed Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Bluberi (Blueberry Paste)","Bahan Baku",NO,NO,NO,YES
"PASTA BUAH, DLL (FRUITS PASTE, ETC)","Bahan Baku",NO,NO,NO,YES
"Pasta Bumbu Kari (Curry Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Cabe (Chili Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Cokelat Malt (Chocolate Malt Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Coklat (Chocolate Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Durian (Durian Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Ikan (Fish Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Ikan Anchovy (Anchovy Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Jagung Manis (Sweet Corn Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Jeruk (Orange Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Jeruk Lemon (Lemon Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Kacang (Nut Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Kacang Hazel (Hazelnut Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Kacang Hijau (Mungbean Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Kacang Kedelai (Soybean Paste)","Bahan Baku",NO,NO,NO,YES
"PASTA KACANG MERAH (RED BEAN PASTE)","Bahan Baku",NO,NO,NO,YES
"Pasta Keju (Cheese Paste)","Bahan Baku",NO,NO,NO,YES
"Pasta Kelapa (Coconut Paste)","Bahan Baku",NO,NO,NO,YES
"PASTA KETAN HITAM (BLACK STICKY RICE PASTE)","Bahan Baku",NO,NO,NO,YES
"Pasta Kismis (Raisin Paste)","Bahan Baku",NO,NO,NO,YES
"Natrium Kaseinat (Sodium Caseinate)","Bahan Baku",NO,NO,NO,YES
"natrium klorida (sodium chloride)","Bahan Baku",NO,NO,NO,YES
"NATRIUM MOLIBDAT (SODIUM MOLYBDATE)","Bahan Baku",NO,NO,NO,YES
"Natrium dihidrogen fosfat (Sodium dihydrogen phosphate) ","Bahan Baku",NO,NO,NO,YES
"Natrium fluorida (Sodium fluoride)","Bahan Baku",NO,NO,NO,YES
"NATRIUM HIDROGEN KARBONAT (SODIUM BICARBONATE)","Bahan Baku",NO,NO,NO,NO
"Natrium Hidroksida (Sodium Hydroxide) (Kecuali MP ASI)","Bahan Baku",NO,NO,NO,YES
"NATRIUM IODIDA (SODIUM IODIDE)","Bahan Baku",NO,NO,NO,YES
"Minyak Wijen (Sesame Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ZAITUN (REFINED BLEACHED DEODORIZED OLIVE OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK ZAITUN EXTRA VIRGIN (EXTRA VIRGIN OLIVE OIL)","Bahan Baku",NO,NO,NO,NO
"Minyak Zaitun Pomace (Pomace Olive Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Zaitun Virgin (Virgin Olive Oil)","Bahan Baku",NO,NO,NO,YES
Mirin,"Bahan Baku",NO,NO,NO,YES
Miso,"Bahan Baku",NO,NO,NO,YES
"MISO BUBUK (MISO POWDER)","Bahan Baku",NO,NO,NO,YES
"Mocaf (Tepung Singkong Fermentasi)","Bahan Baku",NO,NO,NO,YES
Molibdenum,"Bahan Baku",NO,NO,YES,YES
"Nektar Agave (Agave Nectar)","Bahan Baku",NO,NO,NO,YES
"Nektar Lontar","Bahan Baku",NO,NO,NO,YES
"NETTLE LEAF POWDER (URTICA DIOCA)","Bahan Baku",NO,NO,NO,NO
"NIASIN (NIACIN)","Bahan Baku",NO,NO,NO,NO
"NIKOTINAMIDA (NICOTINAMIDE)","Bahan Baku",NO,NO,NO,YES
"NIRA KELAPA (COCONUT SAP)","Bahan Baku",NO,NO,NO,YES
"Nira Lontar (Siwalan)","Bahan Baku",NO,NO,NO,YES
"Non-Dairy Toppings, Fillings, Frostings","Bahan Baku",YES,NO,NO,YES
"Nori Goreng (Fried Seawed)","Bahan Baku",NO,NO,NO,YES
"Nougat (Nougat)","Bahan Baku",NO,NO,NO,YES
"Nukleotida (Nucleotide)","Bahan Baku",NO,NO,NO,YES
"NUKLEOTIDA PREMIKS (PREMIX NUCLEOTIDE)","Bahan Baku",NO,NO,NO,NO
"Oat (Oat)","Bahan Baku",NO,NO,NO,YES
"OAT BUBUK (OAT POWDER)","Bahan Baku",NO,NO,NO,YES
"OAT SERPIHAN (OAT FLAKES)","Bahan Baku",NO,NO,NO,YES
"OATMEAL (OATMEAL)","Bahan Baku",NO,NO,NO,YES
"OKSIGEN (OXYGEN)","Bahan Baku",NO,NO,NO,YES
"OLIGOFRUKTOSA (OLIGOFRUCTOSE)","Bahan Baku",NO,NO,NO,YES
"OLIGOSAKARIDA (OLIGOSACCHARIDES)","Bahan Baku",NO,NO,NO,YES
"Omega 3 (Omega 3)","Bahan Baku",NO,NO,NO,YES
"Oregano (Oregano)","Bahan Baku",NO,NO,NO,YES
"Oregano Bubuk (Oregano Powder)","Bahan Baku",NO,NO,NO,YES
"PADATAN SUSU (MILK SOLIDS)","Bahan Baku",NO,NO,NO,YES
"PADATAN SUSU TANPA LEMAK (NON FAT MILK SOLIDS)","Bahan Baku",NO,NO,NO,YES
"PAHA AYAM (CHICKEN THIGHS)","Bahan Baku",NO,NO,NO,YES
"Pakcoy atau Pokcoy (Brassica Rapa L)","Bahan Baku",NO,NO,NO,YES
"Pala (Nutmeg)","Bahan Baku",NO,NO,NO,YES
"Pala Bubuk (Nutmeg Powder)","Bahan Baku",NO,NO,NO,YES
"Pandan (Pandan)","Bahan Baku",NO,NO,NO,YES
"PANGSIT (DUMPLINGS)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA (PAPRIKA)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA BUBUK (PAPRIKA POWDER)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA HIJAU (GREEN PAPRIKA)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA HIJAU MANIS (SWEET GREEN PAPRIKA)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA KUNING (YELLOW PAPRIKA)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA MERAH (RED PAPRIKA)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA MERAH MANIS (SWEET RED PAPRIKA)","Bahan Baku",NO,NO,NO,YES
"PAPRIKA OLEORESIN (PAPRIKA OLEORESIN)","Bahan Baku",NO,NO,NO,NO
"PARE (PARE)","Bahan Baku",NO,NO,NO,YES
"PARE KERING (DRY PARE)","Bahan Baku",NO,NO,NO,YES
PARSLEY,"Bahan Baku",NO,NO,NO,NO
"PARSNIP (PASTINACA SATIVA)","Bahan Baku",NO,NO,NO,YES
"PARU SAPI (PULMONARY COW)","Bahan Baku",NO,NO,NO,YES
"PARUTAN KELAPA (GRATED COCONUT)","Bahan Baku",NO,NO,NO,YES
"Monokalium fosfat (Potassium phosphate, monobasic) ","Bahan Baku",NO,NO,NO,YES
MULUKHIYAH,"Bahan Baku",NO,NO,NO,YES
"MUNG DHAL (MOONG DAL)","Bahan Baku",NO,NO,NO,YES
"Muscat (Muscat)","Bahan Baku",NO,NO,NO,YES
"Mustard (Mustard)","Bahan Baku",NO,NO,NO,YES
"Mustard Bubuk (Mustard Powder)","Bahan Baku",NO,NO,NO,YES
"Mustard Kuning (Yellow Mustard)","Bahan Baku",NO,NO,NO,YES
"Mustard Pasta (Mustard Paste)","Bahan Baku",NO,NO,NO,YES
Myo-Inositol,"Bahan Baku",NO,NO,YES,YES
"Naget (Nugget)","Bahan Baku",NO,NO,NO,YES
"Nanas (Pineapple)","Bahan Baku",NO,NO,NO,YES
"NANAS BUBUK (PINEAPPLE POWDER)","Bahan Baku",NO,NO,NO,YES
"Nangka (Jackfruit)","Bahan Baku",NO,NO,NO,YES
"Nasi (Rice)","Bahan Baku",NO,NO,NO,YES
"Nata De Coco (Nata De Coco)","Bahan Baku",NO,NO,NO,YES
"NATRIUM ASKORBAT (SODIUM ASCORBATE)","Bahan Baku",NO,NO,NO,YES
"MINYAK SAYUR (COOKING OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK SAYUR PADAT (COOKING FAT)","Bahan Baku",NO,NO,NO,YES
"Minyak Sekam Oat (Oat Bran Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Spearmint (Spearmint Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Spinkenard (Spinkenard Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Stearin Inti Kelapa Sawit Terhidrogenasi (Hydrogenated Palm Kernel Stearin Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK STEARIN KELAPA SAWIT (REFINED BLEACHED DEODORIZED PALM STEARIN OIL)","Bahan Baku",NO,NO,NO,YES
"MINYAK TRIGLISERIDA RANTAI SEDANG (MCT) (MEDIUM CHAIN TRIGLYCERIDES OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Truffle","Bahan Baku",NO,NO,NO,YES
"MINYAK KEDELAI (REFINED BLEACHED DEODORIZED SOYBEAN OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Kedelai Terhidrogenasi Parsial (Partially Hydrogenated Soybean Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK KELAPA (REFINED BLEACHED DEODORIZED COCONUT OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Kelapa Bubuk (Coconut Oil Powder)","Bahan Baku",NO,NO,NO,YES
"Minyak Kelapa Mentah (Unrefined Coconut Oil-Crude Coconut Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Kelapa Murni (Virgin Coconut Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK KELAPA SAWIT (REFINED BLEACHED DEODORIZED PALM OIL-RBDPO) ","Bahan Baku",NO,NO,NO,YES
"Minyak Kelapa Sawit Terhidrogenasi (Refined Hydrogenated Palm Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Kelapa Terhidrogenasi (Hydogenated Coconut Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Kulit Ari Beras (Rice Husk Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak LC-PUFA (Oil Mix LC-PUFA)","Bahan Baku",NO,NO,NO,YES
"Minyak Melon (Melon Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Nabati (Vegetable Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Nabati Terhidrogenasi (Hydrogenated Vegetable Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Nanas (Pineapple Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Nangka (Jackfruit Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK OLEIN KELAPA SAWIT (REFINED BLEACHED DEODORIZED PALM OLEIN OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Pandan (Pandan Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Peppermint (Peppermint Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK PERILLA (PERILLA OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Primrose (Evening Primrose Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK RAPESEED (RAPESEED OIL-TURNIP RAPE OIL-COLZA OIL-RAVISON OIL-SARSON OIL-TORIA OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Raspberry (Raspberry Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Reroti (Shortening Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK ROS ESENSIAL (ROSE ESSENTIAL OIL)","Bahan Baku",NO,NO,NO,NO
"Minyak Sacha Inchi (Plukenetiva Volubilis L)","Bahan Baku",NO,NO,NO,YES
"MINYAK SAFFLOWER (REFINED BLEACHED DEODORIZED SAFFLOWER OIL)","Bahan Baku",NO,NO,NO,YES
"Minyak Salad (Salad Oil)","Bahan Baku",NO,NO,NO,YES
"MINYAK SAMIN ATAU VANASPATI (VEGETABLE GHEE)","Bahan Baku",NO,NO,NO,YES
"Minyak Sapi (Beef Oil)","Bahan Baku",NO,NO,NO,YES
"Minyak Sarsaparila (Sarsaparilla Oil)","Bahan Baku",NO,NO,NO,YES
"mate green (illex paraguarienis)","Bahan Baku",NO,NO,NO,NO
"Mate Green (Illex Paraguariensis)","Bahan Baku",NO,NO,YES,YES
"MAXIMOWICZIA (SCHISANDRA CHINENSIS)","Bahan Baku",NO,NO,NO,NO
"Mayonais (Mayonnaise)","Bahan Baku",NO,NO,NO,YES
"Melati (Jasmine)","Bahan Baku",NO,NO,NO,YES
"MELINJO (GNETUM GNEMON L.)","Bahan Baku",NO,NO,NO,YES
"MELISASA OFFICINALIS (HERBA LEMON BALM)","Bahan Baku",NO,NO,NO,NO
"Melon (Melon)","Bahan Baku",NO,NO,NO,YES
"Melon Bubuk ( Melon Powder)","Bahan Baku",NO,NO,NO,YES
"Mengkudu (Morinda citrifolia)","Bahan Baku",NO,NO,NO,YES
"Lemak Nabati (Vegetable Fat)","Bahan Baku",NO,NO,NO,YES
"Lemak Nabati Terhidrogenasi (Hydrogenated Vegetable Fat)","Bahan Baku",NO,NO,NO,YES
"Lemak Kakao (Cocoa Butter)","Bahan Baku",NO,NO,NO,YES
"LEMAK MENTEGA (BUTTER FAT)","Bahan Baku",NO,NO,NO,YES
"LADA MERAH (RED PEPPER)","Bahan Baku",NO,NO,NO,YES
"Lada Putih (White Pepper)","Bahan Baku",NO,NO,NO,YES
"LADA PUTIH BUBUK (WHITE PEPPER POWDER)","Bahan Baku",NO,NO,NO,YES
"LAKTOFERIN (LACTOFERRIN)","Bahan Baku",NO,YES,NO,YES
"Maltodekstrin (Maltodextrine)","Bahan Baku",NO,NO,NO,YES
"Maltodekstrin Resisten","Bahan Baku",NO,NO,NO,YES
"Maltosa (Maltose)","Bahan Baku",NO,NO,NO,YES
