release,date,author,status,maturity,version,first,distribution,abstract
EAV-XS-0.6.0,2021-06-19T11:30:18,TVV,latest,released,v0.6.0,,EAV-XS,"Email Address Validation Library"
Finance-IG-0.07,2021-06-19T11:22:24,MARKWIN,cpan,released,0.07,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Math-DifferenceSet-Planar-0.014,2021-06-19T11:19:23,MHASCH,backpan,released,0.014,,Math-DifferenceSet-Planar,"object class for planar difference sets"
Finance-IG-0.06,2021-06-19T10:56:21,MARKWIN,cpan,released,0.06,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
App-EPAN-0.002,2021-06-19T09:27:46,POLETTIX,latest,released,0.002,,App-EPAN,"Exclusive Perl Archive Nook"
Geo-H3-0.04,2021-06-19T06:24:19,MRDVT,cpan,released,0.04,,Geo-H3,"H3 Geospatial Hexagon Indexing System"
Text-CSV-2.01,2021-06-19T04:16:27,ISHIGAKI,latest,released,2.01,,Text-CSV,"comma-separated values manipulator (using XS or PurePerl)"
CPAN-Faker-0.011,2021-06-19T03:58:20,RJBS,latest,released,0.011,,CPAN-Faker,"build a bogus CPAN instance for testing"
Sub-Exporter-0.988,2021-06-19T03:46:29,RJBS,latest,released,0.988,,Sub-Exporter,"a sophisticated exporter for custom-built routines"
Dist-Zilla-PluginBundle-RJBS-5.018,2021-06-19T02:29:01,RJBS,cpan,released,5.018,,Dist-Zilla-PluginBundle-RJBS,"BeLike::RJBS when you build your dists"
App-Whiff-0.006,2021-06-19T02:27:18,RJBS,cpan,released,0.006,,App-Whiff,"find the first executable of a series of alternatives"
App-Uni-9.005,2021-06-19T02:25:36,RJBS,latest,released,9.005,,App-Uni,"command-line utility to find or display Unicode characters"
App-Smarkmail-0.005,2021-06-19T02:21:23,RJBS,latest,released,0.005,,App-Smarkmail,"pipemailer that changes plaintext to multi/alt with Markdown"
App-Cmd-0.334,2021-06-19T02:14:59,RJBS,latest,released,0.334,,App-Cmd,"write command line apps with less suffering"
JSON-XS-ByteString-1.005,2021-06-19T02:13:32,CINDY,latest,released,1.005,,JSON-XS-ByteString,"A more predictable and convenient XS implementation for JSON"
Amce-CNA-0.067,2021-06-19T02:10:34,RJBS,cpan,released,0.067,,Amce-CNA,"a moer tolernat verison of mehtod location"
Acme-ProgressBar-1.129,2021-06-19T02:05:03,RJBS,latest,released,1.129,,Acme-ProgressBar,"a simple progress bar for the patient"
Acme-Lingua-EN-Inflect-Modern-0.007,2021-06-19T01:58:19,RJBS,latest,released,0.007,,Acme-Lingua-EN-Inflect-Modern,"modernize Lingua::EN::Inflect rule's"
Log-Dispatchouli-2.023,2021-06-19T01:53:59,RJBS,latest,released,2.023,,Log-Dispatchouli,"a simple wrapper around Log::Dispatch"
Nasm-X86-20210618,2021-06-19T01:42:17,PRBRENAN,backpan,released,20210618,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
Test-Routine-0.028,2021-06-19T01:37:37,RJBS,latest,released,0.028,,Test-Routine,"composable units of assertion"
Throwable-0.201,2021-06-19T01:34:30,RJBS,cpan,released,0.201,,Throwable,"a role for classes that can be thrown"
DBD-SQLite-1.67_07,2021-06-19T00:57:41,ISHIGAKI,cpan,developer,1.67_07,,DBD-SQLite,"Self Contained SQLite RDBMS in a DBI Driver"
MooseX-SetOnce-0.201,2021-06-19T00:54:35,RJBS,latest,released,0.201,,MooseX-SetOnce,"write-once, read-many attributes for Moose"
Mac-Pasteboard-0.100,2021-06-19T00:37:53,WYANT,latest,released,0.100,,Mac-Pasteboard,"Manipulate Mac OS X pasteboards"
XXX-0.36,2021-06-19T00:12:19,INGY,cpan,released,0.36,,XXX,"See Your Data in the Nude"
Text-Table-ASV-0.002,2021-06-19T00:05:38,PERLANCAR,latest,released,0.002,,Text-Table-ASV,"Generate ASV (ASCII separated value a.k.a. DEL a.ka. delimited ASCII)"
Beekeeper-0.06,2021-06-18T23:47:55,JMICO,backpan,released,0.06,,Beekeeper,"Framework for building applications with a microservices architecture"
Net-WebSocket-0.23_01,2021-06-18T23:45:09,FELIPE,cpan,developer,0.23_01,,Net-WebSocket,"WebSocket in Perl"
Net-FullAuto-1.0000595,2021-06-18T23:21:20,REEDFISH,backpan,released,1.0000595,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Throwable-0.200014,2021-06-18T22:59:00,RJBS,cpan,released,0.200014,,Throwable,"a role for classes that can be thrown"
Yancy-1.074,2021-06-18T17:57:53,PREACTION,cpan,released,1.074,,Yancy,"The Best Web Framework Deserves the Best CMS"
Math-Mathematica-0.003,2021-06-18T14:55:57,JBERGER,latest,released,0.003,,Math-Mathematica,"A Simple PTY connection to Wolfram's Mathematica"
Finance-IG-0.05,2021-06-18T12:02:49,MARKWIN,cpan,released,0.05,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Nice-Try-v1.1.2,2021-06-18T11:28:28,JDEGUEST,latest,released,v1.1.2,,Nice-Try,"A real Try Catch Block Implementation Using Perl Filter"
Firefox-Marionette-1.08,2021-06-18T11:09:28,DDICK,backpan,released,1.08,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
SQLite-KeyValueStore-Simple-0.002,2021-06-18T10:51:22,PERLANCAR,latest,released,0.002,,SQLite-KeyValueStore-Simple,"A simple key-value store using SQLite"
SQLite-KeyValueStore-Simple-0.001,2021-06-18T10:51:11,PERLANCAR,backpan,released,0.001,1,SQLite-KeyValueStore-Simple,"A simple key-value store using SQLite"
SQLite-Counter-Simple-0.001,2021-06-18T10:51:00,PERLANCAR,backpan,released,0.001,1,SQLite-Counter-Simple,"A simple counter using SQLite"
App-SQLiteKeyValueStoreSimpleUtils-0.001,2021-06-18T10:50:49,PERLANCAR,latest,released,0.001,1,App-SQLiteKeyValueStoreSimpleUtils,"CLI utilities for SQLite::KeyValueStore::Simple"
App-SQLiteCounterSimpleUtils-0.001,2021-06-18T10:50:38,PERLANCAR,backpan,released,0.001,1,App-SQLiteCounterSimpleUtils,"CLI utilities for SQLite::Counter::Simple"
String-Tagged-Terminal-0.05,2021-06-18T10:45:13,PEVANS,latest,released,0.05,,String-Tagged-Terminal,"format terminal output using String::Tagged"
Crypt-RandPasswd-0.07,2021-06-18T08:56:28,JANITOR,latest,released,0.07,,Crypt-RandPasswd,"random password generator based on FIPS-181"
Syntax-Keyword-Combine-Keys-0.09,2021-06-18T08:14:32,LNATION,latest,released,0.09,,Syntax-Keyword-Combine-Keys,"ckeys keyword"
Myriad-0.008,2021-06-18T05:26:55,DERIV,cpan,released,0.008,,Myriad,"async microservice framework"
Net-FullAuto-1.0000594,2021-06-18T03:46:17,REEDFISH,backpan,released,1.0000594,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
JSON-Validator-4.20,2021-06-18T02:28:01,JHTHORSEN,cpan,released,4.20,,JSON-Validator,"Validate data against a JSON schema"
App-CPANModulesUtils-0.006,2021-06-18T00:05:07,PERLANCAR,latest,released,0.006,,App-CPANModulesUtils,"Command-line utilities related to Acme::CPANModules"
Web-Mention-0.721,2021-06-17T22:44:02,JMAC,latest,released,0.721,,Web-Mention,"Implementation of the IndieWeb Webmention protocol"
Alien-SNMP-MIBDEV-2.000000,2021-06-17T22:14:42,INPHOBIA,cpan,released,2.000000,1,Alien-SNMP-MIBDEV,"Build and install Net-SNMP"
Net-WebSocket-EVx-0.14,2021-06-17T21:15:07,EGOR,backpan,released,0.14,,Net-WebSocket-EVx,"Perl wrapper around Wslay websocket library"
Slovo-2021.06.06,2021-06-17T20:25:10,BEROV,backpan,released,v2021.06.06,,Slovo,"Искони бѣ Слово"
Playwright-0.007,2021-06-17T20:22:13,TEODESIAN,cpan,released,0.007,,Playwright,"Perl client for Playwright"
XS-Parse-Keyword-0.08,2021-06-17T19:47:49,PEVANS,backpan,released,0.08,,XS-Parse-Keyword,"XS functions to assist in parsing keyword syntax"
Net-WebSocket-EVx-0.13,2021-06-17T19:41:12,EGOR,backpan,released,0.13,,Net-WebSocket-EVx,"Perl wrapper around Wslay websocket library"
Asm-X86-0.60,2021-06-17T19:32:05,BOGDRO,backpan,released,0.60,,Asm-X86,"List of instructions and registers of x86-compatible processors, validating and converting instructions and memory references."
Syntax-Keyword-Combine-Keys-0.08,2021-06-17T19:20:25,LNATION,cpan,released,0.08,,Syntax-Keyword-Combine-Keys,"ckeys keyword"
MIME-DB-v1.48.0,2021-06-17T18:21:49,TDRUGEON,cpan,released,v1.48.0,,MIME-DB,"Media Type Database, a port of the mime-db JavaScript package"
Whim-1.2021.06.17.0,2021-06-17T17:34:11,JMAC,latest,released,1.2021.06.17.0,,Whim,"A Webmention multitool"
App-Stow-Check-0.02,2021-06-17T16:56:55,SKIM,latest,released,0.02,,App-Stow-Check,"Distribution for stow-check script."
Net-WebSocket-EVx-0.12,2021-06-17T15:57:22,EGOR,backpan,released,0.12,1,Net-WebSocket-EVx,"Perl wrapper around Wslay websocket library"
Astro-FITS-CFITSIO-FileName-0.02-TRIAL,2021-06-17T14:50:57,DJERIUS,cpan,developer,0.02,,Astro-FITS-CFITSIO-FileName,"parse and generate CFITSIO extended file names."
Astro-FITS-CFITSIO-FileName-0.01-TRIAL,2021-06-17T14:39:23,DJERIUS,cpan,developer,0.01,1,Astro-FITS-CFITSIO-FileName,"parse and generate CFITSIO extended file names."
Google-Ads-GoogleAds-Client-8.0.0,2021-06-17T14:00:07,WFANSH,cpan,released,v8.0.0,,Google-Ads-GoogleAds-Client,"Google Ads API Client Library for Perl"
libwww-perl-6.55,2021-06-17T13:58:40,OALDERS,cpan,released,6.55,,libwww-perl,"The World-Wide Web library for Perl"
Email-Sender-1.300036,2021-06-17T13:53:08,RJBS,cpan,released,1.300036,,Email-Sender,"a library for sending email"
Syntax-Keyword-Combine-Keys-0.07,2021-06-17T12:16:43,LNATION,cpan,released,0.07,,Syntax-Keyword-Combine-Keys,"ckeys keyword"
Firefox-Marionette-1.08_04,2021-06-17T12:13:58,DDICK,backpan,developer,1.08_04,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
Alien-Wslay-0.1,2021-06-17T11:47:10,EGOR,latest,released,0.1,1,Alien-Wslay,"Discover or download and install Wslay"
Sah-Schemas-ArrayData-0.001,2021-06-17T10:43:17,PERLANCAR,latest,released,0.001,1,Sah-Schemas-ArrayData,"Sah schemas related to ArrayData"
App-idxdb-0.007,2021-06-17T10:41:50,PERLANCAR,backpan,released,0.007,,App-idxdb,"Import data for stocks on the IDX (Indonesian Stock Exchange) and perform queries on them"
App-idxdb-0.006,2021-06-17T10:27:37,PERLANCAR,backpan,released,0.006,,App-idxdb,"Import data for stocks on the IDX (Indonesian Stock Exchange) and perform queries on them"
Syntax-Keyword-Combine-Keys-0.06,2021-06-17T10:18:29,LNATION,cpan,released,0.06,,Syntax-Keyword-Combine-Keys,"ckeys keyword"
Syntax-Keyword-Combine-Keys-0.05,2021-06-17T09:06:16,LNATION,cpan,released,0.05,,Syntax-Keyword-Combine-Keys,"The great new Syntax::Keyword::Combine::Keys!"
Bundle-W3C-Validator-1.4,2021-06-17T08:58:24,DHM,latest,released,1.4,,Bundle-W3C-Validator,"Bundle of modules required by the W3C Markup Validator"
Time-Local-More-0.001,2021-06-17T08:46:41,PERLANCAR,latest,released,0.001,1,Time-Local-More,"More functions for producing Unix epoch timestamp or localtime/gmtime tuple"
Mediainfo-0.13,2021-06-17T08:18:39,CHENGANG,latest,released,0.13,,Mediainfo,"Perl interface to Mediainfo"
Syntax-Keyword-Combine-Keys-0.04,2021-06-17T07:43:01,LNATION,cpan,released,0.04,,Syntax-Keyword-Combine-Keys,"The great new Syntax::Keyword::Combine::Keys!"
W3C-LinkChecker-5.0.0,2021-06-17T06:42:08,DHM,latest,released,v5.0.0,,W3C-LinkChecker,"W3C Link Checker"
Toadfarm-0.83,2021-06-17T03:59:57,JHTHORSEN,latest,released,0.83,,Toadfarm,"One Mojolicious app to rule them all"
OpenAPI-Client-1.01,2021-06-17T03:46:58,JHTHORSEN,cpan,released,1.01,,OpenAPI-Client,"A client for talking to an Open API powered server"
JSON-Validator-4.19,2021-06-17T03:38:08,JHTHORSEN,cpan,released,4.19,,JSON-Validator,"Validate data against a JSON schema"
App-DBBrowser-2.266,2021-06-17T03:23:55,KUERBIS,backpan,released,2.266,,App-DBBrowser,"Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
Term-TablePrint-0.137,2021-06-17T03:12:15,KUERBIS,backpan,released,0.137,,Term-TablePrint,"Print a table to the terminal and browse it interactively."
Mojo-Reactor-UV-1.901,2021-06-17T03:06:54,DBOOK,latest,released,1.901,,Mojo-Reactor-UV,"UV backend for Mojo::Reactor"
Term-Form-0.533,2021-06-17T03:02:49,KUERBIS,backpan,released,0.533,,Term-Form,"Read lines from STDIN."
Term-Choose-1.732,2021-06-17T02:56:52,KUERBIS,backpan,released,1.732,,Term-Choose,"Choose items from a list interactively."
Mojolicious-Plugin-OpenAPI-4.04,2021-06-17T02:17:31,JHTHORSEN,cpan,released,4.04,,Mojolicious-Plugin-OpenAPI,"OpenAPI / Swagger plugin for Mojolicious"
JSON-Validator-4.18,2021-06-17T02:16:04,JHTHORSEN,cpan,released,4.18,,JSON-Validator,"Validate data against a JSON schema"
Mojo-UserAgent-SecureServer-0.03,2021-06-17T00:14:42,JHTHORSEN,latest,released,0.03,,Mojo-UserAgent-SecureServer,"Secure application server for Mojo::UserAgent"
App-proxyforurl-0.08,2021-06-17T00:10:37,JHTHORSEN,cpan,released,0.08,,App-proxyforurl,"An online proxy PAC file parser"
Acme-CPANModulesBundle-Import-MJGARDNER-0.002,2021-06-17T00:05:05,PERLANCAR,latest,released,0.002,,Acme-CPANModulesBundle-Import-MJGARDNER,"Acme::CPANModules::* created from MJGARDNER's posts"
Mojo-UserAgent-DigestAuth-0.05,2021-06-17T00:02:12,JHTHORSEN,cpan,released,0.05,,Mojo-UserAgent-DigestAuth,"Allow Mojo::UserAgent to execute digest auth requests"
App-mojopaste-1.05,2021-06-16T22:57:18,JHTHORSEN,latest,released,1.05,,App-mojopaste,"Pastebin application"
XS-Parse-Keyword-0.07-TRIAL,2021-06-16T22:53:16,PEVANS,backpan,developer,0.07,,XS-Parse-Keyword,"XS functions to assist in parsing keyword syntax"
Test2-Harness-UI-0.000068,2021-06-16T20:26:08,EXODIST,cpan,released,0.000068,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Prima-1.62,2021-06-16T18:52:50,KARASIK,cpan,released,1.62,,Prima,"a perl graphic toolkit"
Syntax-Keyword-Combine-Keys-0.03,2021-06-16T18:34:53,LNATION,cpan,released,0.03,,Syntax-Keyword-Combine-Keys,"The great new Syntax::Keyword::Combine::Keys!"
Syntax-Keyword-Combine-Keys-0.02,2021-06-16T18:26:59,LNATION,cpan,released,0.02,,Syntax-Keyword-Combine-Keys,"The great new Syntax::Keyword::Combine::Keys!"
Net-FullAuto-1.0000593,2021-06-16T18:09:38,REEDFISH,backpan,released,1.0000593,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Net-FullAuto-1.0000592,2021-06-16T17:05:40,REEDFISH,backpan,released,1.0000592,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
App-Bin4TSV-8-0.101,2021-06-16T16:45:12,TULAMILI,cpan,released,0.101,,App-Bin4TSV-8,
App-Bin4TSV-8-0.100,2021-06-16T16:32:17,TULAMILI,cpan,released,0.100,1,App-Bin4TSV-8,
Test2-Harness-UI-0.000067,2021-06-16T16:23:03,EXODIST,cpan,released,0.000067,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Plack-App-Redirect-0.01,2021-06-16T15:49:56,SKIM,latest,released,0.01,1,Plack-App-Redirect,"Plack application for redirection."
Archive-BagIt-0.075,2021-06-16T15:31:25,ART,cpan,released,0.075,,Archive-BagIt,"The main module to handle bags."
Bencher-Scenarios-StringFunctions-0.002,2021-06-16T14:52:53,PERLANCAR,backpan,released,0.002,,Bencher-Scenarios-StringFunctions,"Benchmark string functions"
String-Trim-NonRegex-0.001,2021-06-16T14:34:47,PERLANCAR,backpan,released,0.001,1,String-Trim-NonRegex,"String trimming functions that do not use regex"
PICA-Data-1.25,2021-06-16T14:19:18,VOJ,cpan,released,1.25,,PICA-Data,"PICA record processing"
Tags-HTML-GradientIndicator-0.02,2021-06-16T12:34:16,SKIM,latest,released,0.02,,Tags-HTML-GradientIndicator,"Tags helper for gradient evaluation."
Test-Compile-v2.4.2,2021-06-16T10:35:21,EGILES,cpan,released,v2.4.2,,Test-Compile,"Assert that your Perl files compile OK."
Firefox-Marionette-1.08_03,2021-06-16T10:07:23,DDICK,backpan,developer,1.08_03,,Firefox-Marionette,"Automate the Firefox browser with the Marionette protocol"
HTTP-CookieJar-0.012,2021-06-16T09:35:30,DAGOLDEN,latest,released,0.012,,HTTP-CookieJar,"A minimalist HTTP user agent cookie jar"
Future-Mojo-1.002,2021-06-16T06:19:39,DBOOK,latest,released,1.002,,Future-Mojo,"use Future with Mojo::IOLoop"
App-idxdb-0.005,2021-06-16T05:57:50,PERLANCAR,backpan,released,0.005,,App-idxdb,"Import data for stocks on the IDX (Indonesian Stock Exchange) and perform queries on them"
Nasm-X86-20210614,2021-06-16T05:52:24,PRBRENAN,backpan,released,20210614,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
PerlPowerTools-1.025,2021-06-16T05:52:13,BDFOY,latest,released,1.025,,PerlPowerTools,"BSD utilities written in pure Perl"
Tree-Multi-20210614,2021-06-16T05:48:07,PRBRENAN,cpan,released,20210614,,Tree-Multi,"Multi-way tree in Pure Perl with an even or odd number of keys per node."
Mojo-DOM58-3.001,2021-06-16T05:30:08,DBOOK,latest,released,3.001,,Mojo-DOM58,"Minimalistic HTML/XML DOM parser with CSS selectors"
Mojo-Reactor-UV-1.900-TRIAL,2021-06-16T05:24:52,DBOOK,cpan,developer,1.900,,Mojo-Reactor-UV,"UV backend for Mojo::Reactor"
Mojo-Reactor-POE-1.001,2021-06-16T05:14:29,DBOOK,latest,released,1.001,,Mojo-Reactor-POE,"POE backend for Mojo::Reactor"
Mojo-Reactor-IOAsync-1.002,2021-06-16T05:11:39,DBOOK,latest,released,1.002,,Mojo-Reactor-IOAsync,"IO::Async backend for Mojo::Reactor"
Mojo-Reactor-Epoll-0.011,2021-06-16T05:08:50,DBOOK,latest,released,0.011,,Mojo-Reactor-Epoll,"epoll backend for Mojo::Reactor"
Mojolicious-Plugin-TemplateToolkit-0.006,2021-06-16T05:05:58,DBOOK,latest,released,0.006,,Mojolicious-Plugin-TemplateToolkit,"Template Toolkit renderer plugin for Mojolicious"
Mojolicious-Plugin-Subprocess-1.002,2021-06-16T04:53:03,DBOOK,latest,released,1.002,,Mojolicious-Plugin-Subprocess,"Subprocesses in Mojolicious applications"
Mojolicious-Plugin-Log-Any-v1.0.2,2021-06-16T04:50:10,DBOOK,cpan,released,v1.0.2,,Mojolicious-Plugin-Log-Any,"Use other loggers in a Mojolicious application"
Mojolicious-Plugin-Future-0.002,2021-06-16T04:46:06,DBOOK,latest,released,0.002,,Mojolicious-Plugin-Future,"use Future in Mojolicious applications"
Mojolicious-Plugin-ForwardedFor-0.002,2021-06-16T04:43:17,DBOOK,latest,released,0.002,,Mojolicious-Plugin-ForwardedFor,"Retrieve the remote address from X-Forwarded-For"
Mojo-SQLite-3.006,2021-06-16T04:31:22,DBOOK,cpan,released,3.006,,Mojo-SQLite,"A tiny Mojolicious wrapper for SQLite"
Mojo-Promise-Role-Get-v0.1.3,2021-06-16T04:13:25,DBOOK,latest,released,v0.1.3,,Mojo-Promise-Role-Get,"Wait for the results of a Mojo::Promise"
Mojo-Promise-Role-Futurify-v1.0.1,2021-06-16T04:08:04,DBOOK,latest,released,v1.0.1,,Mojo-Promise-Role-Futurify,"Chain a Future from a Mojo::Promise"
Mojo-Log-Clearable-1.001,2021-06-16T04:03:55,DBOOK,latest,released,1.001,,Mojo-Log-Clearable,"Mojo::Log with clearable log handle"
Mojo-IOLoop-Subprocess-Sereal-1.002,2021-06-16T03:59:53,DBOOK,latest,released,1.002,,Mojo-IOLoop-Subprocess-Sereal,"Subprocesses with Sereal"
Mojo-DB-Results-Role-Struct-v0.1.1,2021-06-16T03:58:26,DBOOK,latest,released,v0.1.1,,Mojo-DB-Results-Role-Struct,"Database query results as structs"
Mojo-DB-Role-ResultsRoles-v0.1.1,2021-06-16T03:54:21,DBOOK,latest,released,v0.1.1,,Mojo-DB-Role-ResultsRoles,"Apply roles to Mojo database results"
Mojo-Collection-Role-UtilsBy-0.002,2021-06-16T03:51:32,DBOOK,latest,released,0.002,,Mojo-Collection-Role-UtilsBy,"List::UtilsBy methods for Mojo::Collection"
Minion-Backend-SQLite-v5.0.5,2021-06-16T01:19:37,DBOOK,latest,released,v5.0.5,,Minion-Backend-SQLite,"SQLite backend for Minion job queue"
Pod-Simple-3.43-TRIAL1,2021-06-16T00:32:44,KHW,cpan,developer,3.43,,Pod-Simple,"framework for parsing Pod"
Acme-CPANModules-Org-0.004,2021-06-16T00:06:27,PERLANCAR,latest,released,0.004,,Acme-CPANModules-Org,"Modules related to Org format"
Net-FullAuto-1.0000591,2021-06-16T00:04:58,REEDFISH,backpan,released,1.0000591,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
HTTP-CookieJar-0.011-TRIAL,2021-06-15T23:30:39,DAGOLDEN,cpan,developer,0.011,,HTTP-CookieJar,"A minimalist HTTP user agent cookie jar"
Test2-Harness-UI-0.000066,2021-06-15T22:53:27,EXODIST,cpan,released,0.000066,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Test2-Harness-1.000058,2021-06-15T22:44:26,EXODIST,cpan,released,1.000058,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Geo-libpostal-0.08,2021-06-15T19:18:19,DFARRELL,latest,released,0.08,,Geo-libpostal,"Perl bindings for libpostal"
Test2-Tools-FFI-0.06,2021-06-15T18:47:32,PLICEASE,latest,released,0.06,,Test2-Tools-FFI,"Tools for testing FFI"
POE-Component-IRC-6.93,2021-06-15T18:29:10,BINGOS,latest,released,6.93,,POE-Component-IRC,"A fully event-driven IRC client module"
mb-0.29,2021-06-15T18:03:39,INA,cpan,released,0.29,,mb,"run Perl script in MBCS encoding (not only CJK ;-)"
Geo-Coder-OpenCage-0.31,2021-06-15T18:00:48,EDF,cpan,released,0.31,,Geo-Coder-OpenCage,"Geocode coordinates and addresses with the OpenCage Geocoder"
Database-Async-Engine-PostgreSQL-0.011,2021-06-15T17:01:11,TEAM,cpan,released,0.011,,Database-Async-Engine-PostgreSQL,"PostgreSQL support for Database::Async"
Database-Async-0.014,2021-06-15T16:58:49,TEAM,cpan,released,0.014,,Database-Async,"database interface for use with IO::Async"
Plack-Middleware-TrafficAdvice-v0.2.1,2021-06-15T16:05:38,RRWO,latest,released,v0.2.1,,Plack-Middleware-TrafficAdvice,"handle requests for /.well-known/traffic-advice"
Plack-Middleware-Statsd-v0.5.0,2021-06-15T16:04:11,RRWO,cpan,released,v0.5.0,,Plack-Middleware-Statsd,"send statistics to statsd"
Devel-Camelcadedb-v2021.1,2021-06-15T15:20:57,HURRICUP,cpan,released,v2021.1,,Devel-Camelcadedb,"perl side of the perl debugger for IntelliJ IDEA and other JetBrains IDE"
Mojolicious-Plugin-OAuth2-Server-0.48,2021-06-15T13:35:58,LEEJO,latest,released,0.48,,Mojolicious-Plugin-OAuth2-Server,"Easier implementation of an OAuth2 Authorization Server / Resource Server with Mojolicious"
Dist-Zilla-PluginBundle-Author-Plicease-2.65,2021-06-15T13:17:13,PLICEASE,backpan,released,2.65,,Dist-Zilla-PluginBundle-Author-Plicease,"Dist::Zilla plugin bundle used by Plicease"
Test-Archive-Libarchive-0.02,2021-06-15T13:15:46,PLICEASE,latest,released,0.02,,Test-Archive-Libarchive,"Testing tools for Archive::Libarchive"
WebService-Dropbox-2.09,2021-06-15T11:55:37,ASKADNA,latest,released,2.09,,WebService-Dropbox,"Perl interface to Dropbox API"
WebService-Dropbox-2.08b,2021-06-15T07:35:02,ASKADNA,cpan,released,2.08,,WebService-Dropbox,"Perl interface to Dropbox API"
WebService-Dropbox-2.08,2021-06-15T07:19:39,ASKADNA,cpan,released,2.08,,WebService-Dropbox,"Perl interface to Dropbox API"
Net-Payment-CCAvenue-NonSeamless-0.02,2021-06-15T07:01:33,SHARDIWAL,latest,released,0.02,,Net-Payment-CCAvenue-NonSeamless,"Processing orders using CCAvenue billing page!"
Net-Payment-CCAvenue-NonSeamless-0.01,2021-06-15T06:37:13,SHARDIWAL,backpan,released,0.01,1,Net-Payment-CCAvenue-NonSeamless,"Processing orders using CCAvenue billing page!"
App-Dusage-2.02,2021-06-15T06:37:02,JV,latest,released,2.02,,App-Dusage,"provide disk usage statistics"
App-Regather-0.81.03,2021-06-15T05:20:44,ZEUS,latest,released,v0.81.03,,App-Regather,"regather - LDAP syncrepl consumer script to perform actions desired on syncrepl event"
Net-FullAuto-1.0000590,2021-06-15T04:52:05,REEDFISH,backpan,released,1.0000590,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Dist-Zilla-Plugin-InsertBlock-0.101,2021-06-15T00:05:20,PERLANCAR,backpan,released,0.101,,Dist-Zilla-Plugin-InsertBlock,"Insert a block of text from another file"
Syntax-Keyword-Combine-Keys-0.01,2021-06-14T22:22:50,LNATION,cpan,released,0.01,1,Syntax-Keyword-Combine-Keys,"The great new Syntax::Keyword::Combine::Keys!"
PDL-2.051,2021-06-14T21:19:28,ETJ,backpan,released,2.051,,PDL,"Perl Data Language"
App-perlimports-0.000011,2021-06-14T20:25:51,OALDERS,cpan,released,0.000011,,App-perlimports,"Make implicit imports explicit"
Date-QuarterOfYear-0.04,2021-06-14T19:06:04,NEILB,cpan,released,0.04,,Date-QuarterOfYear,"calculate what quarter a given date is in"
Travel-Status-DE-IRIS-1.55,2021-06-14T17:43:41,DERF,cpan,released,1.55,,Travel-Status-DE-IRIS,"Interface to IRIS based web departure monitors."
Search-Elasticsearch-Cxn-NetCurl-7.713,2021-06-14T17:28:21,EZIMUEL,cpan,released,7.713,,Search-Elasticsearch-Cxn-NetCurl,"A Cxn implementation which uses libcurl via Net::Curl"
Search-Elasticsearch-Client-7_0-Async-7.713,2021-06-14T17:28:10,EZIMUEL,cpan,released,7.713,,Search-Elasticsearch-Client-7_0-Async,"Thin async client with full support for Elasticsearch 7.x APIs"
Search-Elasticsearch-Client-7_0-7.713,2021-06-14T17:26:43,EZIMUEL,cpan,released,7.713,,Search-Elasticsearch-Client-7_0,"Thin client with full support for Elasticsearch 7.x APIs"
Search-Elasticsearch-Client-6_0-Async-7.713,2021-06-14T17:26:32,EZIMUEL,cpan,released,7.713,,Search-Elasticsearch-Client-6_0-Async,"Thin async client with full support for Elasticsearch 6.x APIs"
Search-Elasticsearch-Client-6_0-7.713,2021-06-14T17:26:21,EZIMUEL,cpan,released,7.713,,Search-Elasticsearch-Client-6_0,"Thin client with full support for Elasticsearch 6.x APIs"
Search-Elasticsearch-Async-7.713,2021-06-14T17:26:10,EZIMUEL,cpan,released,7.713,,Search-Elasticsearch-Async,"Async API for Elasticsearch using Promises"
Search-Elasticsearch-7.713,2021-06-14T17:24:43,EZIMUEL,cpan,released,7.713,,Search-Elasticsearch,"The official client for Elasticsearch"
Net-FullAuto-1.0000589,2021-06-14T17:07:23,REEDFISH,backpan,released,1.0000589,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Protocol-IRC-0.13,2021-06-14T16:58:08,PEVANS,latest,released,0.13,,Protocol-IRC,"IRC protocol handling"
fs-Promises-0.03,2021-06-14T16:26:22,HUGMEIR,latest,released,0.03,,fs-Promises,"Promises interface to nonblocking file system operations"
