release,date,author,status,maturity,version,first,distribution,abstract
GFX-Enhancer-0.1.16,2021-08-17T21:27:44,KOBOLDWIZ,cpan,released,v0.1.16,,GFX-Enhancer,"Perl extension for enhancing scanned in images"
Plasp-1.09,2021-08-17T20:49:58,SLEUNG,latest,released,1.09,,Plasp,PerlScript/ASP
Game-Entities-0.011,2021-08-17T20:34:33,JJATRIA,latest,released,0.011,,Game-Entities,"A simple entity registry for ECS designs"
GFX-Enhancer-0.1.15,2021-08-17T20:32:02,KOBOLDWIZ,cpan,released,v0.1.15,,GFX-Enhancer,"Perl extension for enhancing scanned in images"
Open-This-0.000025,2021-08-17T19:35:00,OALDERS,latest,released,0.000025,,Open-This,"Try to Do the Right Thing when opening files"
MojoX-Log-Dispatch-Simple-1.09,2021-08-17T18:07:42,GRYPHON,cpan,released,1.09,,MojoX-Log-Dispatch-Simple,"Simple Log::Dispatch replacement of Mojo::Log"
Mojolicious-Plugin-Log-Any-v2.0.0,2021-08-17T18:06:15,DBOOK,latest,released,v2.0.0,,Mojolicious-Plugin-Log-Any,"Use other loggers in a Mojolicious application"
PICA-Data-1.30,2021-08-17T16:47:53,VOJ,latest,released,1.30,,PICA-Data,"PICA record processing"
App-TypecastTemplates-v0.3.0,2021-08-17T16:46:26,MAMAWE,latest,released,v0.3.0,,App-TypecastTemplates,"Format records with different templates."
PDL-Stats-0.79,2021-08-17T16:30:37,ETJ,latest,released,0.79,,PDL-Stats,"a collection of statistics modules in Perl Data Language, with a quick-start guide for non-PDL people."
Regexp-Pattern-License-v3.9.2,2021-08-17T16:25:13,JONASS,cpan,released,v3.9.2,,Regexp-Pattern-License,"regular expressions for legal licenses"
DateTime-Fiction-JRRTolkien-Shire-0.907,2021-08-17T14:12:09,WYANT,latest,released,0.907,,DateTime-Fiction-JRRTolkien-Shire,"DateTime implementation of the Shire Calendar from JRR Tolkien's classic, ""Lord of the Rings""."
Date-Tolkien-Shire-1.905,2021-08-17T14:10:29,WYANT,latest,released,1.905,,Date-Tolkien-Shire,"Convert dates into the Shire Calendar."
Date-Tolkien-Shire-Data-0.009,2021-08-17T14:09:02,WYANT,latest,released,0.009,,Date-Tolkien-Shire-Data,"Data functionality for Shire calendars."
libwww-perl-6.56,2021-08-17T13:58:19,OALDERS,cpan,released,6.56,,libwww-perl,"The World-Wide Web library for Perl"
URI-Fast-0.51_01,2021-08-17T13:14:49,JEFFOBER,cpan,developer,0.51_01,,URI-Fast,"A fast(er) URI parser"
Promise-XS-0.15,2021-08-17T13:13:23,FELIPE,latest,released,0.15,,Promise-XS,"Fast promises in Perl"
Tickit-Widget-Term-0.004,2021-08-17T13:10:32,PEVANS,cpan,released,0.004,,Tickit-Widget-Term,"a widget containing a virtual terminal"
JMAP-Tester-WebSocket-0.004,2021-08-17T12:49:49,WOLFSAGE,latest,released,0.004,,JMAP-Tester-WebSocket,"a WebSocket JMAP client made for testing JMAP servers"
PDL-Graphics-Simple-1.007,2021-08-17T12:13:56,ETJ,latest,released,1.007,,PDL-Graphics-Simple,"Simple backend-independent plotting for PDL"
Lingua-Poetry-Haiku-Finder-0.001,2021-08-17T11:46:55,TOBYINK,cpan,released,0.001,1,Lingua-Poetry-Haiku-Finder,"find poetry in the least poetic places"
Catmandu-PICA-1.06,2021-08-17T10:28:52,VOJ,cpan,released,1.06,,Catmandu-PICA,"Catmandu modules for working with PICA+ data"
XML-Perl-1.00,2021-08-17T08:01:00,KNI,latest,released,1.00,,XML-Perl,"XML producer from humane perl data, parser to base perl data and simple XPath"
Time-Zone-Olson-0.39_05,2021-08-17T04:49:06,DDICK,backpan,developer,0.39_05,,Time-Zone-Olson,"Provides an Olson timezone database interface"
Ryu-Async-0.020,2021-08-17T01:14:10,TEAM,latest,released,0.020,,Ryu-Async,"IO::Async support for Ryu stream management"
Acme-CPANModules-PortedFrom-Clojure-0.002,2021-08-17T00:05:42,PERLANCAR,latest,released,0.002,,Acme-CPANModules-PortedFrom-Clojure,"Modules/applications that are ported from (or inspired by) Clojure"
Linux-FD-Pid-0.003,2021-08-16T21:08:33,LEONT,latest,released,0.003,,Linux-FD-Pid,"PID file descriptors"
Syntax-Keyword-Match-0.06,2021-08-16T20:29:08,PEVANS,cpan,released,0.06,,Syntax-Keyword-Match,"a match/case syntax for perl"
Template-Perlish-1.55-TRIAL,2021-08-16T20:22:36,POLETTIX,cpan,developer,1.55,,Template-Perlish,"Yet Another Templating system for Perl"
File-Rename-1.30,2021-08-16T19:35:33,RMBARKER,latest,released,1.30,,File-Rename,"Perl extension for renaming multiple files"
GFX-Enhancer-0.1.14,2021-08-16T19:27:59,KOBOLDWIZ,cpan,released,v0.1.14,1,GFX-Enhancer,"Perl extension for enhancing scanned in images"
Promise-XS-0.15_02,2021-08-16T19:05:02,FELIPE,cpan,developer,0.15_02,,Promise-XS,"Fast promises in Perl"
Promise-XS-0.15_01,2021-08-16T18:37:01,FELIPE,cpan,developer,0.15_01,,Promise-XS,"Fast promises in Perl"
CPANPLUS-Dist-Debora-0.001,2021-08-16T15:49:51,VOEGELAS,backpan,released,0.001,1,CPANPLUS-Dist-Debora,"Create Debian or RPM packages from Perl modules"
XS-Parse-Keyword-0.12,2021-08-16T15:17:57,PEVANS,backpan,released,0.12,,XS-Parse-Keyword,"XS functions to assist in parsing keyword syntax"
DB-Object-v0.9.13,2021-08-16T13:17:48,JDEGUEST,cpan,released,v0.9.13,,DB-Object,"A SQL Database object abstraction class"
IO-Socket-SSL-2.072,2021-08-16T13:06:40,SULLR,latest,released,2.072,,IO-Socket-SSL,"Nearly transparent SSL encapsulation for IO::Socket::INET."
JMAP-Tester-WebSocket-0.003,2021-08-16T12:20:45,WOLFSAGE,cpan,released,0.003,,JMAP-Tester-WebSocket,"a WebSocket JMAP client made for testing JMAP servers"
File-LoadLines-1.021,2021-08-16T11:53:58,JV,latest,released,1.021,,File-LoadLines,"Load lines from file"
App-Licensecheck-v3.2.9,2021-08-16T10:36:44,JONASS,cpan,released,v3.2.9,,App-Licensecheck,"simple license checker for source files"
Regexp-Pattern-License-v3.9.1,2021-08-16T10:30:04,JONASS,cpan,released,v3.9.1,,Regexp-Pattern-License,"regular expressions for legal licenses"
Crypt-LibSCEP-0.09,2021-08-16T08:55:11,MRSCOTTY,latest,released,0.09,,Crypt-LibSCEP,"Perl extension for libscep, a C implementation of the SCEP protocol"
Archive-BagIt-0.08,2021-08-16T08:25:21,ART,latest,released,0.08,,Archive-BagIt,"The main module to handle bags."
App-Easer-0.003-TRIAL,2021-08-16T04:47:44,POLETTIX,cpan,developer,0.003,,App-Easer,"Simplify writing (hierarchical) CLI applications"
Getopt-EX-v1.24.2,2021-08-16T04:15:29,UTASHIRO,latest,released,v1.24.2,,Getopt-EX,"Getopt Extender"
String-Copyright-0.003007,2021-08-16T02:19:10,JONASS,cpan,released,0.003007,,String-Copyright,"representation of text-based copyright statements"
PDL-Graphics-Gnuplot-2.019,2021-08-16T01:52:02,ETJ,latest,released,2.019,,PDL-Graphics-Gnuplot,"Gnuplot-based plotting for PDL"
PDL-Graphics-Simple-1.006,2021-08-16T01:50:35,ETJ,cpan,released,1.006,,PDL-Graphics-Simple,"Simple backend-independent plotting for PDL"
Time-Zone-Olson-0.39_04,2021-08-16T01:07:28,DDICK,backpan,developer,0.39_04,,Time-Zone-Olson,"Provides an Olson timezone database interface"
Number-MuPhone-1.0-TRIAL,2021-08-16T00:50:50,CHOLLOWAY,cpan,developer,1.0,,Number-MuPhone,"parsing and using phone numbers in pure Perl"
Dist-Zilla-Plugin-Module-Features-0.002,2021-08-16T00:06:20,PERLANCAR,cpan,released,0.002,,Dist-Zilla-Plugin-Module-Features,"Plugin to use when building Module::Features::* distribution"
Time-Zone-Olson-0.39_03,2021-08-15T23:56:01,DDICK,backpan,developer,0.39_03,,Time-Zone-Olson,"Provides an Olson timezone database interface"
Lab-Measurement-3.770,2021-08-15T19:03:05,AKHUETTEL,cpan,released,3.770,,Lab-Measurement,"Test and measure with Perl"
MooseX-App-1.42,2021-08-15T14:08:39,MAROS,latest,released,1.42,,MooseX-App,"Write user-friendly command line apps with even less suffering"
Data-ModeMerge-0.360,2021-08-15T11:44:11,PERLANCAR,latest,released,0.360,,Data-ModeMerge,"Merge two nested data structures, with merging modes and options"
Time-Zone-Olson-0.39_02,2021-08-15T10:57:18,DDICK,backpan,developer,0.39_02,,Time-Zone-Olson,"Provides an Olson timezone database interface"
App-Licensecheck-v3.2.8,2021-08-15T08:58:27,JONASS,cpan,released,v3.2.8,,App-Licensecheck,"simple license checker for source files"
App-week-1.0101,2021-08-15T06:32:54,UTASHIRO,cpan,released,1.0101,,App-week,"colorful calendar command"
App-MineralUtils-0.005,2021-08-15T02:46:50,PERLANCAR,latest,released,0.005,,App-MineralUtils,"Utilities related to mineral supplements"
Dist-Zilla-PluginBundle-Author-PERLANCAR-0.606,2021-08-15T02:42:29,PERLANCAR,latest,released,0.606,,Dist-Zilla-PluginBundle-Author-PERLANCAR,"Dist::Zilla like PERLANCAR when you build your dists"
App-MineralUtils-0.004,2021-08-15T02:42:18,PERLANCAR,backpan,released,0.004,,App-MineralUtils,"Utilities related to mineral supplements"
App-ansifold-1.11,2021-08-15T01:02:23,UTASHIRO,cpan,released,1.11,,App-ansifold,"fold command handling ANSI terminal sequences"
Dist-Zilla-Plugin-Module-Features-0.001,2021-08-15T00:05:15,PERLANCAR,backpan,released,0.001,1,Dist-Zilla-Plugin-Module-Features,"Plugin to use when building Module::Features::* distribution"
App-ElasticSearch-Utilities-8.0,2021-08-14T22:18:10,BLHOTSKY,cpan,released,8.0,,App-ElasticSearch-Utilities,"Utilities for Monitoring ElasticSearch"
App-Licensecheck-v3.2.7,2021-08-14T21:37:31,JONASS,cpan,released,v3.2.7,,App-Licensecheck,"simple license checker for source files"
Regexp-Pattern-License-v3.9.0,2021-08-14T21:01:52,JONASS,cpan,released,v3.9.0,,Regexp-Pattern-License,"regular expressions for legal licenses"
JSON-Schema-Modern-0.516,2021-08-14T19:55:17,ETHER,cpan,released,0.516,,JSON-Schema-Modern,"Validate data against a schema"
App-Music-ChordPro-5.980,2021-08-14T19:49:53,JV,backpan,released,5.980,,App-Music-ChordPro,"A lyrics and chords formatting program"
Test2-MojoX-0.07,2021-08-14T19:38:14,ELCAMLOST,latest,released,0.07,,Test2-MojoX,"Testing Mojo"
Proc-ProcessTable-0.60,2021-08-14T16:19:38,JWB,cpan,released,0.60,,Proc-ProcessTable,"Perl extension to access the unix process table"
MBclient-1.58,2021-08-14T15:31:25,LLE,latest,released,1.58,,MBclient,"Add modbus TCP or RTU functions for your program."
Text-Tabs+Wrap-2021.0814,2021-08-14T14:29:15,ARISTOTLE,latest,released,2021.0814,,Text-Tabs+Wrap,"Expand tabs and do simple line wrapping"
App-Netdisco-2.048000,2021-08-14T12:38:48,OLIVER,cpan,released,2.048000,,App-Netdisco,"An open source web-based network management tool."
FormValidator-Lite-0.41,2021-08-14T12:06:59,SYOHEX,latest,released,0.41,,FormValidator-Lite,"lightweight form validation library"
Math-Cryptarithm-v0.20.2,2021-08-14T11:35:10,CYFUNG,latest,released,v0.20.2,,Math-Cryptarithm,"Solving simple cryptarithm."
DefHash-2.0.0,2021-08-14T10:53:12,PERLANCAR,latest,released,2.0.0,,DefHash,"Define things according to a specification, using hashes"
Term-ExtendedColor-Dzen-0.010,2021-08-14T09:09:29,WOLDRICH,latest,released,0.010,,Term-ExtendedColor-Dzen,"Color input and add dzen compatible attributes"
Travel-Status-DE-IRIS-1.59,2021-08-14T08:26:11,DERF,cpan,released,1.59,,Travel-Status-DE-IRIS,"Interface to IRIS based web departure monitors."
ExtUtils-MakeMaker-7.63_05,2021-08-14T08:19:32,BINGOS,cpan,developer,7.63_05,,ExtUtils-MakeMaker,"Create a module Makefile"
Music-Beets-Info-0.002,2021-08-14T07:40:08,WOLDRICH,cpan,released,0.002,1,Music-Beets-Info,"Import data from Beets database into a perl data structure"
Math-Cryptarithm-v0.20.1,2021-08-14T05:56:25,CYFUNG,cpan,released,v0.20.1,,Math-Cryptarithm,"Solving simple cryptarithm."
Math-Cryptarithm-v0.03,2021-08-14T05:18:17,CYFUNG,cpan,released,v0.03,,Math-Cryptarithm,"Solving simple cryptarithm."
Math-Cryptarithm-0.02.01,2021-08-14T04:43:57,CYFUNG,cpan,released,0.02.01,1,Math-Cryptarithm,"Solving simple cryptarithm."
App-ElasticSearch-Utilities-7.9.2,2021-08-14T02:20:36,BLHOTSKY,cpan,released,7.9.2,,App-ElasticSearch-Utilities,"Utilities for Monitoring ElasticSearch"
App-ElasticSearch-Utilities-7.9.1,2021-08-14T02:04:43,BLHOTSKY,cpan,released,7.9.1,,App-ElasticSearch-Utilities,"Utilities for Monitoring ElasticSearch"
App-week-1.01,2021-08-14T01:52:49,UTASHIRO,cpan,released,1.01,,App-week,"colorful calendar command"
Astro-FITS-HdrTrans-1.64,2021-08-14T01:13:08,GSB,latest,released,1.64,,Astro-FITS-HdrTrans,"Translate FITS headers to standardised form"
Acme-CPANModules-0.1.9,2021-08-14T00:05:55,PERLANCAR,latest,released,0.1.9,,Acme-CPANModules,"Categorizing CPAN modules"
Text-Tabs+Wrap-2021.0813,2021-08-13T19:22:28,ARISTOTLE,backpan,released,2021.0813,,Text-Tabs+Wrap,"Expand tabs and do simple line wrapping"
Mojolicious-9.21,2021-08-13T19:14:43,SRI,latest,released,9.21,,Mojolicious,"Real-time web framework"
Carp-Assert-More-2.0.1,2021-08-13T17:00:27,PETDANCE,latest,released,v2.0.1,,Carp-Assert-More,"Convenience assertions for common situations"
OPCUA-Open62541-0.029,2021-08-13T16:42:12,BLUHM,latest,released,0.029,,OPCUA-Open62541,"Perl XS wrapper for open62541 OPC UA library"
JMAP-Tester-0.101,2021-08-13T15:10:19,RJBS,latest,released,0.101,,JMAP-Tester,"a JMAP client made for testing JMAP servers"
RT-Extension-REST2-1.14,2021-08-13T14:49:58,BPS,latest,released,1.14,,RT-Extension-REST2,"Adds a modern REST API to RT under /REST/2.0/"
Google-Ads-GoogleAds-Client-9.0.0,2021-08-13T14:44:14,WFANSH,latest,released,v9.0.0,,Google-Ads-GoogleAds-Client,"Google Ads API Client Library for Perl"
App-Tac_n-0.0.2,2021-08-13T14:36:29,SHLOMIF,cpan,released,0.0.2,,App-Tac_n,"tac with line numbers"
PDL-2.057,2021-08-13T14:35:02,ETJ,latest,released,2.057,,PDL,"Perl Data Language"
Template-Plugin-AutoDate-0.90,2021-08-13T13:31:41,NERDVANA,latest,released,0.90,,Template-Plugin-AutoDate,"Enhance Template Toolkit with easy access to DateTime and DateTime::Format::Flexible"
TOML-Tiny-0.15,2021-08-13T13:24:49,JEFFOBER,latest,released,0.15,,TOML-Tiny,"a minimal, pure perl TOML parser and serializer"
Template-Plugin-AutoDate-0.01,2021-08-13T12:22:27,NERDVANA,backpan,released,0.01,1,Template-Plugin-AutoDate,"Enhance Template Toolkit with easy access to DateTime and DateTime::Format::Flexible"
Nasm-X86-20210815,2021-08-13T12:13:16,PRBRENAN,backpan,released,20210815,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
Data-Table-Text-20210813,2021-08-13T12:13:05,PRBRENAN,cpan,released,20210813,,Data-Table-Text,"Write data in tabular text format"
Time-Zone-Olson-0.39_01,2021-08-13T08:06:56,DDICK,backpan,developer,0.39_01,,Time-Zone-Olson,"Provides an Olson timezone database interface"
Carp-Assert-More-2.0.0,2021-08-13T04:20:54,PETDANCE,cpan,released,v2.0.0,,Carp-Assert-More,"Convenience assertions for common situations"
Pod-Weaver-Plugin-Acme-CPANModules-0.011,2021-08-13T04:10:25,PERLANCAR,backpan,released,0.011,,Pod-Weaver-Plugin-Acme-CPANModules,"Plugin to use when building Acme::CPANModules::* distribution"
LWP-UserAgent-Plugin-Retry-0.004,2021-08-13T03:54:54,PERLANCAR,latest,released,0.004,,LWP-UserAgent-Plugin-Retry,"Retry failed requests"
App-MechaCPAN-0.28,2021-08-13T03:40:30,ATRODO,latest,released,0.28,,App-MechaCPAN,"Mechanize the installation of CPAN things."
Bencher-Backend-1.060,2021-08-13T02:43:36,PERLANCAR,latest,released,1.060,,Bencher-Backend,"Backend for Bencher"
Bencher-Backend-1.059,2021-08-13T01:36:28,PERLANCAR,backpan,released,1.059,,Bencher-Backend,"Backend for Bencher"
Bencher-1.056,2021-08-13T01:29:46,PERLANCAR,cpan,released,1.056,,Bencher,"A benchmark framework"
Bencher-1.052,2021-08-13T01:29:35,PERLANCAR,backpan,released,1.052,,Bencher,"A benchmark framework"
Getopt-EX-Hashed-0.9912,2021-08-13T00:46:24,UTASHIRO,cpan,released,0.9912,,Getopt-EX-Hashed,"Hash store object automation"
App-IndonesianHolidayUtils-0.063,2021-08-13T00:05:38,PERLANCAR,backpan,released,0.063,,App-IndonesianHolidayUtils,"List Indonesian holidays"
Binance-API-1.07,2021-08-12T22:20:19,TASKULA,latest,released,1.07,,Binance-API,"Perl module for interacting with the Binance API."
Test2-Harness-1.000066,2021-08-12T20:53:07,EXODIST,cpan,released,1.000066,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Protocol-DBus-0.19,2021-08-12T18:47:33,FELIPE,latest,released,0.19,,Protocol-DBus,"D-Bus in pure Perl"
App-MineralUtils-0.003,2021-08-12T15:16:35,PERLANCAR,backpan,released,0.003,,App-MineralUtils,"Utilities related to minerals (and mineral supplements)"
URI-Fast-0.51,2021-08-12T14:11:51,JEFFOBER,cpan,released,0.51,,URI-Fast,"A fast(er) URI parser"
DBIx-Schema-Migration-1.01,2021-08-12T13:16:27,ALEXPAN,latest,released,1.01,,DBIx-Schema-Migration,"An easy way to start using migrations."
Image-ExifTool-12.30,2021-08-12T13:13:43,EXIFTOOL,latest,released,12.30,,Image-ExifTool,"Read and write meta information"
TOML-XS-0.05,2021-08-12T13:09:30,FELIPE,latest,released,0.05,,TOML-XS,"Turbo-charged TOML parsing!"
Astro-SIMBAD-Client-0.046,2021-08-12T12:26:17,WYANT,latest,released,0.046,,Astro-SIMBAD-Client,"Fetch astronomical data from SIMBAD 4."
Net-Telnet-Huawei-0.0.5,2021-08-12T08:09:56,CDZWM,latest,released,v0.0.5,,Net-Telnet-Huawei,
Net-Telnet-Huawei-0.0.4,2021-08-12T08:02:04,CDZWM,backpan,released,v0.0.4,,Net-Telnet-Huawei,
Net-Telnet-Huawei-0.0.3,2021-08-12T07:42:27,CDZWM,backpan,released,v0.0.3,,Net-Telnet-Huawei,
Nasm-X86-20210814,2021-08-12T03:19:32,PRBRENAN,backpan,released,20210814,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
Protocol-DBus-0.18,2021-08-12T03:07:32,FELIPE,cpan,released,0.18,,Protocol-DBus,"D-Bus in pure Perl"
PDL-LinearAlgebra-0.21,2021-08-12T02:21:32,ETJ,cpan,released,0.21,,PDL-LinearAlgebra,"PDL bindings to some BLAS and LAPACK library routines"
Net-FullAuto-1.0000627,2021-08-12T01:42:43,REEDFISH,latest,released,1.0000627,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
App-WHOGrowthReferenceUtils-0.004,2021-08-12T00:05:15,PERLANCAR,latest,released,0.004,,App-WHOGrowthReferenceUtils,"Utilities related to WHO growth reference"
CPAN-FindDependencies-3.10,2021-08-11T23:23:12,DCANTRELL,latest,released,3.10,,CPAN-FindDependencies,"generate reports when modules' dependencies get new releases"
Crypt-Ed25519-1.05,2021-08-11T23:02:36,MLEHMANN,latest,released,1.05,,Crypt-Ed25519,"bare-bones Ed25519 public key signing/verification system"
Unisyn-Parse-20210810,2021-08-11T23:01:09,PRBRENAN,cpan,released,20210810,,Unisyn-Parse,"Parse a Unisyn expression."
Nasm-X86-20210813,2021-08-11T22:58:15,PRBRENAN,backpan,released,20210813,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
DBIx-Schema-Migration-1.00,2021-08-11T21:13:16,ALEXPAN,cpan,released,1.00,1,DBIx-Schema-Migration,"An easy way to start using migrations."
DBI-Schema-Migration-1.00,2021-08-11T20:58:58,ALEXPAN,backpan,released,1.00,1,DBI-Schema-Migration,"An easy way to start using migrations."
Hash-Wrap-0.18,2021-08-11T20:57:31,DJERIUS,latest,released,0.18,,Hash-Wrap,"create on-the-fly objects from hashes"
DBI-Migration-1.00,2021-08-11T20:52:10,ALEXPAN,backpan,released,1.00,1,DBI-Migration,"An easy way to start using migrations."
Yancy-1.076,2021-08-11T18:10:15,PREACTION,cpan,released,1.076,,Yancy,"The Best Web Framework Deserves the Best CMS"
Alien-libsdl2-1.06,2021-08-11T17:51:02,SANKO,cpan,released,1.06,,Alien-libsdl2,"Find or download and install libsdl2"
JMAP-Tester-WebSocket-0.002,2021-08-11T17:05:06,WOLFSAGE,cpan,released,0.002,,JMAP-Tester-WebSocket,"a WebSocket JMAP client made for testing JMAP servers"
URI-Fast-0.50_02,2021-08-11T16:11:53,JEFFOBER,cpan,developer,0.50_02,,URI-Fast,"A fast(er) URI parser"
Alien-libsdl2-1.05,2021-08-11T15:48:53,SANKO,cpan,released,1.05,,Alien-libsdl2,"Find or download and install libsdl2"
Getopt-EX-Hashed-0.9911,2021-08-11T15:34:43,UTASHIRO,cpan,released,0.9911,,Getopt-EX-Hashed,"Hash store object automation"
Net-FullAuto-1.0000626,2021-08-11T15:24:59,REEDFISH,backpan,released,1.0000626,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
PDL-Graphics-Gnuplot-2.018,2021-08-11T15:22:08,ETJ,cpan,released,2.018,,PDL-Graphics-Gnuplot,"Gnuplot-based plotting for PDL"
Protocol-DBus-0.18_01,2021-08-11T15:04:14,FELIPE,cpan,developer,0.18_01,,Protocol-DBus,"D-Bus in pure Perl"
App-ansicolumn-1.11,2021-08-11T14:23:30,UTASHIRO,cpan,released,1.11,,App-ansicolumn,"ANSI sequence aware column command"
App-MineralUtils-0.002,2021-08-11T14:17:51,PERLANCAR,backpan,released,0.002,,App-MineralUtils,"Utilities related to minerals (and mineral supplements)"
WWW-LogicBoxes-1.11.0,2021-08-11T14:17:40,DRZIGMAN,latest,released,1.11.0,,WWW-LogicBoxes,"Interact with LogicBoxes reseller API"
Getopt-EX-Hashed-0.9910,2021-08-11T13:15:35,UTASHIRO,cpan,released,0.9910,,Getopt-EX-Hashed,"Hash store object automation"
Net-DNS-1.32_01,2021-08-11T10:07:26,NLNETLABS,cpan,developer,1.32_01,,Net-DNS,"Perl Interface to the Domain Name System"
Alien-libsdl2-1.04,2021-08-11T03:27:07,SANKO,cpan,released,1.04,,Alien-libsdl2,"Find or download and install libsdl2"
App-MechaCPAN-0.27,2021-08-11T02:57:35,ATRODO,cpan,released,0.27,,App-MechaCPAN,"Mechanize the installation of CPAN things."
Nasm-X86-20210812,2021-08-11T02:52:09,PRBRENAN,backpan,released,20210812,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
Nasm-X86-20210811,2021-08-11T02:02:37,PRBRENAN,backpan,released,20210811,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
Tree-Term-20210810,2021-08-11T00:34:02,PRBRENAN,cpan,released,20210810,,Tree-Term,"Create a parse tree from an array of terms representing an expression."
Perl-Examples-Accessors-0.132,2021-08-11T00:05:38,PERLANCAR,latest,released,0.132,,Perl-Examples-Accessors,"A collection of example classes using various accessor generators"
WebService-Mattermost-0.26,2021-08-10T23:13:30,MIKEJONES,latest,released,0.26,,WebService-Mattermost,"Perl client library for Mattermost's REST API and websocket gateway"
AnyEvent-SOCKS-Client-0.02,2021-08-10T19:21:09,ZLOBUS,cpan,released,0.02,,AnyEvent-SOCKS-Client,"AnyEvent-based SOCKS client!"
Mojo-DOM-Role-Restrict-0.04,2021-08-10T19:08:13,LNATION,latest,released,0.04,,Mojo-DOM-Role-Restrict,"Restrict tags and attributes"
Object-Pad-SlotAttr-LazyInit-0.03,2021-08-10T17:51:00,PEVANS,latest,released,0.03,,Object-Pad-SlotAttr-LazyInit,"lazily initialise Object::Pad slots at first read"
String-Tagged-0.17,2021-08-10T16:59:59,PEVANS,latest,released,0.17,,String-Tagged,"string buffers with value tags on extents"
JMAP-Tester-0.100,2021-08-10T16:17:42,RJBS,cpan,released,0.100,,JMAP-Tester,"a JMAP client made for testing JMAP servers"
Text-Starfish-1.39,2021-08-10T14:52:55,VLADO,latest,released,1.39,,Text-Starfish,"Perl-based System for Preprocessing and Text-Embedded Programming"
DateTime-Fiction-JRRTolkien-Shire-0.906_01,2021-08-10T12:40:09,WYANT,backpan,developer,0.906_01,,DateTime-Fiction-JRRTolkien-Shire,"DateTime implementation of the Shire Calendar from JRR Tolkien's classic, ""Lord of the Rings""."
Date-Tolkien-Shire-1.904_01,2021-08-10T12:38:42,WYANT,backpan,developer,1.904_01,,Date-Tolkien-Shire,"Convert dates into the Shire Calendar."
Date-Tolkien-Shire-Data-0.008_01,2021-08-10T12:35:57,WYANT,backpan,developer,0.008_01,,Date-Tolkien-Shire-Data,"Data functionality for Shire calendars."
App-TypecastTemplates-v0.2.0,2021-08-10T12:19:15,MAMAWE,cpan,released,v0.2.0,1,App-TypecastTemplates,"Format records with different templates."
DNS-Unbound-0.26,2021-08-10T10:49:36,FELIPE,latest,released,0.26,,DNS-Unbound,"libunbound in Perl"
Object-Pad-SlotAttr-Isa-0.01,2021-08-10T10:12:43,PEVANS,latest,released,0.01,1,Object-Pad-SlotAttr-Isa,"apply class type constraints to Object::Pad slots"
Object-Pad-0.51,2021-08-10T10:00:49,PEVANS,cpan,released,0.51,,Object-Pad,"a simple syntax for lexical slot-based objects"
System-Info-0.061,2021-08-10T07:36:01,HMBRAND,latest,released,0.061,,System-Info,"Basic information about the system"
Apache-Session-Browseable-1.3.9,2021-08-10T04:44:06,GUIMARD,latest,released,v1.3.9,,Apache-Session-Browseable,"Add index and search methods to Apache::Session"
Nasm-X86-20210810,2021-08-10T03:59:35,PRBRENAN,backpan,released,20210810,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
Acme-CPANModules-PortedFrom-NPM-0.004,2021-08-10T03:42:51,PERLANCAR,latest,released,0.004,,Acme-CPANModules-PortedFrom-NPM,"Modules/applications that are ported (or inspired from) NPM libraries"
Acme-CPANModules-PortedFrom-NPM-0.003,2021-08-10T03:42:15,PERLANCAR,backpan,released,0.003,,Acme-CPANModules-PortedFrom-NPM,"Modules/applications that are ported (or inspired from) NPM libraries"
Pod-Weaver-PluginBundle-Author-PERLANCAR-0.292,2021-08-10T03:40:49,PERLANCAR,latest,released,0.292,,Pod-Weaver-PluginBundle-Author-PERLANCAR,"PERLANCAR's default Pod::Weaver config"
File-Flock-Retry-0.632,2021-08-10T02:34:52,PERLANCAR,latest,released,0.632,,File-Flock-Retry,"Yet another flock module"
Data-Record-Serialize-0.28,2021-08-10T00:46:34,DJERIUS,cpan,released,0.28,,Data-Record-Serialize,"Flexible serialization of a record"
Acme-CPANModules-PortedFrom-NPM-0.002,2021-08-10T00:05:49,PERLANCAR,backpan,released,0.002,,Acme-CPANModules-PortedFrom-NPM,"Modules/applications that are ported (or inspired from) NPM libraries"
Getopt-EX-Hashed-0.9909,2021-08-10T00:00:29,UTASHIRO,cpan,released,0.9909,,Getopt-EX-Hashed,"Hash store object automation"
DNS-Unbound-0.25,2021-08-09T23:17:41,FELIPE,cpan,released,0.25,,DNS-Unbound,"libunbound in Perl"
Mojo-Leds-1.07,2021-08-09T22:34:15,EBRUNI,cpan,released,1.07,,Mojo-Leds,"Leds aka Light Environment (emi) for Development System based on Mojolicious"
Duadua-0.21,2021-08-09T21:23:46,BAYASHI,cpan,released,0.21,,Duadua,"Detect User-Agent, do up again!"
