release,date,author,status,maturity,version,first,distribution,abstract
GrabzItClient.3.5.0.readme,2021-07-20T10:06:16,GRABZIT,cpan,released,v3.5.0.,,GrabzItClient,
App-phoebe-4.00_02,2021-07-20T08:11:15,SCHROEDER,backpan,developer,4,,App-phoebe,"a Gemini-based wiki"
Mojolicious-Plugin-Restify-OtherActions-0.02,2021-07-20T07:53:18,EBRUNI,cpan,released,0.02,,Mojolicious-Plugin-Restify-OtherActions,"Mojolicious plug-in which extends Restify with more actions"
Nasm-X86-20210720,2021-07-20T02:45:10,PRBRENAN,backpan,released,20210720,,Nasm-X86,"Generate X86 assembler code using Perl as a macro pre-processor."
Sah-Schemas-Chrome-0.003,2021-07-20T02:06:49,PERLANCAR,latest,released,0.003,,Sah-Schemas-Chrome,"Various Sah schemas related to Google Chrome"
Module-Path-More-0.340,2021-07-20T02:06:38,PERLANCAR,latest,released,0.340,,Module-Path-More,"Get path to locally installed Perl module"
Test-Sah-Schema-0.010,2021-07-20T01:57:42,PERLANCAR,latest,released,0.010,,Test-Sah-Schema,"Test Sah::Schema::* modules in distribution"
Sah-Schemas-Unix-0.015,2021-07-20T01:57:31,PERLANCAR,backpan,released,0.015,,Sah-Schemas-Unix,"Various Sah schemas for Unix"
Sah-Schemas-Rinci-1.1.98.0,2021-07-20T01:57:20,PERLANCAR,latest,released,1.1.98.0,,Sah-Schemas-Rinci,"Sah schemas for Rinci"
Sah-Schemas-Perl-0.038,2021-07-20T01:57:09,PERLANCAR,latest,released,0.038,,Sah-Schemas-Perl,"Sah schemas related to Perl"
Sah-Schemas-Git-0.004,2021-07-20T01:56:58,PERLANCAR,latest,released,0.004,,Sah-Schemas-Git,"Sah schemas related to git"
Dist-Zilla-Plugin-Sah-Schemas-0.023,2021-07-20T01:56:47,PERLANCAR,backpan,released,0.023,,Dist-Zilla-Plugin-Sah-Schemas,"Plugin to use when building Sah-Schemas-* distribution"
Data-Sah-Normalize-0.050_001,2021-07-20T01:56:36,PERLANCAR,cpan,developer,0.050_001,,Data-Sah-Normalize,"Normalize Sah schema"
App-PODUtils-0.050,2021-07-20T01:56:24,PERLANCAR,latest,released,0.050,,App-PODUtils,"Command-line utilities related to POD"
App-ModuleFeaturesUtils-0.003,2021-07-20T00:05:04,PERLANCAR,backpan,released,0.003,,App-ModuleFeaturesUtils,"CLI Utilities related to Module::Features"
TCOD-0.008,2021-07-19T19:51:40,JJATRIA,backpan,released,0.008,,TCOD,"FFI bindings for libtcod"
Net-FullAuto-1.0000620,2021-07-19T19:45:28,REEDFISH,backpan,released,1.0000620,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Travel-Status-DE-IRIS-1.58,2021-07-19T18:49:33,DERF,cpan,released,1.58,,Travel-Status-DE-IRIS,"Interface to IRIS based web departure monitors."
RT-Extension-REST2-1.13,2021-07-19T18:42:30,BPS,cpan,released,1.13,,RT-Extension-REST2,"Adds a modern REST API to RT under /REST/2.0/"
Test-Mojo-Role-Routes-0.03,2021-07-19T18:09:25,BDIII,latest,released,0.03,,Test-Mojo-Role-Routes,"Write Mojo tests using named routes."
HealthCheck-Diagnostic-WebRequest-v1.4.2,2021-07-19T17:46:24,GSG,latest,released,v1.4.2,,HealthCheck-Diagnostic-WebRequest,"Make HTTP/HTTPS requests to web servers to check connectivity"
Net-Z3950-FOLIO-v2.3.0,2021-07-19T17:15:23,MIRK,cpan,released,v2.3.0,,Net-Z3950-FOLIO,"Z39.50 server for FOLIO bibliographic data"
App-DBBrowser-2.275,2021-07-19T16:54:47,KUERBIS,backpan,released,2.275,,App-DBBrowser,"Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
Gherkin-20.0.1,2021-07-19T15:50:03,CUKEBOT,cpan,released,20.0.1,,Gherkin,"A parser and compiler for the Gherkin language"
Mojolicious-Plugin-Restify-OtherActions-0.01,2021-07-19T14:07:34,EBRUNI,cpan,released,0.01,1,Mojolicious-Plugin-Restify-OtherActions,"Mojolicious plug-in which extends Restify with more actions"
App-phoebe-4.00_01,2021-07-19T13:40:51,SCHROEDER,backpan,developer,4,,App-phoebe,"a Gemini-based wiki"
App-phoebe-4.00_00,2021-07-19T13:36:49,SCHROEDER,backpan,developer,4,,App-phoebe,"a Gemini-based wiki"
Sah-Schemas-Perl-0.037,2021-07-19T13:21:40,PERLANCAR,backpan,released,0.037,,Sah-Schemas-Perl,"Sah schemas related to Perl"
Pod-Weaver-Plugin-Sah-Schemas-0.065,2021-07-19T13:21:29,PERLANCAR,backpan,released,0.065,,Pod-Weaver-Plugin-Sah-Schemas,"Plugin to use when building Sah::Schemas::* distribution"
Pod-Weaver-Plugin-Sah-Schemas-0.064,2021-07-19T13:17:15,PERLANCAR,backpan,released,0.064,,Pod-Weaver-Plugin-Sah-Schemas,"Plugin to use when building Sah::Schemas::* distribution"
Sah-Schemas-Perl-0.036,2021-07-19T12:56:55,PERLANCAR,backpan,released,0.036,,Sah-Schemas-Perl,"Sah schemas related to Perl"
Util-H2O-0.12,2021-07-19T11:29:36,HAUKEX,cpan,released,0.12,,Util-H2O,"Hash to Object: turns hashrefs into objects with accessors for keys"
Pod-L10N-1.04,2021-07-19T07:28:02,ARGRATH,cpan,released,1.04,,Pod-L10N,"Pod with L10N"
App-ModuleFeaturesUtils-0.002,2021-07-19T00:06:14,PERLANCAR,backpan,released,0.002,,App-ModuleFeaturesUtils,"CLI Utilities related to Module::Features"
Giblog-2.0,2021-07-18T23:45:08,KIMOTO,latest,released,2.0,,Giblog,"Web site and Blog builders you can manage with Git"
String-Template-0.23,2021-07-18T20:07:38,PLICEASE,latest,released,0.23,,String-Template,"Fills in string templates from hash of fields"
Dancer2-Plugin-JWT-0.020,2021-07-18T19:20:40,AMBS,latest,released,0.020,,Dancer2-Plugin-JWT,"JSON Web Token made simple for Dancer2"
Git-MoreHooks-0.010,2021-07-18T16:22:05,MIKKOI,latest,released,0.010,,Git-MoreHooks,"More plugins (Git hooks) for package Git::Hooks."
Test-BDD-Cucumber-0.81,2021-07-18T15:56:03,EHUELS,cpan,released,0.81,,Test-BDD-Cucumber,"Feature-complete Cucumber-style testing in Perl"
Device-BusPirate-0.23,2021-07-18T15:50:24,PEVANS,latest,released,0.23,,Device-BusPirate,"interact with a Bus Pirate device"
Math-String-1.30,2021-07-18T15:40:39,PJACKLAM,latest,released,1.30,,Math-String,"Arbitrary sized integers having arbitrary charsets to calculate with key rooms"
Test-BDD-Cucumber-0.80,2021-07-18T15:39:11,EHUELS,cpan,released,0.80,,Test-BDD-Cucumber,"Feature-complete Cucumber-style testing in Perl"
Test-Mojo-Plack-0.13,2021-07-18T14:23:12,NICOMEN,latest,released,0.13,,Test-Mojo-Plack,"Test Plack-compatible applications with Test:Mojo"
Test-Mojo-Plack-0.12,2021-07-18T14:00:12,NICOMEN,cpan,released,0.12,,Test-Mojo-Plack,"Test Plack-compatible applications with Test:Mojo"
CryptX-0.073,2021-07-18T12:16:09,MIK,latest,released,0.073,,CryptX,"Cryptographic toolkit"
Math-BigRat-0.2617,2021-07-18T10:00:50,PJACKLAM,latest,released,0.2617,,Math-BigRat,"Arbitrary big rational numbers"
Travel-Status-DE-IRIS-1.57,2021-07-18T09:07:27,DERF,cpan,released,1.57,,Travel-Status-DE-IRIS,"Interface to IRIS based web departure monitors."
Acme-PERLANCAR-Dummy-0.008,2021-07-18T01:40:13,PERLANCAR,backpan,released,0.008,,Acme-PERLANCAR-Dummy,"Dummy distribution for various testing"
App-ModuleFeaturesUtils-0.001,2021-07-18T00:05:15,PERLANCAR,backpan,released,0.001,1,App-ModuleFeaturesUtils,"CLI Utilities related to Module::Features"
LinkEmbedder-1.20,2021-07-17T23:43:31,JHTHORSEN,latest,released,1.20,,LinkEmbedder,"Embed / expand oEmbed resources and other URL / links"
Win32-SqlServer-2.013,2021-07-17T22:09:48,SOMMAR,backpan,released,2.013,,Win32-SqlServer,"Access SQL Server from Perl via OLE DB"
App-Licensecheck-v3.2.4,2021-07-17T22:05:43,JONASS,cpan,released,v3.2.4,,App-Licensecheck,"simple license checker for source files"
Device-AVR-UPDI-0.09,2021-07-17T21:17:29,PEVANS,cpan,released,0.09,,Device-AVR-UPDI,"interact with an AVR microcontroller over UPDI"
Dist-Zilla-PluginBundle-Author-Plicease-2.67,2021-07-17T20:58:55,PLICEASE,backpan,released,2.67,,Dist-Zilla-PluginBundle-Author-Plicease,"Dist::Zilla plugin bundle used by Plicease"
Object-Pad-0.45,2021-07-17T20:16:51,PEVANS,backpan,released,0.45,,Object-Pad,"a simple syntax for lexical slot-based objects"
Regexp-Pattern-License-v3.7.0,2021-07-17T19:47:29,JONASS,cpan,released,v3.7.0,,Regexp-Pattern-License,"regular expressions for legal licenses"
HTTP-Cookies-Find-1.417,2021-07-17T17:38:31,MTHURN,latest,released,1.417,,HTTP-Cookies-Find,"Locate cookies for the current user on the local machine."
App-perlimports-0.000017,2021-07-17T16:00:44,OALDERS,cpan,released,0.000017,,App-perlimports,"Make implicit imports explicit"
Net-Songkick-v1.0.7,2021-07-17T14:11:29,DAVECROSS,latest,released,v1.0.7,,Net-Songkick,"Perl wrapper for the Songkick API"
Perl-Tidy-20210717,2021-07-17T13:21:01,SHANCOCK,latest,released,20210717,,Perl-Tidy,"indent and reformat perl scripts"
Wikibase-Datatype-0.10,2021-07-17T13:13:13,SKIM,latest,released,0.10,,Wikibase-Datatype,"Wikibase data types."
Sah-Schemas-Path-0.016,2021-07-17T12:25:09,PERLANCAR,latest,released,0.016,,Sah-Schemas-Path,"Schemas related to filesystem path"
App-lcpan-CmdBundle-debian-0.008,2021-07-17T11:02:45,PERLANCAR,latest,released,0.008,,App-lcpan-CmdBundle-debian,"More lcpan subcommands related to Debian"
Sah-Schemas-NumSeq-0.001,2021-07-17T10:24:48,PERLANCAR,latest,released,0.001,1,Sah-Schemas-NumSeq,"Sah schemas for number sequences"
Sah-Schemas-IntRange-0.004,2021-07-17T10:24:36,PERLANCAR,latest,released,0.004,,Sah-Schemas-IntRange,"Sah schemas for various integer ranges"
NumSeq-Iter-0.003,2021-07-17T10:24:25,PERLANCAR,cpan,released,0.003,,NumSeq-Iter,"Generate a coderef iterator from a number sequence specification (e.g. '1,3,5,...,101')"
NumSeq-Iter-0.002,2021-07-17T10:24:14,PERLANCAR,backpan,released,0.002,,NumSeq-Iter,"Generate a coderef iterator from a number sequence specification (e.g. '1,3,5,...,101')"
App-seq-numseq-0.001,2021-07-17T09:51:05,PERLANCAR,latest,released,0.001,1,App-seq-numseq,"Like seq, but accepts numseq specification (e.g. '1,3,5,...,101')"
NumSeq-Iter-0.001,2021-07-17T09:46:51,PERLANCAR,backpan,released,0.001,1,NumSeq-Iter,"Generate a coderef iterator from a number sequence specification (e.g. '1,3,5,...,101')"
IntRange-Iter-0.004,2021-07-17T09:46:40,PERLANCAR,backpan,released,0.004,,IntRange-Iter,"Generate a coderef iterator from an int range specification (e.g. '1,5-10,20')"
IntRange-Iter-0.003,2021-07-17T09:46:29,PERLANCAR,backpan,released,0.003,,IntRange-Iter,"Generate a coderef iterator from an int range specification (e.g. '1,5-10,20')"
IntRange-Iter-0.002,2021-07-17T09:46:18,PERLANCAR,backpan,released,0.002,,IntRange-Iter,"Generate a coderef iterator from an int range specification (e.g. '1,5-10,20')"
App-seq-intrange-0.002,2021-07-17T09:46:07,PERLANCAR,latest,released,0.002,,App-seq-intrange,"Like seq, but accepts intrange specification (e.g. 1,5-10,15)"
App-seq-intrange-0.001,2021-07-17T09:45:56,PERLANCAR,backpan,released,0.001,1,App-seq-intrange,"Like seq, but accepts intrange specification (e.g. 1,5-10,15)"
Log-Report-1.33,2021-07-17T09:01:42,MARKOV,latest,released,1.33,,Log-Report,"report a problem, pluggable handlers and language support"
Math-BigInt-Named-0.07,2021-07-17T08:47:17,PJACKLAM,latest,released,0.07,,Math-BigInt-Named,"Math::BigInts that know their name in some languages"
Text-Tabs+Wrap-2021.0717,2021-07-17T05:52:33,ARISTOTLE,backpan,released,2021.0717,,Text-Tabs+Wrap,"Expand tabs and do simple line wrapping"
App-PDFUtils-0.007,2021-07-17T02:02:01,PERLANCAR,latest,released,0.007,,App-PDFUtils,"Command-line utilities related to PDF files"
App-DiffPDFText-0.002,2021-07-17T02:01:50,PERLANCAR,latest,released,0.002,,App-DiffPDFText,"Diff the text of two PDF documents"
Promise-ES6-0.25_01,2021-07-17T01:57:48,FELIPE,cpan,developer,0.25_01,,Promise-ES6,"ES6-style promises in Perl"
AsposeCellsCloud-CellsApi-21.6,2021-07-17T01:47:33,ASPOSE,cpan,released,21.6,,AsposeCellsCloud-CellsApi,"Aspose.Cells Cloud SDK for Perl"
IntRange-Iter-0.001,2021-07-17T01:11:48,PERLANCAR,backpan,released,0.001,1,IntRange-Iter,"Generate a coderef iterator from an int range specification (e.g. '1,5-10,20')"
Range-Iter-0.003,2021-07-17T00:49:59,PERLANCAR,latest,released,0.003,,Range-Iter,"Generate a coderef iterator for range"
Perinci-Result-Format-Lite-0.280,2021-07-17T00:25:41,PERLANCAR,latest,released,0.280,,Perinci-Result-Format-Lite,"Format enveloped result"
App-CalcAccumulatedDiscounts-0.080,2021-07-17T00:25:30,PERLANCAR,latest,released,0.080,,App-CalcAccumulatedDiscounts,"Calculate multi-year discounts from a per-year discount rate"
App-CalcAccumulatedInflation-0.051,2021-07-17T00:06:13,PERLANCAR,latest,released,0.051,,App-CalcAccumulatedInflation,"Calculate accumulated inflation (or savings rate, etc) over the years"
Regexp-Pattern-IntRange-0.001,2021-07-17T00:03:19,PERLANCAR,latest,released,0.001,1,Regexp-Pattern-IntRange,"Regexp patterns related to integer ranges"
Dist-Zilla-Plugin-Git-Checkout-0.003,2021-07-16T21:02:22,SKIRMESS,latest,released,0.003,,Dist-Zilla-Plugin-Git-Checkout,"clone and checkout a Git repository"
Test2-Harness-UI-0.000070,2021-07-16T20:45:23,EXODIST,cpan,released,0.000070,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Plasp-1.08,2021-07-16T20:21:33,SLEUNG,cpan,released,1.08,,Plasp,PerlScript/ASP
Math-DifferenceSet-Planar-0.015,2021-07-16T19:45:34,MHASCH,latest,released,0.015,,Math-DifferenceSet-Planar,"object class for planar difference sets"
TCOD-0.007,2021-07-16T18:56:25,JJATRIA,backpan,released,0.007,,TCOD,"FFI bindings for libtcod"
TCOD-0.006,2021-07-16T18:33:47,JJATRIA,backpan,released,0.006,,TCOD,"FFI bindings for libtcod"
Config-AWS-0.080001-TRIAL,2021-07-16T18:24:44,JJATRIA,cpan,developer,0.080001,,Config-AWS,"Parse AWS config files"
Game-Entities-0.008,2021-07-16T18:19:23,JJATRIA,backpan,released,0.008,,Game-Entities,"A simple entity registry for ECS designs"
Alien-cmake3-0.08,2021-07-16T18:06:28,PLICEASE,latest,released,0.08,,Alien-cmake3,"Find or download or build cmake 3 or better"
IPC-Shareable-1.05,2021-07-16T17:37:01,STEVEB,cpan,released,1.05,,IPC-Shareable,"Use shared memory backed variables across processes"
Alien-cmake3-0.07,2021-07-16T17:36:50,PLICEASE,backpan,released,0.07,,Alien-cmake3,"Find or download or build cmake 3 or better"
Selenium-Client-1.05,2021-07-16T17:15:44,TEODESIAN,latest,released,1.05,,Selenium-Client,"Module for communicating with WC3 standard selenium servers"
Playwright-0.008,2021-07-16T16:31:12,TEODESIAN,cpan,released,0.008,,Playwright,"Perl client for Playwright"
App-DBBrowser-2.274,2021-07-16T16:13:08,KUERBIS,backpan,released,2.274,,App-DBBrowser,"Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
App-DBBrowser-2.273,2021-07-16T16:03:54,KUERBIS,backpan,released,2.273,,App-DBBrowser,"Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
UV-1.911,2021-07-16T15:09:29,PEVANS,cpan,released,1.911,,UV,"Perl interface to libuv"
Net-FullAuto-1.0000619,2021-07-16T15:03:26,REEDFISH,backpan,released,1.0000619,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Net-DNS-1.32,2021-07-16T14:24:25,NLNETLABS,latest,released,1.32,,Net-DNS,"Perl Interface to the Domain Name System"
Beekeeper-0.08,2021-07-16T14:14:14,JMICO,backpan,released,0.08,,Beekeeper,"Framework for building applications with a microservices architecture"
Math-BigInt-Named-0.06,2021-07-16T12:54:14,PJACKLAM,cpan,released,0.06,,Math-BigInt-Named,"Math::BigInts that know their name in some languages"
Eval-LineNumbers-0.35,2021-07-16T12:51:25,PLICEASE,latest,released,0.35,,Eval-LineNumbers,"Add line numbers to heredoc blocks that contain perl source code"
CallBackery-0.38.12,2021-07-16T12:42:41,OETIKER,cpan,released,v0.38.12,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Net-Z3950-FOLIO-v2.2.0,2021-07-16T11:54:02,MIRK,cpan,released,v2.2.0,,Net-Z3950-FOLIO,"Z39.50 server for FOLIO bibliographic data"
Promise-ES6-0.24,2021-07-16T11:50:52,FELIPE,latest,released,0.24,,Promise-ES6,"ES6-style promises in Perl"
Net-SIP-0.830,2021-07-16T11:48:09,SULLR,cpan,released,0.830,,Net-SIP,"Framework SIP (Voice Over IP, RFC3261)"
Sah-Schemas-IntRange-0.001,2021-07-16T11:47:58,PERLANCAR,backpan,released,0.001,1,Sah-Schemas-IntRange,"Sah schemas for various integer ranges"
AWS-Lambda-0.0.29,2021-07-16T11:26:05,SHOGO,latest,released,0.0.29,,AWS-Lambda,"It's Perl support for AWS Lambda Custom Runtime."
CallBackery-0.38.11,2021-07-16T09:20:03,OETIKER,cpan,released,v0.38.11,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
UV-1.910,2021-07-16T08:28:05,PEVANS,backpan,released,1.910,,UV,"Perl interface to libuv"
TheSchwartz-1.16,2021-07-16T07:50:50,AKIYM,latest,released,1.16,,TheSchwartz,"reliable job queue"
Data-Properties-1.05,2021-07-16T06:29:49,JV,backpan,released,1.05,,Data-Properties,"Flexible properties handling"
Promise-ES6-0.24_04,2021-07-16T06:00:32,FELIPE,cpan,developer,0.24_04,,Promise-ES6,"ES6-style promises in Perl"
Test-Mojo-Role-Routes-0.02,2021-07-16T02:58:37,BDIII,cpan,released,0.02,,Test-Mojo-Role-Routes,"Write Mojo tests using named routes."
PDF-Builder-3.023,2021-07-16T02:25:23,PMPERRY,latest,released,3.023,,PDF-Builder,"Facilitates the creation and modification of PDF files"
Mojolicious-Plugin-Route-0.01,2021-07-16T01:59:44,LTM,latest,released,0.01,1,Mojolicious-Plugin-Route,"Plugin to loader files of routes"
Acme-PERLANCAR-Dummy-0.007,2021-07-16T00:05:40,PERLANCAR,backpan,released,0.007,,Acme-PERLANCAR-Dummy,"Dummy distribution for various testing"
Giblog-1.03_02,2021-07-16T00:04:13,KIMOTO,cpan,developer,1.03_02,,Giblog,"Web site and Blog builders you can manage with Git"
JSON-Create-0.35,2021-07-15T23:24:42,BKB,latest,released,0.35,,JSON-Create,"Create JSON"
Test2-Harness-UI-0.000069,2021-07-15T22:56:22,EXODIST,cpan,released,0.000069,,Test2-Harness-UI,"Web interface for viewing and inspecting yath test logs"
Net-FullAuto-1.0000618,2021-07-15T22:16:18,REEDFISH,backpan,released,1.0000618,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
TCOD-0.005,2021-07-15T21:38:40,JJATRIA,backpan,released,0.005,,TCOD,"FFI bindings for libtcod"
Net-Magallanes-0.01,2021-07-15T21:19:27,HUGUEI,cpan,released,0.01,1,Net-Magallanes,"encapsulation of API calls to RIPE Atlas project."
Hash-Wrap-0.17,2021-07-15T19:33:13,DJERIUS,cpan,released,0.17,,Hash-Wrap,"create on-the-fly objects from hashes"
p5-GFX-Enhancer-0.1.13,2021-07-15T14:05:30,KOBOLDWIZ,cpan,released,v0.1.13,,p5-GFX-Enhancer,"Perl extension for enhancing scanned in images"
Math-Roman-1.09,2021-07-15T13:19:47,PJACKLAM,latest,released,1.09,,Math-Roman,"Arbitrary sized Roman numbers and conversion from and to Arabic."
Test-NoWarnings-1.05_01,2021-07-15T13:03:08,HAARG,cpan,developer,1.05_01,,Test-NoWarnings,"Make sure you didn't emit any warnings while testing"
Object-Pad-0.44,2021-07-15T12:14:44,PEVANS,backpan,released,0.44,,Object-Pad,"a simple syntax for lexical slot-based objects"
App-ClipboardUtils-0.001,2021-07-15T11:41:35,PERLANCAR,latest,released,0.001,1,App-ClipboardUtils,"CLI utilities related to clipboard"
Clipboard-Any-0.001,2021-07-15T11:38:41,PERLANCAR,latest,released,0.001,1,Clipboard-Any,"Common interface to clipboard manager functions"
Net-Saml2-0.36-TRIAL,2021-07-15T10:34:08,TIMLEGGE,cpan,developer,0.36,,Net-Saml2,"SAML bindings and protocol implementation"
JSON-Create-0.34_01,2021-07-15T10:25:04,BKB,backpan,developer,0.34_01,,JSON-Create,"Create JSON"
Types-QuacksLike-0.001001,2021-07-15T09:23:58,HAARG,latest,released,0.001001,,Types-QuacksLike,"Check for object providing all methods from a class or role"
App-ansicolumn-1.09,2021-07-15T03:48:03,UTASHIRO,cpan,released,1.09,,App-ansicolumn,"ANSI sequence aware column command"
Giblog-1.03_01,2021-07-15T03:23:50,KIMOTO,cpan,developer,1.03_01,,Giblog,"Web site and Blog builders you can manage with Git"
Net-Saml2-0.35-TRIAL,2021-07-15T02:26:49,TIMLEGGE,cpan,developer,0.35,,Net-Saml2,"SAML bindings and protocol implementation"
Tree-Term-20210716,2021-07-15T01:29:45,PRBRENAN,backpan,released,20210716,,Tree-Term,"Create a parse tree from an array of terms representing an expression."
App-relpath-0.051,2021-07-15T01:21:46,PERLANCAR,latest,released,0.051,,App-relpath,"Return the relative pathname"
App-relpath-0.05,2021-07-15T01:21:35,PERLANCAR,backpan,released,0.05,,App-relpath,"Return the relative pathname"
App-realpath-0.002,2021-07-15T01:21:24,PERLANCAR,latest,released,0.002,,App-realpath,"Print the resolved (absolute) path"
App-quickabspath-0.001,2021-07-15T01:21:13,PERLANCAR,latest,released,0.001,1,App-quickabspath,"Print the absolute path"
Acme-PERLANCAR-Dummy-0.006,2021-07-15T00:05:55,PERLANCAR,backpan,released,0.006,,Acme-PERLANCAR-Dummy,"Dummy distribution for various testing"
TCOD-0.004,2021-07-14T23:01:48,JJATRIA,backpan,released,0.004,,TCOD,"FFI bindings for libtcod"
Tree-Term-20210715,2021-07-14T22:11:09,PRBRENAN,backpan,released,20210715,,Tree-Term,"Create a parse tree from an array of terms representing an expression."
Tree-Term-20210714,2021-07-14T22:09:43,PRBRENAN,backpan,released,20210714,,Tree-Term,"Create a parse tree from an array of terms representing an expression."
TCOD-0.003,2021-07-14T21:13:07,JJATRIA,backpan,released,0.003,,TCOD,"FFI bindings for libtcod"
CallBackery-0.38.10,2021-07-14T19:59:59,OETIKER,cpan,released,v0.38.10,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Math-BigInt-Named-0.05,2021-07-14T19:39:57,PJACKLAM,cpan,released,0.05,,Math-BigInt-Named,"Math::BigInts that know their name in some languages"
GitHub-Crud-20210615,2021-07-14T18:46:53,PRBRENAN,latest,released,20210615,,GitHub-Crud,"Create, Read, Update, Delete files, commits, issues, and web hooks on GitHub."
Math-BigInt-Constant-1.12,2021-07-14T18:21:38,PJACKLAM,latest,released,1.12,,Math-BigInt-Constant,"arbitrary sized constant integers"
CPAN-FindDependencies-3.09,2021-07-14T18:10:06,DCANTRELL,cpan,released,3.09,,CPAN-FindDependencies,"generate reports when modules' dependencies get new releases"
GitHub-Crud-20210614,2021-07-14T18:08:39,PRBRENAN,cpan,released,20210614,,GitHub-Crud,"Create, Read, Update, Delete files, commits, issues, and web hooks on GitHub."
Test2-Harness-1.000063,2021-07-14T16:49:04,EXODIST,cpan,released,1.000063,,Test2-Harness,"A new and improved test harness with better Test2 integration."
Math-Big-1.15,2021-07-14T16:33:46,PJACKLAM,latest,released,1.15,,Math-Big,"routines (cos,sin,primes,hailstone,euler,fibbonaci etc) with big numbers"
Astro-App-Satpass2-0.047_02,2021-07-14T14:56:21,WYANT,backpan,developer,0.047_02,,Astro-App-Satpass2,"Predict satellite visibility using Astro::Coord::ECI"
Types-QuacksLike-0.001000,2021-07-14T14:44:55,HAARG,cpan,released,0.001000,1,Types-QuacksLike,"Check for object providing all methods from a class or role"
Math-BigInt-Lite-0.23,2021-07-14T14:13:13,PJACKLAM,latest,released,0.23,,Math-BigInt-Lite,"What Math::BigInts are before they become big"
Term-Choose-Util-0.127,2021-07-14T13:31:25,KUERBIS,backpan,released,0.127,,Term-Choose-Util,"TUI-related functions for selecting directories, files, numbers and subsets of lists."
Shell-Cmd-3.04,2021-07-14T13:13:35,SBECK,latest,released,3.04,,Shell-Cmd,"run shell commands with enhanced support"
App-Netdisco-2.047007,2021-07-14T12:15:22,OLIVER,cpan,released,2.047007,,App-Netdisco,"An open source web-based network management tool."
App-Netdisco-2.047006,2021-07-14T11:34:50,OLIVER,cpan,released,2.047006,,App-Netdisco,"An open source web-based network management tool."
File-Temp-MoreUtils-0.004,2021-07-14T11:08:18,PERLANCAR,backpan,released,0.004,,File-Temp-MoreUtils,"Provide more routines related to creating temporary files/dirs"
App-GitUtils-0.081,2021-07-14T10:45:25,PERLANCAR,cpan,released,0.081,,App-GitUtils,"Day-to-day command-line utilities for git"
Finance-IG-0.099,2021-07-14T10:42:42,MARKWIN,cpan,released,0.099,,Finance-IG,"- Module for doing useful stuff with IG Markets REST API."
Myriad-0.009,2021-07-14T10:41:16,DERIV,cpan,released,0.009,,Myriad,"async microservice framework"
Paws-0.44,2021-07-14T09:09:00,JLMARTIN,latest,released,0.44,,Paws,"A Perl SDK for AWS (Amazon Web Services) APIs"
DBIx-Class-Schema-Config-0.001014,2021-07-14T01:28:03,SYMKAT,latest,released,0.001014,,DBIx-Class-Schema-Config,"Manage connection credentials for DBIx::Class::Schema"
Acme-PERLANCAR-Dummy-0.005,2021-07-14T00:05:25,PERLANCAR,backpan,released,0.005,,Acme-PERLANCAR-Dummy,"Dummy distribution for various testing"
Test-Warnings-0.031,2021-07-13T22:39:18,ETHER,latest,released,0.031,,Test-Warnings,"Test for warnings and the lack of them"
CryptX-0.072_003,2021-07-13T20:54:22,MIK,cpan,developer,0.072_003,,CryptX,"Cryptographic toolkit"
Net-SFTP-Foreign-Tempdir-Extract-0.18,2021-07-13T18:18:51,MRDVT,latest,released,0.18,,Net-SFTP-Foreign-Tempdir-Extract,"Secure FTP client integrating Path::Class, Tempdir, and Archive Extraction"
Mojolicious-Plugin-AutoRoutePm-0.16,2021-07-13T15:54:44,EBRUNI,cpan,released,0.16,,Mojolicious-Plugin-AutoRoutePm,"Mojolicious plugin to create routes by *.pm modules which are a controller"
Mojolicious-Plugin-Mongodbv2-1.00,2021-07-13T15:37:59,EBRUNI,cpan,released,1.00,,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
Mojolicious-Plugin-Mongodbv2-0.07,2021-07-13T15:36:22,EBRUNI,cpan,released,0.07,,Mojolicious-Plugin-Mongodbv2,"MongoDB v2 driver in Mojolicious"
QRCode-Base45-0.03,2021-07-13T14:45:38,YENYA,latest,released,0.03,,QRCode-Base45,"Base45 encoding used in QR codes"
Astro-App-Satpass2-0.047_01,2021-07-13T13:46:06,WYANT,backpan,developer,0.047_01,,Astro-App-Satpass2,"Predict satellite visibility using Astro::Coord::ECI"
Dist-Zilla-BeLike-CSJEWELL-0.994-TRIAL,2021-07-13T13:01:43,CSJEWELL,cpan,developer,0.994,,Dist-Zilla-BeLike-CSJEWELL,"Build a modern dist like CSJEWELL does it."
