release,date,author,status,maturity,version,first,distribution,abstract
LINE-Bot-API-1.19,2021-01-22T08:24:14,GUGOD,cpan,released,1.19,,LINE-Bot-API,"SDK of the LINE Messaging API for Perl"
Wireguard-WGmeta-0.1.2,2021-01-22T08:21:44,TOBIB,cpan,released,v0.1.2,,Wireguard-WGmeta,"An approach to add metadata to the main Wireguard config"
IO-Tty-1.16,2021-01-22T08:04:55,TODDR,latest,released,1.16,,IO-Tty,"Pseudo ttys and constants"
Tree-MultiNode-1.0.14,2021-01-22T07:34:10,TODDR,latest,released,v1.0.14,,Tree-MultiNode,"a multi-node tree object.  Most useful for  modeling hierarchical data structures."
Net-IPAM-IP-2.01,2021-01-22T07:31:17,GAISSMAI,backpan,released,2.01,,Net-IPAM-IP,"A library for reading, formatting, sorting and converting IP-addresses."
autodie-2.33,2021-01-22T06:43:40,TODDR,backpan,released,2.33,,autodie,"Replace functions with ones that succeed or die with lexical scope"
Business-UPS-2.02,2021-01-22T05:42:50,TODDR,latest,released,2.02,,Business-UPS,"A UPS Interface Module"
App-Greple-subst-2.20,2021-01-22T03:10:51,UTASHIRO,cpan,released,2.20,,App-Greple-subst,"Greple module for text search and substitution"
Net-FullAuto-1.0000552,2021-01-22T00:33:32,REEDFISH,backpan,released,1.0000552,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
IO-Async-Loop-UV-0.02,2021-01-22T00:26:56,PEVANS,latest,released,0.02,,IO-Async-Loop-UV,"use IO::Async with UV"
IO-Async-0.78,2021-01-22T00:14:53,PEVANS,cpan,released,0.78,,IO-Async,"Asynchronous event-driven programming"
App-imgsize-0.003,2021-01-22T00:05:43,PERLANCAR,backpan,released,0.003,,App-imgsize,"Show dimensions of image files"
Store-Directories-0.4,2021-01-21T22:20:42,CAMTAUXE,backpan,released,0.4,,Store-Directories,"Manage a key/value store of directories with controls for"
PPIx-Regexp-0.077_02,2021-01-21T21:55:15,WYANT,backpan,developer,0.077_02,,PPIx-Regexp,"Parse regular expressions"
BoardStreams-v0.0.2,2021-01-21T21:33:14,KARJALA,backpan,released,v0.0.2,,BoardStreams,"It's new $module"
SQL-Abstract-2.000000,2021-01-21T21:25:23,MSTROUT,cpan,released,2.000000,,SQL-Abstract,"Generate SQL from Perl data structures"
SQL-Abstract-2.000000-TRIAL2,2021-01-21T20:37:10,MSTROUT,cpan,developer,2.000000,,SQL-Abstract,"Generate SQL from Perl data structures"
PPIx-Regexp-0.077_01,2021-01-21T20:35:43,WYANT,backpan,developer,0.077_01,,PPIx-Regexp,"Parse regular expressions"
Net-RCON-Minecraft-0.04,2021-01-21T19:48:43,RJT,latest,released,0.04,,Net-RCON-Minecraft,"Minecraft RCON remote console"
Minecraft-RCON-1.03,2021-01-21T19:37:04,RJT,latest,released,1.03,,Minecraft-RCON,"RCON remote console communication with Minecraft servers"
Text-Trim-1.04,2021-01-21T19:27:56,RJT,latest,released,1.04,,Text-Trim,"remove leading and/or trailing whitespace from strings"
Net-SSLeay-1.90,2021-01-21T19:08:38,CHRISN,latest,released,1.90,,Net-SSLeay,"Perl extension for using OpenSSL"
Image-ExifTool-12.16,2021-01-21T17:51:28,EXIFTOOL,cpan,released,12.16,,Image-ExifTool,"Read and write meta information"
Mojo-JWT-Google-0.14,2021-01-21T17:17:05,VEESH,cpan,released,0.14,,Mojo-JWT-Google,"Service Account tokens"
Kelp-1.05,2021-01-21T17:15:38,BRTASTIC,latest,released,1.05,,Kelp,"A web framework light, yet rich in nutrients."
Alien-wasmtime-0.16,2021-01-21T16:29:41,PLICEASE,latest,released,0.16,,Alien-wasmtime,"Find or download wasmtime for use by other Perl modules"
Kelp-Module-Sereal-1.00,2021-01-21T16:02:54,BRTASTIC,latest,released,1.00,1,Kelp-Module-Sereal,"Sereal encoder / decoder for Kelp"
Dist-Zilla-PluginBundle-DROLSKY-1.13,2021-01-21T15:38:24,DROLSKY,backpan,released,1.13,,Dist-Zilla-PluginBundle-DROLSKY,"DROLSKY's plugin bundle"
Config-Model-Itself-2.022,2021-01-21T15:38:13,DDUMONT,latest,released,2.022,,Config-Model-Itself,"Model (or schema) editor for Config::Model"
App-Device-Chip-sensor-0.01,2021-01-21T14:55:01,PEVANS,cpan,released,0.01,1,App-Device-Chip-sensor,"Base class to build Device::Chip::Sensor-based applications on"
CallBackery-0.35.3,2021-01-21T14:14:28,OETIKER,cpan,released,v0.35.3,,CallBackery,"CallBackery is a Mojolicious+Qoodoo Framework for building Web Applications"
Mojo-JWT-Google-0.13,2021-01-21T14:10:22,VEESH,cpan,released,0.13,,Mojo-JWT-Google,"Service Account tokens"
App-idxdb-0.003,2021-01-21T13:57:24,PERLANCAR,backpan,released,0.003,,App-idxdb,"Import data for stocks on the IDX (Indonesian Stock Exchange) and perform queries on them"
Wireguard-WGmeta-0.1.1,2021-01-21T12:12:47,TOBIB,cpan,released,v0.1.1,,Wireguard-WGmeta,"An approach to add metadata to the main Wireguard config"
Kelp-1.04_01,2021-01-21T12:12:36,BRTASTIC,backpan,developer,1.04_01,,Kelp,"A web framework light, yet rich in nutrients."
Dancer2-Plugin-WebService-4.3.7,2021-01-21T11:16:34,MPOURASG,backpan,released,4.3.7,,Dancer2-Plugin-WebService,"RESTful Web Services with login, persistent data, multiple in/out formats, IP security, role based access"
Wireguard-WGmeta-0.1.0,2021-01-21T09:26:47,TOBIB,cpan,released,v0.1.0,,Wireguard-WGmeta,"An approach to add metadata to the main Wireguard config"
CPAN-Perl-Releases-5.20210120,2021-01-21T09:26:35,BINGOS,backpan,released,5.20210120,,CPAN-Perl-Releases,"Mapping Perl releases on CPAN to the location of the tarballs"
Module-CoreList-5.20210120,2021-01-21T09:25:09,BINGOS,cpan,released,5.20210120,,Module-CoreList,"what modules shipped with versions of perl"
Mojolicious-Plugin-Piwik-0.27_2,2021-01-21T09:16:05,AKRON,backpan,developer,0.27_2,,Mojolicious-Plugin-Piwik,"Use Matomo (Piwik) in Mojolicious"
App-lupapona-1.05,2021-01-21T07:38:41,SCHROEDER,backpan,released,1.05,,App-lupapona,"a simple static Gemini server"
Twiggy-0.1026,2021-01-21T07:01:30,MIYAGAWA,latest,released,0.1026,,Twiggy,"AnyEvent HTTP server for PSGI"
Neo4j-Bolt-0.4201,2021-01-21T01:52:45,MAJENSEN,latest,released,0.4201,,Neo4j-Bolt,"Neo4j server agent using Bolt protocol"
perl-5.33.6,2021-01-21T01:34:41,HYDAHY,cpan,developer,5.033006,,perl,"The Perl 5 language interpreter"
Net-SSLeay-1.89_05,2021-01-21T00:51:03,CHRISN,cpan,developer,1.89_05,,Net-SSLeay,"Perl extension for using OpenSSL"
App-ImageMagickUtils-0.004,2021-01-21T00:05:17,PERLANCAR,latest,released,0.004,,App-ImageMagickUtils,"Utilities related to ImageMagick"
DBIx-SearchBuilder-1.69,2021-01-20T20:20:35,BPS,cpan,released,1.69,,DBIx-SearchBuilder,"Encapsulate SQL queries and rows in simple perl objects"
Moo-2.005_001,2021-01-20T18:53:21,HAARG,cpan,developer,2.005_001,,Moo,"Minimalist Object Orientation (with Moose compatibility)"
BZ-Client-4.4004,2021-01-20T15:46:03,DJZORT,latest,released,4.4004,,BZ-Client,"A client for the Bugzilla web services API."
Chemistry-OpenSMILES-0.4.2,2021-01-20T13:46:12,MERKYS,backpan,released,0.4.2,,Chemistry-OpenSMILES,"OpenSMILES format reader and writer"
Wireguard-WGmeta-0.0.61,2021-01-20T10:59:10,TOBIB,cpan,released,v0.0.61,,Wireguard-WGmeta,"An approach to add metadata to the main Wireguard config"
Wireguard-WGmeta-0.0.6,2021-01-20T10:32:52,TOBIB,backpan,released,v0.0.6,1,Wireguard-WGmeta,"An approach to add metadata to the main Wireguard config"
Sah-PSchemas-Perl-0.004,2021-01-20T10:27:20,PERLANCAR,backpan,released,0.004,,Sah-PSchemas-Perl,"Parameterized schemas related to Perl"
Module-Extract-VERSION-1.114,2021-01-20T09:56:46,BDFOY,latest,released,1.114,,Module-Extract-VERSION,"Extract a module version safely"
Module-Extract-Namespaces-1.022,2021-01-20T09:53:58,BDFOY,latest,released,1.022,,Module-Extract-Namespaces,"extract the package declarations from a module"
Bio-MUST-Tools-TreeParsing-0.210200,2021-01-20T09:39:47,DBAURAIN,latest,released,0.210200,1,Bio-MUST-Tools-TreeParsing,"Scripts for parsing trees"
Module-Extract-DeclaredVersion-1.023,2021-01-20T09:16:52,BDFOY,latest,released,1.023,,Module-Extract-DeclaredVersion,"Extract the version of Perl a module declares"
Module-Extract-DeclaredMinimumPerl-1.022,2021-01-20T09:15:25,BDFOY,latest,released,1.022,,Module-Extract-DeclaredMinimumPerl,"Extract the version of Perl a module declares"
DBIx-Class-Schema-Diff-1.13,2021-01-20T07:24:38,VANSTYN,latest,released,1.13,,DBIx-Class-Schema-Diff,"Simple Diffing of DBIC Schemas"
Gtk3-0.038,2021-01-20T06:49:00,XAOC,latest,released,0.038,,Gtk3,"Perl interface to the 3.x series of the gtk+ toolkit"
Cairo-1.109,2021-01-20T06:47:33,XAOC,latest,released,1.109,,Cairo,"Perl interface to the cairo 2d vector graphics library"
Moo-2.005_000,2021-01-20T04:45:01,HAARG,cpan,developer,2.005_000,,Moo,"Minimalist Object Orientation (with Moose compatibility)"
Crypt-OpenSSL-Verify-0.25-TRIAL,2021-01-20T02:45:00,TIMLEGGE,backpan,developer,0.20,,Crypt-OpenSSL-Verify,"OpenSSL Verify certificate verification in XS."
Sah-Schemas-Perl-0.035,2021-01-20T02:25:29,PERLANCAR,backpan,released,0.035,,Sah-Schemas-Perl,"Sah schemas related to Perl"
Crypt-OpenSSL-Verify-TRIAL-0.24,2021-01-20T02:13:50,TIMLEGGE,backpan,released,0.20,1,Crypt-OpenSSL-Verify-TRIAL,"OpenSSL Verify certificate verification in XS."
ColorTheme-Distinct-WhiteBG-0.002,2021-01-20T01:59:37,PERLANCAR,latest,released,0.002,,ColorTheme-Distinct-WhiteBG,"Pick some distinct colors (that are suitable for white background) for you"
ColorTheme-Distinct-WhiteBG-0.001,2021-01-20T01:46:39,PERLANCAR,backpan,released,0.001,1,ColorTheme-Distinct-WhiteBG,"Pick some distinct colors (that are suitable for white background) for you"
UUID-Random-PERLANCAR-0.003,2021-01-20T00:05:23,PERLANCAR,backpan,released,0.003,,UUID-Random-PERLANCAR,"Another implementation of UUID::Random"
UUID-Random-PERLANCAR-0.002,2021-01-20T00:05:12,PERLANCAR,backpan,released,0.002,1,UUID-Random-PERLANCAR,"Another implementation of UUID::Random"
DBIx-QuickDB-0.000021,2021-01-19T22:58:48,EXODIST,latest,released,0.000021,,DBIx-QuickDB,"Quickly start a db server."
RedisDB-2.57,2021-01-19T22:52:58,ZWON,latest,released,2.57,,RedisDB,"Perl extension to access redis database"
ISO-639-5-0.04,2021-01-19T21:47:00,TIEDEMANN,cpan,released,0.04,,ISO-639-5,"Language groups"
ISO-639-5-0.03,2021-01-19T21:10:00,TIEDEMANN,backpan,released,0.03,,ISO-639-5,"Language groups"
Text-Unmunch-0.1,2021-01-19T20:19:16,ELIONORA,cpan,released,0.1,1,Text-Unmunch,
App-GHPT-1.001000,2021-01-19T19:50:40,MAXMIND,latest,released,1.001000,,App-GHPT,"A command line tool to simplify using Github and Pivotal Tracker for an agile workflow"
UV-1.903-TRIAL,2021-01-19T18:15:59,PEVANS,backpan,developer,1.903,,UV,"Perl interface to libuv"
UV-1.903,2021-01-19T18:15:11,PEVANS,backpan,released,1.903,,UV,"Perl interface to libuv"
Quantum-Superpositions-Lazy-1.05,2021-01-19T18:13:44,BRTASTIC,backpan,released,1.05,,Quantum-Superpositions-Lazy,"Weighted QM-like superpositions with lazy evaluation"
UV-1.902-TRIAL,2021-01-19T17:38:11,PEVANS,backpan,developer,1.902,,UV,"Perl interface to libuv"
MP3-Podcast-0.07,2021-01-19T17:05:12,JMERELO,latest,released,0.07,,MP3-Podcast,"Perl extension for podcasting directories full of MP3 files"
Path-Tiny-0.115-TRIAL,2021-01-19T17:03:46,DAGOLDEN,cpan,developer,0.115,,Path-Tiny,"File path utility"
Distribution-Guess-BuildSystem-1.003,2021-01-19T16:31:56,BDFOY,latest,released,1.003,,Distribution-Guess-BuildSystem,"Guess what this distribution uses to build itself"
App-gqmt-1.01,2021-01-19T16:21:17,ZEUS,cpan,released,1.01,,App-gqmt,"script to clean up old package versions from GitHub repository"
File-Find-Closures-1.112_101,2021-01-19T16:21:06,BDFOY,backpan,developer,1.112_101,,File-Find-Closures,"functions you can use with File::Find"
Net-IPAM-Tree-2.00,2021-01-19T15:36:36,GAISSMAI,backpan,released,2.00,,Net-IPAM-Tree,"A CIDR/Block tree library for fast IP lookup with longest-prefix-match."
App-idxdb-0.002,2021-01-19T14:54:39,PERLANCAR,backpan,released,0.002,,App-idxdb,"Import data for stocks on the IDX (Indonesian Stock Exchange) and perform queries on them"
Business-ISBN-Data-20210112.001,2021-01-19T14:49:18,BDFOY,backpan,released,20210112.001,,Business-ISBN-Data,"data pack for Business::ISBN"
App-idxdb-0.001,2021-01-19T14:47:31,PERLANCAR,backpan,released,0.001,1,App-idxdb,"Import data from IDX and perform queries on them"
Business-ISBN-3.006,2021-01-19T14:46:04,BDFOY,latest,released,3.006,,Business-ISBN,"work with International Standard Book Numbers"
Net-IPAM-Block-3.00,2021-01-19T14:28:04,GAISSMAI,backpan,released,3.00,,Net-IPAM-Block,"A library for reading, formatting, sorting, ... and much more for IP-blocks."
Net-IPAM-IP-2.00,2021-01-19T13:38:33,GAISSMAI,backpan,released,2.00,,Net-IPAM-IP,"A library for reading, formatting, sorting and converting IP-addresses."
Net-OBS-Client-0.0.8,2021-01-19T12:39:56,FSM,latest,released,v0.0.8,,Net-OBS-Client,"simple OBS API calls"
Net-OpenVAS-0.200,2021-01-19T12:19:14,GDT,latest,released,0.200,,Net-OpenVAS,"Perl extension for OpenVAS Scanner"
Mojo-IOLoop-Signal-0.002,2021-01-19T12:01:17,SKAJI,latest,released,0.002,,Mojo-IOLoop-Signal,"Non-blocking signal handler"
Net-OBS-Client-0.0.7,2021-01-19T10:47:53,FSM,cpan,released,v0.0.7,,Net-OBS-Client,"simple OBS API calls"
Mojolicious-Plugin-Piwik-0.27_1,2021-01-19T10:29:59,AKRON,backpan,developer,0.27_1,,Mojolicious-Plugin-Piwik,"Use Matomo (Piwik) in Mojolicious"
Mac-PropertyList-1.502,2021-01-19T10:18:28,BDFOY,latest,released,1.502,,Mac-PropertyList,"work with Mac plists at a low level"
Net-SFTP-Foreign-1.93,2021-01-19T09:00:43,SALVA,latest,released,1.93,,Net-SFTP-Foreign,"Secure File Transfer Protocol client"
Math-AnyNum-0.37,2021-01-19T08:41:31,TRIZEN,cpan,released,0.37,,Math-AnyNum,"Arbitrary size precision for integers, rationals, floating-points and complex numbers."
Math-PlanePath-129,2021-01-19T06:32:01,KRYDE,latest,released,129,,Math-PlanePath,"Mathematical paths through the 2-D plane."
Finance-Nadex-0.08,2021-01-19T03:33:45,MHANDISI,backpan,released,0.08,,Finance-Nadex,"Interact with the North American Derivatives Exchange"
Net-FullAuto-1.0000551,2021-01-19T00:48:55,REEDFISH,backpan,released,1.0000551,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Module-List-More-0.004010,2021-01-19T00:05:41,PERLANCAR,latest,released,0.004010,,Module-List-More,"Module::List, with more options"
Math-Sidef-0.03,2021-01-18T23:08:38,TRIZEN,cpan,released,0.03,,Math-Sidef,"Perl interface to Sidef's mathematical library."
Sidef-v3.97.1,2021-01-18T22:53:11,TRIZEN,backpan,released,v3.97.1,,Sidef,"The Sidef Programming Language"
Ryu-Async-0.019,2021-01-18T22:19:23,TEAM,cpan,released,0.019,,Ryu-Async,"IO::Async support for Ryu stream management"
Kelp-1.04,2021-01-18T21:15:56,BRTASTIC,backpan,released,1.04,,Kelp,"A web framework light, yet rich in nutrients."
XS-Parse-Sublike-0.11,2021-01-18T21:12:57,PEVANS,cpan,released,0.11,,XS-Parse-Sublike,"XS functions to assist in parsing sub-like syntax"
Kelp-Module-Symbiosis-1.11,2021-01-18T21:11:31,BRTASTIC,cpan,released,1.11,,Kelp-Module-Symbiosis,"Manage an entire ecosystem of Plack organisms under Kelp"
App-lupapona-1.04,2021-01-18T20:53:34,SCHROEDER,backpan,released,1.04,,App-lupapona,"a simple static Gemini server"
Mojo-JWT-Google-0.12,2021-01-18T20:18:59,VEESH,cpan,released,0.12,,Mojo-JWT-Google,"Service Account tokens"
Neo4j-Types-1.00,2021-01-18T20:04:35,AJNN,latest,released,1.00,1,Neo4j-Types,"Common Neo4j type system"
Dist-Zilla-Plugin-CoalescePod-0.3.0,2021-01-18T18:00:28,YANICK,latest,released,0.3.0,,Dist-Zilla-Plugin-CoalescePod,"merge .pod files into their .pm counterparts"
App-mokupona-2.09,2021-01-18T17:50:05,SCHROEDER,backpan,released,2.09,,App-mokupona,"a feed aggregator for Gopher, Gemini, RSS and Atom"
Dist-Zilla-Plugin-NextVersion-Semantic-0.2.6,2021-01-18T16:48:52,YANICK,latest,released,0.2.6,,Dist-Zilla-Plugin-NextVersion-Semantic,"update the next version, semantic-wise"
D64-Disk-Layout-Dir-0.06,2021-01-18T16:19:33,PAWELKROL,latest,released,0.06,,D64-Disk-Layout-Dir,"Handling entire Commodore (D64/D71/D81) disk image directories in pure Perl"
Image-ExifTool-12.15,2021-01-18T14:03:50,EXIFTOOL,backpan,released,12.15,,Image-ExifTool,"Read and write meta information"
Roman-Unicode-1.033,2021-01-18T13:47:08,BDFOY,latest,released,1.033,,Roman-Unicode,"Make roman numerals, using the Unicode characters for them"
Wiki-Toolkit-0.87,2021-01-18T10:01:46,BOB,latest,released,0.87,,Wiki-Toolkit,"Set up a database storage backend for Wiki::Toolkit."
Data-UUID-NCName-0.06,2021-01-18T05:49:03,DORIAN,latest,released,0.06,,Data-UUID-NCName,"Make valid NCName tokens which are also UUIDs."
Math-Sidef-0.02,2021-01-18T04:26:46,TRIZEN,backpan,released,0.02,,Math-Sidef,"Perl interface to Sidef's mathematical library."
Lingua-Conjunction-2.4,2021-01-18T02:34:14,NHORNE,cpan,released,2.4,,Lingua-Conjunction,"Convert lists into simple linguistic conjunctions"
FunctionalPerl-0.72.43,2021-01-18T01:57:56,PFLANZE,cpan,released,v0.72.43,,FunctionalPerl,"FunctionalPerl - functional programming in Perl"
Acme-CPANModules-UUID-0.004,2021-01-18T01:46:03,PERLANCAR,backpan,released,0.004,,Acme-CPANModules-UUID,"Modules that can generate immutable universally unique identifier (UUIDs)"
Acme-CPANModules-UUID-0.003,2021-01-18T01:45:52,PERLANCAR,backpan,released,0.003,,Acme-CPANModules-UUID,"Modules that can generate immutable universally unique identifier (UUIDs)"
Acme-CPANModules-UUID-0.002,2021-01-18T01:45:41,PERLANCAR,backpan,released,0.002,,Acme-CPANModules-UUID,"Modules that can generate immutable universally unique identifier (UUIDs)"
WWW-Wookie-v1.1.3,2021-01-18T00:34:17,IPENBURG,cpan,released,v1.1.3,,WWW-Wookie,"Apache Wookie Connector Framework implementation"
Finance-SE-IDX-0.006,2021-01-18T00:28:53,PERLANCAR,backpan,released,0.006,,Finance-SE-IDX,"Get information from Indonesian Stock Exchange"
Data-FormValidator-Filters-WikiTrim-0.03,2021-01-18T00:10:55,GTERMARS,latest,released,0.03,1,Data-FormValidator-Filters-WikiTrim,"Trim filter for wikitext fields"
App-GhaProve-0.008,2021-01-18T00:00:31,TOBYINK,latest,released,0.008,,App-GhaProve,"provides gha-prove app"
Data-FormValidator-Constraints-NumberPhone-0.04,2021-01-18T00:00:20,GTERMARS,cpan,released,0.04,1,Data-FormValidator-Constraints-NumberPhone,"Data constraints, using Number::Phone"
Data-FormValidator-URI-0.03,2021-01-17T23:38:36,GTERMARS,latest,released,0.03,1,Data-FormValidator-URI,"URI constraint/filter for Data::FormValidator"
Sidef-3.97,2021-01-17T23:11:25,TRIZEN,backpan,released,3.97,,Sidef,"The Sidef Programming Language"
Alien-IE7-v0.9.4,2021-01-17T21:21:24,GTERMARS,latest,released,v0.9.4,,Alien-IE7,"(DEPRECATED) installing and finding IE7 JS compatibility library"
TeX-Hyphen-Pattern-v1.1.7,2021-01-17T21:03:36,IPENBURG,cpan,released,v1.1.7,,TeX-Hyphen-Pattern,"class for providing a collection of TeX hyphenation"
Apache2-Filter-Minifier-CSS-1.07,2021-01-17T20:45:38,GTERMARS,latest,released,1.07,,Apache2-Filter-Minifier-CSS,"CSS minifying output filter"
Web-Sitemap-0.903,2021-01-17T20:12:28,BRTASTIC,latest,released,0.903,,Web-Sitemap,"Simple way to generate sitemap files with paging support"
HTML-Hyphenate-v1.1.8,2021-01-17T19:58:14,IPENBURG,cpan,released,v1.1.8,,HTML-Hyphenate,"insert soft hyphens into HTML"
Apache2-Filter-Minifier-JavaScript-1.07,2021-01-17T19:52:53,GTERMARS,latest,released,1.07,,Apache2-Filter-Minifier-JavaScript,"JavaScript minifying output filter for mod_perl"
TeX-Hyphen-Pattern-v1.1.6,2021-01-17T19:26:27,IPENBURG,backpan,released,v1.1.6,,TeX-Hyphen-Pattern,"class for providing a collection of TeX hyphenation"
Set-Object-1.41,2021-01-17T19:14:34,RURBAN,latest,released,1.41,,Set-Object,"Unordered collections (sets) of Perl Objects"
Config-Model-2.141,2021-01-17T18:04:01,DDUMONT,cpan,released,2.141,,Config-Model,"a framework to validate, migrate and edit configuration files"
Lemonldap-NG-Portal-2.0.10,2021-01-17T17:24:36,COUDOT,cpan,released,v2.0.10,,Lemonldap-NG-Portal,"The authentication portal part of Lemonldap::NG Web-SSO system."
Lemonldap-NG-Manager-2.0.10,2021-01-17T17:24:24,COUDOT,cpan,released,v2.0.10,,Lemonldap-NG-Manager,"Perl extension for managing Lemonldap::NG Web-SSO system."
Lemonldap-NG-Handler-2.0.10,2021-01-17T17:24:13,COUDOT,cpan,released,v2.0.10,,Lemonldap-NG-Handler,"The Apache protection module part of Lemonldap::NG Web-SSO system."
Lemonldap-NG-Common-2.0.10,2021-01-17T17:24:02,COUDOT,cpan,released,v2.0.10,,Lemonldap-NG-Common,"Common files for Lemonldap::NG infrastructure"
Mojolicious-8.71,2021-01-17T17:06:28,SRI,cpan,released,8.71,,Mojolicious,"Real-time web framework"
Geo-METAR-Deduced-v0.0.5,2021-01-17T17:02:24,IPENBURG,backpan,released,v0.0.5,,Geo-METAR-Deduced,"deduce aviation information from parsed METAR data"
Bio-MUST-Tools-Mcl-0.210170,2021-01-17T15:59:01,DBAURAIN,latest,released,0.210170,1,Bio-MUST-Tools-Mcl,"Scripts for processing MCL clusters"
Kelp-Module-WebSocket-AnyEvent-1.04,2021-01-17T15:18:18,BRTASTIC,latest,released,1.04,,Kelp-Module-WebSocket-AnyEvent,"AnyEvent websocket server integration with Kelp"
Astro-Montenbruck-1.20,2021-01-17T15:03:48,KRUSHI,cpan,released,1.2,,Astro-Montenbruck,"Lightweight Ephemeris"
RT-Extension-HistoryFilter-3.01,2021-01-17T14:29:27,CLOOS,cpan,released,3.01,,RT-Extension-HistoryFilter,"Filter history by type on ticket display page"
RT-Extension-HistoryFilter-3.00,2021-01-17T14:16:32,CLOOS,backpan,released,3.00,,RT-Extension-HistoryFilter,"Filter history by type on ticket display page"
RT-Extension-BriefHistory-3.00,2021-01-17T13:49:46,CLOOS,latest,released,3.00,,RT-Extension-BriefHistory,"Filter history by type on ticket display page"
Class-Measure-Scientific-FX_992vb-v0.0.6,2021-01-17T13:18:01,IPENBURG,cpan,released,v0.0.6,,Class-Measure-Scientific-FX_992vb,"units of measurement like the CASIO fx-992vb"
RT-Extension-Gravatar-3.00,2021-01-17T13:16:35,CLOOS,latest,released,3.00,,RT-Extension-Gravatar,"Displays Gravatar images within RT"
WWW-NOS-Open-v1.0.4,2021-01-17T12:35:22,IPENBURG,cpan,released,v1.0.4,,WWW-NOS-Open,"Perl framework for the Open NOS REST API"
Data-Constraint-1.202,2021-01-17T11:57:14,BDFOY,latest,released,1.202,,Data-Constraint,"prototypical value checking"
ReturnValue-0.901,2021-01-17T11:31:36,BDFOY,latest,released,0.901,,ReturnValue,"A structured return value for failure or success"
Set-CrossProduct-2.004,2021-01-17T11:11:07,BDFOY,backpan,released,2.004,,Set-CrossProduct,"work with the cross product of two or more sets"
Test-URI-1.083,2021-01-17T11:05:48,BDFOY,latest,released,1.083,,Test-URI,"Check Uniform Resource Identifiers"
Redis-Fast-0.29,2021-01-17T10:40:10,SHOGO,cpan,released,0.29,,Redis-Fast,"Perl binding for Redis database"
Win32API-File-Time-0.010,2021-01-17T05:06:44,WYANT,cpan,released,0.010,,Win32API-File-Time,"Get and set file times in Windows - including open files"
Net-FullAuto-1.0000550,2021-01-17T02:31:42,REEDFISH,backpan,released,1.0000550,,Net-FullAuto,"Perl Based Secure Distributed Computing Network Process"
Acme-CPANModules-UUID-0.001,2021-01-17T00:05:04,PERLANCAR,backpan,released,0.001,1,Acme-CPANModules-UUID,"Modules that can generate immutable universally unique identifier (UUIDs)"
Bio-MUST-Drivers-0.210160,2021-01-16T21:30:54,DBAURAIN,latest,released,0.210160,,Bio-MUST-Drivers,"Bio::MUST classes for driving external programs"
MsOffice-Word-Surgeon-1.06,2021-01-16T21:29:10,DAMI,latest,released,1.06,,MsOffice-Word-Surgeon,"tamper wit the guts of Microsoft docx documents"
ExtUtils-Manifest-1.73,2021-01-16T20:59:47,ETHER,latest,released,1.73,,ExtUtils-Manifest,"Utilities to write and check a MANIFEST file"
Web-Sitemap-0.902_3,2021-01-16T20:21:43,BRTASTIC,backpan,developer,0.902_3,,Web-Sitemap,"Simple way to generate sitemap files with paging support"
D64-Disk-Layout-Dir-0.05,2021-01-16T20:05:02,PAWELKROL,backpan,released,0.05,,D64-Disk-Layout-Dir,"Handling entire Commodore (D64/D71/D81) disk image directories in pure Perl"
Ryu-Async-0.018,2021-01-16T19:10:22,TEAM,cpan,released,0.018,,Ryu-Async,"IO::Async support for Ryu stream management"
Ryu-2.006,2021-01-16T19:03:21,TEAM,cpan,released,2.006,,Ryu,"stream and data flow handling for async code"
D64-Disk-Layout-Dir-0.04,2021-01-16T18:51:44,PAWELKROL,backpan,released,0.04,,D64-Disk-Layout-Dir,"Handling entire Commodore (D64/D71/D81) disk image directories in pure Perl"
Ryu-2.005,2021-01-16T18:17:03,TEAM,cpan,released,2.005,,Ryu,"stream and data flow handling for async code"
PerlMagick-6.9.11,2021-01-16T17:32:35,JCRISTY,backpan,released,v6.9.11,,PerlMagick,"objected-oriented Perl interface to ImageMagick. Use it to create, edit, compose, or convert bitmap images from within a Perl script."
Net-Async-Redis-3.008,2021-01-16T17:30:29,TEAM,cpan,released,3.008,,Net-Async-Redis,"Redis support for IO::Async"
Kelp-1.03_2,2021-01-16T16:53:41,BRTASTIC,backpan,developer,1.03_2,,Kelp,"A web framework light, yet rich in nutrients."
D64-Disk-BAM-0.05,2021-01-16T16:24:23,PAWELKROL,latest,released,0.05,,D64-Disk-BAM,"Processing the BAM (Block Availability Map) area of the Commodore disk images (D64 format only)"
Net-Saml2-0.32,2021-01-16T15:51:42,TIMLEGGE,cpan,released,0.32,,Net-Saml2,"SAML bindings and protocol implementation"
Test-Manifest-2.022,2021-01-16T13:31:26,BDFOY,latest,released,2.022,,Test-Manifest,"interact with a t/test_manifest file"
Test-Data-1.243,2021-01-16T13:17:04,BDFOY,latest,released,1.243,,Test-Data,"test functions for particular variable types"
Net-SNMP-Mixin-IfInfo-1.01,2021-01-16T13:07:56,GAISSMAI,latest,released,1.01,,Net-SNMP-Mixin-IfInfo,"mixin class for interface related infos"
Test-Env-1.085,2021-01-16T12:54:56,BDFOY,latest,released,1.085,,Test-Env,"test the environment"
Test-ISBN-2.042,2021-01-16T12:53:29,BDFOY,latest,released,2.042,,Test-ISBN,"Check International Standard Book Numbers"
