release,date,author,status,maturity,version,first,distribution,abstract
Encode-Base2N-1.0.4,2021-04-19T17:06:31,SYBER,latest,released,v1.0.4,,Encode-Base2N,"fast base64, base32, base16 encode/decode functions"
Date-5.2.4,2021-04-19T17:00:49,SYBER,backpan,released,v5.2.4,,Date,"extremely fast Date framework with timezones, microseconds, relative dates and intervals support."
XS-libpanda-1.5.1,2021-04-19T16:59:22,SYBER,cpan,released,v1.5.1,,XS-libpanda,"panda::lib C++ library for XS."
XS-libcares-1.17.1.2,2021-04-19T16:51:28,SYBER,latest,released,v1.17.1.2,,XS-libcares,"c-ares C library for XS."
Protocol-FIX-0.06,2021-04-19T15:38:50,BINARY,latest,released,0.06,,Protocol-FIX,"Financial Information eXchange (FIX) messages parser/serializer"
Const-Exporter-v1.2.0,2021-04-19T15:30:57,RRWO,cpan,released,v1.2.0,,Const-Exporter,"Declare constants for export."
self-0.36,2021-04-19T13:27:03,GUGOD,latest,released,0.36,,self,"provides '$self' in OO code."
Role-TinyCommons-Iterator-0.002,2021-04-19T12:20:53,PERLANCAR,backpan,released,0.002,,Role-TinyCommons-Iterator,"Iterator roles"
NEXT-0.68,2021-04-19T09:39:56,NEILB,latest,released,0.68,,NEXT,"Provide a pseudo-class NEXT (et al) that allows method redispatch"
Colouring-In-0.25,2021-04-19T09:38:29,LNATION,latest,released,0.25,,Colouring-In,"color or colour."
Dist-Zilla-Plugin-InsertExample-0.11,2021-04-19T09:34:24,PLICEASE,backpan,released,0.11,,Dist-Zilla-Plugin-InsertExample,"Insert example into your POD from a file"
CodeGen-Protection-0.05,2021-04-19T08:56:01,OVID,cpan,released,0.05,,CodeGen-Protection,"Safely rewrite parts of generated code"
CGI-Tiny-0.002,2021-04-19T08:00:14,DBOOK,backpan,released,0.002,,CGI-Tiny,"Common Gateway Interface, with no frills"
Role-TinyCommons-Iterator-0.001,2021-04-19T06:21:16,PERLANCAR,backpan,released,0.001,1,Role-TinyCommons-Iterator,"A basic iterator"
CGI-Tiny-0.001,2021-04-19T04:43:52,DBOOK,backpan,released,0.001,1,CGI-Tiny,"Common Gateway Interface, with no frills"
Protocol-DBus-0.17_07,2021-04-19T04:09:33,FELIPE,cpan,developer,0.17_07,,Protocol-DBus,"D-Bus in pure Perl"
Nasm-X86-20210419,2021-04-19T03:33:55,PRBRENAN,backpan,released,20210419,,Nasm-X86,"Generate Nasm X86 code from Perl."
Crypt-CBC-3.03,2021-04-19T02:59:12,LDS,cpan,released,3.03,,Crypt-CBC,"Encrypt Data with Cipher Block Chaining Mode"
PDL-2.038,2021-04-19T02:36:20,ETJ,backpan,released,2.038,,PDL,"Perl Data Language"
Test-PDL-0.15,2021-04-19T02:28:21,ETJ,backpan,released,0.15,,Test-PDL,"Test Perl Data Language arrays (a.k.a. piddles) for equality"
LINQ-0.002,2021-04-19T01:08:32,TOBYINK,latest,released,0.002,,LINQ,"an interpretation of Microsoft's Language Integrated Query"
App-ANSIColorUtils-0.008,2021-04-19T00:05:06,PERLANCAR,backpan,released,0.008,,App-ANSIColorUtils,"Utilities related to ANSI color"
Authen-NZRealMe-1.23,2021-04-18T23:37:18,AJM,latest,released,1.23,,Authen-NZRealMe,"Integrate with RealMe login and identity services (formerly ""igovt logon"")"
Finance-Dogechain-1.20210418.2306,2021-04-18T23:07:46,CHROMATIC,cpan,released,1.20210418.2306,1,Finance-Dogechain,"use the dogecoin.info API from Perl"
XML-Sig-0.50,2021-04-18T22:43:29,TIMLEGGE,cpan,released,0.50,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
PPIx-DocumentName-1.01,2021-04-18T21:19:54,PLICEASE,latest,released,1.01,,PPIx-DocumentName,"Utility to extract a name from a PPI Document"
Net-OpenSSH-0.81_03,2021-04-18T20:38:02,SALVA,cpan,developer,0.81_03,,Net-OpenSSH,"Perl SSH client package implemented on top of OpenSSH"
Net-OpenSSH-0.81_02,2021-04-18T20:34:01,SALVA,backpan,developer,0.81_02,,Net-OpenSSH,"Perl SSH client package implemented on top of OpenSSH"
Dancer2-0.301002,2021-04-18T19:33:05,CROMEDOME,cpan,released,0.301002,,Dancer2,"Lightweight yet powerful web application framework"
DateTime-Format-XSD-0.4,2021-04-18T13:51:29,TIMLEGGE,latest,released,0.4,,DateTime-Format-XSD,"DateTime::Format::XSD - Format DateTime according to xsd:dateTime"
File-Edit-0.0.6,2021-04-18T13:39:49,HOEKIT,latest,released,v0.0.6,,File-Edit,"A naive, probably buggy, file editor."
App-MigrateToTest2V0-0.01,2021-04-18T13:19:01,UTGWKK,cpan,released,0.01,1,App-MigrateToTest2V0,"Migrate your tests from Test::More to Test2::V0"
NEXT-0.67_03,2021-04-18T13:18:50,NEILB,backpan,developer,0.67_03,,NEXT,"Provide a pseudo-class NEXT (et al) that allows method redispatch"
NEXT-0.67_02,2021-04-18T13:00:56,NEILB,backpan,developer,0.67_02,,NEXT,"Provide a pseudo-class NEXT (et al) that allows method redispatch"
Valiant-0.001005,2021-04-18T12:44:18,JJNAPIORK,cpan,released,0.001005,,Valiant,"Validation Library"
Graph-0.9721,2021-04-18T12:32:41,ETJ,backpan,released,0.9721,,Graph,"graph data structures and algorithms"
NEXT-0.67_01,2021-04-18T11:49:34,NEILB,backpan,developer,0.67_01,,NEXT,"Provide a pseudo-class NEXT (et al) that allows method redispatch"
Perlmazing-1.2816,2021-04-18T11:22:25,ZARABOZO,latest,released,1.2816,,Perlmazing,"A collection of helper functions powered by Perlmazing::Engine."
Submodules-1.0015,2021-04-18T09:32:52,ZARABOZO,latest,released,1.0015,,Submodules,"Efficient way to load or handle all submodules for a specific package."
Perlmazing-1.2815,2021-04-18T09:29:37,ZARABOZO,backpan,released,1.2815,,Perlmazing,"A collection of helper functions powered by Perlmazing::Engine."
CodeGen-Protection-0.04,2021-04-18T09:11:28,OVID,cpan,released,0.04,,CodeGen-Protection,"Safely rewrite parts of generated code"
CodeGen-Protection-0.03,2021-04-18T08:40:45,OVID,cpan,released,0.03,,CodeGen-Protection,"Safely rewrite parts of generated code"
Lingua-StopWords-0.12,2021-04-18T08:32:07,WOLLMERS,latest,released,0.12,,Lingua-StopWords,"Stop words for several languages."
CodeGen-Protection-0.02,2021-04-18T08:22:48,OVID,cpan,released,0.02,,CodeGen-Protection,"Safely rewrite parts of generated code"
CodeGen-Protection-0.01,2021-04-18T08:02:06,OVID,cpan,released,0.01,1,CodeGen-Protection,"Safely rewrite parts of generated code"
App-TemplateCMD-v0.6.11,2021-04-18T07:56:26,IVANWILLS,latest,released,v0.6.11,,App-TemplateCMD,"Sets up an interface to passing Template Toolkit templates"
File-Edit-0.0.5,2021-04-18T03:57:46,HOEKIT,cpan,released,v0.0.5,,File-Edit,"A naive, probably buggy, file editor."
App-dateseq-idn-0.003,2021-04-18T00:05:21,PERLANCAR,backpan,released,0.003,1,App-dateseq-idn,"Like dateseq, but with built-in support for Indonesian holidays"
Alien-FFTW3-0.04,2021-04-18T00:02:32,ETJ,latest,released,0.04,,Alien-FFTW3,"Simple installation and compatibility for FFTW3"
PDL-NDBin-0.021,2021-04-17T22:13:11,ETJ,latest,released,0.021,,PDL-NDBin,"Multidimensional binning & histogramming"
Sub-Exporter-ForMethods-0.100054,2021-04-17T22:00:06,RJBS,latest,released,0.100054,,Sub-Exporter-ForMethods,"helper routines for using Sub::Exporter to build methods"
Pod-Weaver-4.017,2021-04-17T21:53:14,RJBS,cpan,released,4.017,,Pod-Weaver,"weave together a Pod document from an outline"
Gimp-2.34,2021-04-17T20:08:21,ETJ,cpan,released,2.34,,Gimp,"Gimp::Fu example, mostly non-functional"
Lingua-StopWords-0.11-TRIAL,2021-04-17T19:59:17,WOLLMERS,cpan,developer,0.11,,Lingua-StopWords,"Stop words for several languages."
ExtUtils-ParseXS-3.43_02,2021-04-17T17:48:59,RJBS,cpan,developer,3.43_02,,ExtUtils-ParseXS,"converts Perl XS code into C code"
Business-Stripe-WebCheckout-1.0,2021-04-17T17:06:49,BOD,latest,released,1.0,,Business-Stripe-WebCheckout,"Simple way to implement payments using Stripe hosted checkout"
Alien-Gimp-0.09,2021-04-17T12:39:44,ETJ,latest,released,0.09,,Alien-Gimp,"Encapsulate install info for GIMP"
Syntax-Keyword-Match-0.02,2021-04-17T12:38:17,PEVANS,backpan,released,0.02,,Syntax-Keyword-Match,"a match/case syntax for perl"
FFI-ExtractSymbols-0.05,2021-04-17T11:34:45,PLICEASE,cpan,released,0.05,,FFI-ExtractSymbols,"Extract symbol names from a shared object or DLL"
XML-Grammar-Vered-0.0.13,2021-04-17T10:49:02,SHLOMIF,latest,released,0.0.13,,XML-Grammar-Vered,"a vered by any other name will translate as sweet."
FFI-Platypus-Type-PtrObject-0.03,2021-04-17T08:56:29,PLICEASE,latest,released,0.03,,FFI-Platypus-Type-PtrObject,"Platypus custom type for an object wrapped around an opaque pointer"
XML-LibXML-2.0207,2021-04-17T08:16:22,SHLOMIF,latest,released,2.0207,,XML-LibXML,"Interface to Gnome libxml2 xml parsing and DOM library"
Book-Bilingual-v0.003,2021-04-17T05:15:27,HOEKIT,latest,released,v0.003,,Book-Bilingual,"Data structure for a bilingual book"
Crypt-OpenSSL-ECDSA-0.10,2021-04-17T04:59:59,MIKEM,latest,released,0.10,,Crypt-OpenSSL-ECDSA,"Perl extension for OpenSSL ECDSA (Elliptic Curve Digital Signature Algorithm)"
OpenMP-Environment-1.0.4,2021-04-17T03:41:29,OODLER,cpan,released,1.0.4,,OpenMP-Environment,"Perl extension managing OpenMP variables in %ENV within a script."
Nasm-X86-20210417,2021-04-17T02:36:51,PRBRENAN,backpan,released,20210417,,Nasm-X86,"Generate Nasm X86 code from Perl."
Alien-OpenMP-0.001,2021-04-17T02:02:29,ETJ,backpan,released,0.001,1,Alien-OpenMP,"Encapsulate system info for OpenMP"
Text-WideChar-Util-0.171,2021-04-17T00:06:06,PERLANCAR,backpan,released,0.171,,Text-WideChar-Util,"Routines for text containing wide characters"
version-0.9929,2021-04-16T23:37:46,LEONT,latest,released,0.9929,,version,"Structured version objects"
Mojo-UserAgent-Cached-1.17,2021-04-16T23:00:53,NICOMEN,latest,released,1.17,,Mojo-UserAgent-Cached,"Caching, Non-blocking I/O HTTP, Local file and WebSocket user agent"
Business-Stripe-WebCheckout-0.1_2,2021-04-16T21:17:15,BOD,backpan,developer,0.1_2,,Business-Stripe-WebCheckout,"Simple way to implement payments using Stripe hosted checkout"
Test2-Plugin-Cover-0.000018,2021-04-16T20:55:25,EXODIST,backpan,released,0.000018,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
Test2-Plugin-Cover-0.000017,2021-04-16T19:54:30,EXODIST,backpan,released,0.000017,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
Alt-Data-Frame-ButMore-0.0056,2021-04-16T18:11:58,SLOYD,cpan,released,0.0056,,Alt-Data-Frame-ButMore,"Alternative implementation of Data::Frame with more features"
Data-Properties-1.02,2021-04-16T17:44:50,JV,backpan,released,1.02,,Data-Properties,"Flexible properties handling"
Net-OpenSSH-0.81_01,2021-04-16T17:40:49,SALVA,backpan,developer,0.81_01,,Net-OpenSSH,"Perl SSH client package implemented on top of OpenSSH"
PDL-2.037,2021-04-16T17:36:50,ETJ,backpan,released,2.037,,PDL,"Perl Data Language"
PPIx-DocumentName-1.00_01,2021-04-16T17:34:04,PLICEASE,backpan,developer,1.00_01,,PPIx-DocumentName,"Utility to extract a name from a PPI Document"
Alt-Data-Frame-ButMore-0.0055,2021-04-16T16:29:18,SLOYD,cpan,released,0.0055,,Alt-Data-Frame-ButMore,"Alternative implementation of Data::Frame with more features"
App-ProxyThat-0.001,2021-04-16T14:20:20,SIMBABQUE,latest,released,0.001,1,App-ProxyThat,"Proxy an URL from the command line"
Book-Bilingual-v0.002,2021-04-16T12:38:36,HOEKIT,cpan,released,v0.002,,Book-Bilingual,"Data structure for a bilingual book"
Devel-GlobalSub-0.03,2021-04-16T11:15:03,ZARABOZO,backpan,released,0.03,,Devel-GlobalSub,"Automagically import a subroutine into all namespaces"
Crypto-Exchange-Binance-Spot-API-0.01,2021-04-16T10:43:13,MICVU,cpan,released,0.01,1,Crypto-Exchange-Binance-Spot-API,"Crypto Exchange Binance Spot API"
Lingua-StarDict-Writer-0.01,2021-04-16T10:25:09,NATARAJ,cpan,released,0.01,1,Lingua-StarDict-Writer,"A module that allows to create a StarDict dictionary"
Astro-satpass-0.119,2021-04-16T10:19:27,WYANT,cpan,released,0.119,,Astro-satpass,"Classes and app to compute satellite visibility"
PPIx-QuoteLike-0.017,2021-04-16T10:14:57,WYANT,latest,released,0.017,,PPIx-QuoteLike,"Parse Perl string literals and string-literal-like things."
PPIx-Regexp-0.080,2021-04-16T10:06:17,WYANT,latest,released,0.080,,PPIx-Regexp,"Parse regular expressions"
Devel-GlobalSub-0.02,2021-04-16T10:02:12,ZARABOZO,backpan,released,0.02,,Devel-GlobalSub,"Automagically import a subroutine into all namespaces"
Crypto-Exchange-Binance-0.01,2021-04-16T09:59:23,MICVU,backpan,released,0.01,1,Crypto-Exchange-Binance,"Crypto Exchange Binance"
MIME-Types-2.19,2021-04-16T09:49:24,MARKOV,backpan,released,2.19,,MIME-Types,"Definition of MIME types"
PDL-2.036,2021-04-16T09:47:57,ETJ,backpan,released,2.036,,PDL,"Perl Data Language"
Devel-GlobalSub-0.01,2021-04-16T09:41:18,ZARABOZO,backpan,released,0.01,1,Devel-GlobalSub,"Automagically import a subroutine into all namespaces"
MIDI-Chord-Guitar-0.0603,2021-04-16T08:01:21,GENE,backpan,released,0.0603,,MIDI-Chord-Guitar,"MIDI pitches for guitar chord voicings"
Book-Bilingual-v0.001,2021-04-16T07:56:58,HOEKIT,cpan,released,v0.001,1,Book-Bilingual,"Data structure for a bilingual book"
MIDI-Chord-Guitar-0.0602,2021-04-16T07:46:35,GENE,backpan,released,0.0602,,MIDI-Chord-Guitar,"MIDI pitches for guitar chord voicings"
MIDI-Chord-Guitar-0.0601,2021-04-16T06:59:38,GENE,backpan,released,0.0601,,MIDI-Chord-Guitar,"MIDI pitches for guitar chord voicings"
App-Iptables2Dot-v0.3.1,2021-04-16T06:50:31,MAMAWE,latest,released,v0.3.1,,App-Iptables2Dot,"Analyze iptables with GraphViz"
Colouring-In-0.24,2021-04-16T06:43:53,LNATION,cpan,released,0.24,,Colouring-In,"color or colour."
MIDI-Chord-Guitar-0.0600,2021-04-16T06:38:31,GENE,backpan,released,0.0600,,MIDI-Chord-Guitar,"MIDI pitches for guitar chord voicings"
Text-NonWideChar-Util-0.004,2021-04-16T02:37:16,PERLANCAR,latest,released,0.004,,Text-NonWideChar-Util,"Utility routines for text"
Text-NonWideChar-Util-0.003,2021-04-16T02:37:05,PERLANCAR,backpan,released,0.003,,Text-NonWideChar-Util,"Utility routines for text"
Async-Event-Interval-1.02,2021-04-16T01:32:25,STEVEB,backpan,released,1.02,,Async-Event-Interval,"Extremely simple timed asynchronous events"
Myriad-0.001,2021-04-16T01:27:23,DERIV,cpan,released,0.001,1,Myriad,"async microservice framework"
Crypto-Exchange-API-0.01,2021-04-16T00:46:43,MICVU,latest,released,0.01,1,Crypto-Exchange-API,"Crypto Exchange API"
Crypto-API-0.01,2021-04-16T00:23:43,MICVU,cpan,released,0.01,1,Crypto-API,"Crypto API"
Text-NonWideChar-Util-0.002,2021-04-16T00:05:40,PERLANCAR,backpan,released,0.002,,Text-NonWideChar-Util,"Utility routines for text"
Test2-Plugin-Cover-0.000016,2021-04-15T22:14:20,EXODIST,backpan,released,0.000016,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
Ceph-Rados-Striper-0.08,2021-04-15T20:01:21,KILINRAX,cpan,released,0.08,,Ceph-Rados-Striper,"Perl extension to wrap libradosstriper-dev and provide striping for Ceph::Rados."
Art-World-0.19,2021-04-15T19:28:12,SMONFF,latest,released,0.19,,Art-World,"Modeling of creative processes"
Business-Stripe-WebCheckout-0.1_1,2021-04-15T17:44:34,BOD,backpan,developer,0.1_1,1,Business-Stripe-WebCheckout,"Simple way to implement payments using Stripe hosted checkout"
MIDI-Chord-Guitar-0.0502,2021-04-15T17:20:17,GENE,backpan,released,0.0502,,MIDI-Chord-Guitar,"MIDI pitches for guitar chord voicings"
MIDI-Chord-Guitar-0.0501,2021-04-15T17:14:57,GENE,backpan,released,0.0501,,MIDI-Chord-Guitar,"MIDI pitches for guitar chord voicings"
MIDI-Chord-Guitar-0.0500,2021-04-15T16:59:16,GENE,backpan,released,0.0500,,MIDI-Chord-Guitar,"MIDI pitches for guitar chord voicings"
Number-Fraction-v3.0.4,2021-04-15T16:27:27,DAVECROSS,latest,released,v3.0.4,,Number-Fraction,"Perl extension to model fractions"
String-Locale-0.05,2021-04-15T16:17:06,LNATION,cpan,released,0.05,,String-Locale,"display text locally."
Hades-Macro-YAML-0.03,2021-04-15T16:15:30,LNATION,latest,released,0.03,,Hades-Macro-YAML,"Hades macro helpers for YAML"
PDL-2.035,2021-04-15T15:41:03,ETJ,backpan,released,2.035,,PDL,"Perl Data Language"
Dist-Zilla-Plugin-ShareEmbed-0.004,2021-04-15T15:09:13,SKAJI,latest,released,0.004,,Dist-Zilla-Plugin-ShareEmbed,"Embed share files to .pm file"
App-perlbrew-0.92,2021-04-15T14:57:16,GUGOD,latest,released,0.92,,App-perlbrew,"Manage perl installations in your $HOME"
TOML-XS-0.04,2021-04-15T14:18:46,FELIPE,cpan,released,0.04,,TOML-XS,"Turbo-charged TOML parsing!"
Crayon-0.07,2021-04-15T13:07:35,LNATION,cpan,released,0.07,,Crayon,"dedupe, minify and extend CSS"
load-0.25,2021-04-15T13:06:00,LNATION,latest,released,0.25,,load,"load - control when subroutines will be loaded"
Regex-Range-Number-0.05,2021-04-15T13:00:38,LNATION,latest,released,0.05,,Regex-Range-Number,"Generate number matching regexes"
Wireguard-WGmeta-0.2.3,2021-04-15T12:26:25,TOBIB,cpan,released,v0.2.3,,Wireguard-WGmeta,"An approach to add metadata to the main Wireguard config"
Digest-CRC-0.23,2021-04-15T11:47:01,OLIMAUL,latest,released,0.23,,Digest-CRC,"Generic CRC functions"
WebDriver-Tiny-0.105,2021-04-15T11:17:40,CVLIBRARY,latest,released,0.105,,WebDriver-Tiny,"Selenium 2.0 bindings for Perl"
WebDriver-Tiny-0.104,2021-04-15T10:50:50,CVLIBRARY,cpan,released,0.104,,WebDriver-Tiny,"Selenium 2.0 bindings for Perl"
Math-Sidef-0.04,2021-04-15T10:41:43,TRIZEN,latest,released,0.04,,Math-Sidef,"Perl interface to Sidef's mathematical library."
Hades-Macro-YAML-0.02,2021-04-15T08:45:21,LNATION,cpan,released,0.02,,Hades-Macro-YAML,"Hades macro helpers for YAML"
SPVM-0.0942,2021-04-15T04:58:01,KIMOTO,backpan,released,0.0942,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
Perinci-CmdLine-Lite-1.904,2021-04-15T02:05:49,PERLANCAR,backpan,released,1.904,,Perinci-CmdLine-Lite,"A Rinci/Riap-based command-line application framework"
Unicode-Confuse-0.03,2021-04-15T00:13:09,BKB,backpan,released,0.03,,Unicode-Confuse,"Identify and replace Unicode confusables"
Text-ANSI-WideUtil-0.231,2021-04-15T00:05:14,PERLANCAR,backpan,released,0.231,,Text-ANSI-WideUtil,"Routines for text containing ANSI color codes (wide-character functions only)"
XS-Parse-Keyword-0.01,2021-04-14T23:14:23,PEVANS,backpan,released,0.01,1,XS-Parse-Keyword,"XS functions to assist in parsing keyword syntax"
Syntax-Keyword-Match-0.01,2021-04-14T23:14:12,PEVANS,backpan,released,0.01,1,Syntax-Keyword-Match,"a match/case syntax for perl"
Geo-ShapeFile-3.01,2021-04-14T22:56:05,SLAFFAN,latest,released,3.01,,Geo-ShapeFile,"Perl extension for handling ESRI GIS Shapefiles."
MIDI-Util-0.0902,2021-04-14T22:07:50,GENE,latest,released,0.0902,,MIDI-Util,"MIDI Utilities"
MIDI-Util-0.0901,2021-04-14T21:49:52,GENE,backpan,released,0.0901,,MIDI-Util,"MIDI Utilities"
MIDI-Util-0.0900,2021-04-14T21:47:02,GENE,backpan,released,0.0900,,MIDI-Util,"MIDI Utilities"
Lingua-StopWords-0.10-TRIAL,2021-04-14T21:27:53,WOLLMERS,cpan,developer,0.10,,Lingua-StopWords,"Stop words for several languages."
Pg-Explain-1.07,2021-04-14T18:29:59,DEPESZ,backpan,released,1.07,,Pg-Explain,"Object approach at reading explain analyze output"
Logfile-Tail-0.7001_03,2021-04-14T17:55:43,BRAINBUZ,backpan,developer,0.7001_03,,Logfile-Tail,"read log files"
Test2-Plugin-Cover-0.000015,2021-04-14T17:47:46,EXODIST,backpan,released,0.000015,,Test2-Plugin-Cover,"Fast and Minimal file coverage info."
See-0.01,2021-04-14T17:27:18,INA,latest,released,0.01,1,See,"Debug See"
Net-DAVTalk-0.20,2021-04-14T16:35:15,BRONG,latest,released,0.20,,Net-DAVTalk,"Interface to talk to DAV servers"
Async-Event-Interval-1.01,2021-04-14T15:58:20,STEVEB,backpan,released,1.01,,Async-Event-Interval,"Extremely simple timed asynchronous events"
Chemistry-OpenSMILES-0.4.6,2021-04-14T15:11:17,MERKYS,cpan,released,0.4.6,,Chemistry-OpenSMILES,"OpenSMILES format reader and writer"
Mojolicious-Plugin-ReplyTable-0.12,2021-04-14T14:54:35,JBERGER,latest,released,0.12,,Mojolicious-Plugin-ReplyTable,"Easily render rectangular data in many formats using Mojolicious"
OpenAPI-Generator-0.06,2021-04-14T14:38:58,DOOJONIO,latest,released,0.06,,OpenAPI-Generator,"generate openapi definition"
Lib-PWQuality-0.001,2021-04-14T13:37:50,XSAWYERX,latest,released,0.001,1,Lib-PWQuality,"Perl interface to the libpwquality C library"
Geo-METAR-Deduced-v1.0.4,2021-04-14T11:46:33,IPENBURG,latest,released,v1.0.4,,Geo-METAR-Deduced,"deduce aviation information from parsed METAR data"
Hades-Realm-Compiled-Params-0.03,2021-04-14T11:32:22,LNATION,latest,released,0.03,,Hades-Realm-Compiled-Params,"The great new Hades::Realm::Compiled::Params!"
Hades-Realm-Import-Export-0.04,2021-04-14T11:28:17,LNATION,latest,released,0.04,,Hades-Realm-Import-Export,"Hades realm for Import::Export"
Hades-Realm-Exporter-0.04,2021-04-14T11:24:11,LNATION,latest,released,0.04,,Hades-Realm-Exporter,"Hades realm for Exporter"
Hades-Realm-Mouse-0.06,2021-04-14T11:09:59,LNATION,latest,released,0.06,,Hades-Realm-Mouse,"Hades realm for Mouse"
Hades-Realm-Moose-0.06,2021-04-14T11:09:48,LNATION,latest,released,0.06,,Hades-Realm-Moose,"Hades realm for Moose"
Hades-Realm-Moo-0.06,2021-04-14T11:09:36,LNATION,latest,released,0.06,,Hades-Realm-Moo,"Hades realm for Moo"
Hades-Realm-OO-0.06,2021-04-14T11:06:46,LNATION,latest,released,0.06,,Hades-Realm-OO,"Hades realm for object orientation"
Mom-0.005,2021-04-14T10:17:00,TOBYINK,latest,released,0.005,,Mom,"Moo objects minimally"
Hades-0.20,2021-04-14T10:16:48,LNATION,latest,released,0.20,,Hades,"Less is more, more is less!"
smallnum-1.00,2021-04-14T09:56:20,LNATION,latest,released,1.00,,smallnum,"Transparent ""SmallNumber"" support for Perl"
Unicode-Confuse-0.02,2021-04-14T07:49:33,BKB,backpan,released,0.02,,Unicode-Confuse,"Identify and replace Unicode confusables"
SPVM-0.0941,2021-04-14T07:39:07,KIMOTO,backpan,released,0.0941,,SPVM,"Static Perl Virtual Machine. Fast Calculation, Fast Array Operation, and Easy C/C++ Binding."
Prometheus-Tiny-Shared-0.021,2021-04-14T06:34:29,ROBN,cpan,released,0.021,,Prometheus-Tiny-Shared,"A tiny Prometheus client with a shared database behind it"
Prometheus-Tiny-0.006,2021-04-14T06:26:37,ROBN,cpan,released,0.006,,Prometheus-Tiny,"A tiny Prometheus client"
Unicode-Confuse-0.01,2021-04-14T04:26:22,BKB,backpan,released,0.01,1,Unicode-Confuse,"abstract here."
Calendar-Indonesia-Holiday-0.340,2021-04-14T02:41:57,PERLANCAR,backpan,released,0.340,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
Calendar-Indonesia-Holiday-0.339,2021-04-14T02:41:48,PERLANCAR,backpan,released,0.339,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
ArrayDataRoles-Standard-0.001,2021-04-14T02:41:37,PERLANCAR,backpan,released,0.001,1,ArrayDataRoles-Standard,"Standard set of roles for ArrayData"
ArrayData-0.1.0,2021-04-14T02:41:26,PERLANCAR,backpan,released,0.1.0,1,ArrayData,"Specification for ArrayData::*, modules that contains array data"
Calendar-Indonesia-Holiday-0.338,2021-04-14T02:39:59,PERLANCAR,backpan,released,0.338,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
Calendar-Indonesia-Holiday-0.336,2021-04-14T02:39:48,PERLANCAR,backpan,released,0.336,,Calendar-Indonesia-Holiday,"List Indonesian public holidays"
Crypt-OpenSSL-ECDSA-0.09,2021-04-14T02:20:34,MIKEM,cpan,released,0.09,,Crypt-OpenSSL-ECDSA,"Perl extension for OpenSSL ECDSA (Elliptic Curve Digital Signature Algorithm)"
StreamFinder-1.43,2021-04-14T00:20:54,TURNERJW,cpan,released,1.43,,StreamFinder,"Fetch actual raw streamable URLs from various radio-station, video & podcast websites."
Test-JSON-Schema-Acceptance-1.007,2021-04-14T00:19:27,ETHER,cpan,released,1.007,,Test-JSON-Schema-Acceptance,"Acceptance testing for JSON-Schema based validators like JSON::Schema"
Text-ANSI-Util-0.231,2021-04-14T00:05:09,PERLANCAR,backpan,released,0.231,,Text-ANSI-Util,"Routines for text containing ANSI color codes"
Dpkg-1.20.9,2021-04-13T23:33:15,GUILLEM,latest,released,v1.20.9,,Dpkg,"Debian Package Manager Perl modules"
App-opan-0.003005,2021-04-13T23:25:22,MSTROUT,latest,released,0.003005,,App-opan,"A CPAN overlay for darkpan and pinning purposes"
Dpkg-1.20.8,2021-04-13T21:44:34,GUILLEM,cpan,released,v1.20.8,,Dpkg,"Debian Package Manager Perl modules"
Verilog-Perl-3.476,2021-04-13T20:00:55,WSNYDER,cpan,released,3.476,,Verilog-Perl,"Verilog language utilities and parsing"
Net-Stomp-0.61,2021-04-13T19:55:24,DAKKAR,latest,released,0.61,,Net-Stomp,"A Streaming Text Orientated Messaging Protocol Client"
Moose-2.2100-TRIAL,2021-04-13T18:36:57,ETHER,cpan,developer,2.2100,,Moose,"A postmodern object system for Perl 5"
ExtUtils-MakeMaker-7.62,2021-04-13T18:13:28,BINGOS,latest,released,7.62,,ExtUtils-MakeMaker,"Create a module Makefile"
Plasp-1.04,2021-04-13T16:04:51,SLEUNG,cpan,released,1.04,,Plasp,PerlScript/ASP
TableDataRoles-Standard-0.008,2021-04-13T15:44:48,PERLANCAR,backpan,released,0.008,,TableDataRoles-Standard,"Standard set of roles for TableData"
PDF-API2-2.040,2021-04-13T15:20:20,SSIMMS,cpan,released,2.040,,PDF-API2,"Facilitates the creation and modification of PDF files"
TOML-XS-0.03,2021-04-13T15:11:03,FELIPE,cpan,released,0.03,,TOML-XS,"Turbo-charged TOML parsing!"
Chemistry-File-MDLMol-0.23,2021-04-13T14:26:30,MERKYS,latest,released,0.23,,Chemistry-File-MDLMol,"MDL molfile reader/writer"
App-Iptables2Dot-v0.3.0,2021-04-13T12:30:11,MAMAWE,backpan,released,v0.3.0,,App-Iptables2Dot,"Analyze iptables with GraphViz"
Acme-Backwards-0.03,2021-04-13T12:00:51,LNATION,latest,released,0.03,,Acme-Backwards,"One line fi, esle, fisle, sselnu"
Stats-Fermi-0.1.5,2021-04-13T11:53:32,KOBOLDWIZ,cpan,released,v0.1.5,,Stats-Fermi,"Perl extension for Fermi, Boltzmann potentials"
